Period,age,fertility_rate,country,gender,date
2010-2015,40-44,10.436011187192593,United States of America,Female,2010
2010-2015,40-44,10.464216068642745,United States of America,Female,2011
2010-2015,40-44,10.514383897889052,United States of America,Female,2012
2010-2015,40-44,10.475059148264984,United States of America,Female,2013
2010-2015,40-44,10.518632005535238,United States of America,Female,2014
2015-2020,40-44,11.121941555225359,United States of America,Female,2015
2015-2020,40-44,11.129822473470197,United States of America,Female,2016
2015-2020,40-44,11.107196029776675,United States of America,Female,2017
2015-2020,40-44,11.170833333333333,United States of America,Female,2018
2015-2020,40-44,11.07545490506329,United States of America,Female,2019
2000-2005,45-49,0.48450289708452127,United States of America,Female,2003
2000-2005,45-49,0.4879065132711296,United States of America,Female,2004
2005-2010,45-49,0.6215296435608096,United States of America,Female,2005
2005-2010,45-49,0.6110567949515598,United States of America,Female,2006
2005-2010,45-49,0.6240821020967885,United States of America,Female,2007
2005-2010,45-49,0.6143577048890461,United States of America,Female,2008
2005-2010,45-49,0.6116091239904144,United States of America,Female,2009
2010-2015,45-49,0.6676212636477538,United States of America,Female,2010
2010-2015,45-49,0.682889251404749,United States of America,Female,2011
2010-2015,45-49,0.682839256122261,United States of America,Female,2012
2010-2015,45-49,0.6758782201405152,United States of America,Female,2013
2010-2015,45-49,0.6671110264711484,United States of America,Female,2014
2015-2020,45-49,0.7554054054054054,United States of America,Female,2015
2015-2020,45-49,0.7512923046913098,United States of America,Female,2016
2015-2020,45-49,0.7466601178781925,United States of America,Female,2017
2015-2020,45-49,0.7460536700868192,United States of America,Female,2018
2015-2020,45-49,0.7533392698130009,United States of America,Female,2019
