Period,age,fertility_rate,country,gender,date
2015-2020,40-44,17.565573770491802,Spain,Female,2016
2015-2020,40-44,17.248607594936708,Spain,Female,2017
2015-2020,40-44,17.350075339025615,Spain,Female,2018
2015-2020,40-44,17.524836929252384,Spain,Female,2019
2000-2005,45-49,0.40484429065743943,Spain,Female,2003
2000-2005,45-49,0.3699536730641959,Spain,Female,2004
2005-2010,45-49,0.7687420584498094,Spain,Female,2005
2005-2010,45-49,0.7640518838789376,Spain,Female,2006
2005-2010,45-49,0.7860576923076923,Spain,Female,2007
2005-2010,45-49,0.7878077373974208,Spain,Female,2008
2005-2010,45-49,0.7785427423981641,Spain,Female,2009
2010-2015,45-49,0.891647855530474,Spain,Female,2010
2010-2015,45-49,0.887402452619844,Spain,Female,2011
2010-2015,45-49,0.8841463414634146,Spain,Female,2012
2010-2015,45-49,0.8714681440443214,Spain,Female,2013
2010-2015,45-49,0.9225235196458218,Spain,Female,2014
2015-2020,45-49,1.227122381477398,Spain,Female,2015
2015-2020,45-49,1.2626979792463136,Spain,Female,2016
2015-2020,45-49,1.2397408207343412,Spain,Female,2017
2015-2020,45-49,1.2771855010660982,Spain,Female,2018
2015-2020,45-49,1.2698579694897423,Spain,Female,2019
