"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"55-59","Female",20224.35032286,27287.84422543,3290,9,0.00147471117397454,5
"55-59","Female",20224.35032286,27287.84422543,3290,10,0.00184252727761354,6
"55-59","Female",20224.35032286,27287.84422543,3290,11,0.00348523881531854,11
"55-59","Female",20224.35032286,27287.84422543,3290,12,0.0050441270374007,17
"55-59","Female",20224.35032286,27287.84422543,3290,13,0.00660301713165166,22
"55-59","Female",20224.35032286,27287.84422543,3290,14,0.00816187322384863,27
"55-59","Female",20224.35032286,27287.84422543,3290,15,0.00970503990701279,32
"55-59","Female",20224.35032286,27287.84422543,3290,16,0.0198365234613515,65
"55-59","Female",20224.35032286,27287.84422543,3290,17,0.0281195037383177,93
"60-64","Male",39862.580938911,50157.247584146,4795,0,0.00130523560209424,6
"60-64","Male",39862.580938911,50157.247584146,4795,1,0.0015667289549008,8
"60-64","Male",39862.580938911,50157.247584146,4795,2,0.00182822230770735,9
"60-64","Male",39862.580938911,50157.247584146,4795,3,0.00208971566051391,10
"60-64","Male",39862.580938911,50157.247584146,4795,4,0.00235120901332046,11
"60-64","Male",39862.580938911,50157.247584146,4795,5,0.00281670235546039,14
"60-64","Male",39862.580938911,50157.247584146,4795,6,0.00334654039153369,16
"60-64","Male",39862.580938911,50157.247584146,4795,7,0.00411925978655364,20
"60-64","Male",39862.580938911,50157.247584146,4795,8,0.00518510092088567,25
"60-64","Male",39862.580938911,50157.247584146,4795,9,0.00582863415566589,28
"60-64","Male",39862.580938911,50157.247584146,4795,10,0.00646857142857143,31
"60-64","Male",39862.580938911,50157.247584146,4795,11,0.00873477653927219,42
"60-64","Male",39862.580938911,50157.247584146,4795,12,0.0108098516482914,52
"60-64","Male",39862.580938911,50157.247584146,4795,13,0.0124469300247398,60
"60-64","Male",39862.580938911,50157.247584146,4795,14,0.0140839599818696,68
"60-64","Male",39862.580938911,50157.247584146,4795,15,0.0156956128917713,75
"60-64","Male",39862.580938911,50157.247584146,4795,16,0.019327528895978,93
"60-64","Male",39862.580938911,50157.247584146,4795,17,0.0229595510977423,110
"60-64","Female",24840.31138381,32625.183387068,3626,0,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,1,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,2,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,3,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,4,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,5,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,6,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,7,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,8,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,9,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,10,0,0
"60-64","Female",24840.31138381,32625.183387068,3626,11,0.000385274695776664,1
"60-64","Female",24840.31138381,32625.183387068,3626,12,0.000770552887619388,3
"60-64","Female",24840.31138381,32625.183387068,3626,13,0.00115583242713254,4
"60-64","Female",24840.31138381,32625.183387068,3626,14,0.00154110603355944,6
"60-64","Female",24840.31138381,32625.183387068,3626,15,0.00192327005036807,7
"60-64","Female",24840.31138381,32625.183387068,3626,16,0.00427498395721926,16
"60-64","Female",24840.31138381,32625.183387068,3626,17,0.00609456542056075,22
"65-69","Male",40899.56195865,51026.765830511,4717,0,0.00037565445026178,2
"65-69","Male",40899.56195865,51026.765830511,4717,1,0.000561570680628272,3
"65-69","Male",40899.56195865,51026.765830511,4717,2,0.000747486910994764,4
"65-69","Male",40899.56195865,51026.765830511,4717,3,0.000933403141361256,4
"65-69","Male",40899.56195865,51026.765830511,4717,4,0.00111931937172775,5
"65-69","Male",40899.56195865,51026.765830511,4717,5,0.00138494856524093,7
"65-69","Male",40899.56195865,51026.765830511,4717,6,0.00172540601653094,8
"65-69","Male",40899.56195865,51026.765830511,4717,7,0.00207675752528476,10
"65-69","Male",40899.56195865,51026.765830511,4717,8,0.00267892702162092,13
"65-69","Male",40899.56195865,51026.765830511,4717,9,0.00296671411908297,14
"65-69","Male",40899.56195865,51026.765830511,4717,10,0.00325327951564077,15
"65-69","Male",40899.56195865,51026.765830511,4717,11,0.00430466470448776,20
"65-69","Male",40899.56195865,51026.765830511,4717,12,0.00668697516028732,32
"65-69","Male",40899.56195865,51026.765830511,4717,13,0.00696989858113895,33
"65-69","Male",40899.56195865,51026.765830511,4717,14,0.00725282200199057,34
"65-69","Male",40899.56195865,51026.765830511,4717,15,0.0075357454228422,36
"65-69","Male",40899.56195865,51026.765830511,4717,16,0.00916767726421838,43
"65-69","Male",40899.56195865,51026.765830511,4717,17,0.01079958119675,51
"65-69","Female",26012.550797428,33567.698226955,3519,0,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,1,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,2,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,3,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,4,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,5,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,6,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,7,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,8,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,9,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,10,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,11,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,12,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,13,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,14,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,15,0,0
"65-69","Female",26012.550797428,33567.698226955,3519,16,0.000491075080213904,2
"65-69","Female",26012.550797428,33567.698226955,3519,17,0.000982145794392524,3
"70-74","Male",36721.580458832,45874.065111311,4263,0,0.00037565445026178,2
"70-74","Male",36721.580458832,45874.065111311,4263,1,0.00037565445026178,2
"70-74","Male",36721.580458832,45874.065111311,4263,2,0.00037565445026178,2
"70-74","Male",36721.580458832,45874.065111311,4263,3,0.00037565445026178,2
"70-74","Male",36721.580458832,45874.065111311,4263,4,0.00037565445026178,2
"70-74","Male",36721.580458832,45874.065111311,4263,5,0.000420796100731113,2
"70-74","Male",36721.580458832,45874.065111311,4263,6,0.000648207596315296,3
"70-74","Male",36721.580458832,45874.065111311,4263,7,0.00089929256597394,4
"70-74","Male",36721.580458832,45874.065111311,4263,8,0.00130742095761443,6
"70-74","Male",36721.580458832,45874.065111311,4263,9,0.00156149334342461,7
"70-74","Male",36721.580458832,45874.065111311,4263,10,0.00180068259385666,8
"70-74","Male",36721.580458832,45874.065111311,4263,11,0.00227746731008717,10
"70-74","Male",36721.580458832,45874.065111311,4263,12,0.00294243959722835,13
"70-74","Male",36721.580458832,45874.065111311,4263,13,0.00400200250434692,17
"70-74","Male",36721.580458832,45874.065111311,4263,14,0.0050615654114655,22
"70-74","Male",36721.580458832,45874.065111311,4263,15,0.00612112831858407,26
"70-74","Male",36721.580458832,45874.065111311,4263,16,0.0064040517394357,27
"70-74","Male",36721.580458832,45874.065111311,4263,17,0.00668697516028732,29
"70-74","Female",23876.326957593,29920.015509488,2815,0,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,1,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,2,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,3,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,4,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,5,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,6,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,7,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,8,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,9,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,10,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,11,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,12,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,13,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,14,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,15,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,16,0,0
"70-74","Female",23876.326957593,29920.015509488,2815,17,0,0
"75-79","Male",28580.313322496,36403.830581148,3644,0,0.00037565445026178,1
"75-79","Male",28580.313322496,36403.830581148,3644,1,0.00037565445026178,1
"75-79","Male",28580.313322496,36403.830581148,3644,2,0.00037565445026178,1
"75-79","Male",28580.313322496,36403.830581148,3644,3,0.00037565445026178,1
"75-79","Male",28580.313322496,36403.830581148,3644,4,0.00037565445026178,1
"75-79","Male",28580.313322496,36403.830581148,3644,5,0.000420796100731113,2
"75-79","Male",28580.313322496,36403.830581148,3644,6,0.000445222751471,2
"75-79","Male",28580.313322496,36403.830581148,3644,7,0.00049783299624386,2
"75-79","Male",28580.313322496,36403.830581148,3644,8,0.00054520380018388,2
"75-79","Male",28580.313322496,36403.830581148,3644,9,0.00054520380018388,2
"75-79","Male",28580.313322496,36403.830581148,3644,10,0.00056248022777602,2
"75-79","Male",28580.313322496,36403.830581148,3644,11,0.000914873882966068,3
"75-79","Male",28580.313322496,36403.830581148,3644,12,0.000482322465448428,2
"75-79","Male",28580.313322496,36403.830581148,3644,13,0.000595986237962686,2
"75-79","Male",28580.313322496,36403.830581148,3644,14,0.000709650010476944,3
"75-79","Male",28580.313322496,36403.830581148,3644,15,0.000823313782991202,3
"75-79","Male",28580.313322496,36403.830581148,3644,16,0.00188287669010978,7
"75-79","Male",28580.313322496,36403.830581148,3644,17,0.00294243959722835,11
"75-79","Female",19170.193634057,24507.532795695,2486,0,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,1,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,2,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,3,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,4,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,5,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,6,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,7,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,8,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,9,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,10,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,11,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,12,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,13,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,14,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,15,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,16,0,0
"75-79","Female",19170.193634057,24507.532795695,2486,17,0,0
"80+","Male",34029.29433305,45401.734212051,5297,0,0.00037565445026178,2
"80+","Male",34029.29433305,45401.734212051,5297,1,0.00037565445026178,2
"80+","Male",34029.29433305,45401.734212051,5297,2,0.00037565445026178,2
"80+","Male",34029.29433305,45401.734212051,5297,3,0.00037565445026178,2
"80+","Male",34029.29433305,45401.734212051,5297,4,0.00037565445026178,2
"80+","Male",34029.29433305,45401.734212051,5297,5,0.000420796100731113,2
"80+","Male",34029.29433305,45401.734212051,5297,6,0.000445222751471,2
"80+","Male",34029.29433305,45401.734212051,5297,7,0.00049783299624386,3
"80+","Male",34029.29433305,45401.734212051,5297,8,0.00054520380018388,3
"80+","Male",34029.29433305,45401.734212051,5297,9,0.00054520380018388,3
"80+","Male",34029.29433305,45401.734212051,5297,10,0.00056248022777602,3
"80+","Male",34029.29433305,45401.734212051,5297,11,0.000656198887798495,3
"80+","Male",34029.29433305,45401.734212051,5297,12,0.000254994920419912,1
"80+","Male",34029.29433305,45401.734212051,5297,13,0.000254994920419912,1
"80+","Male",34029.29433305,45401.734212051,5297,14,0.000254994920419912,1
"80+","Male",34029.29433305,45401.734212051,5297,15,0.000254994920419912,1
"80+","Male",34029.29433305,45401.734212051,5297,16,0.000282057723399497,1
"80+","Male",34029.29433305,45401.734212051,5297,17,0.000309120526379082,2
"80+","Female",23429.759561929,31674.080712649,3840,0,0,0
"80+","Female",23429.759561929,31674.080712649,3840,1,0,0
"80+","Female",23429.759561929,31674.080712649,3840,2,0,0
"80+","Female",23429.759561929,31674.080712649,3840,3,0,0
"80+","Female",23429.759561929,31674.080712649,3840,4,0,0
"80+","Female",23429.759561929,31674.080712649,3840,5,0,0
"80+","Female",23429.759561929,31674.080712649,3840,6,0,0
"80+","Female",23429.759561929,31674.080712649,3840,7,0,0
"80+","Female",23429.759561929,31674.080712649,3840,8,0,0
"80+","Female",23429.759561929,31674.080712649,3840,9,0,0
"80+","Female",23429.759561929,31674.080712649,3840,10,0,0
"80+","Female",23429.759561929,31674.080712649,3840,11,0,0
"80+","Female",23429.759561929,31674.080712649,3840,12,0,0
"80+","Female",23429.759561929,31674.080712649,3840,13,0,0
"80+","Female",23429.759561929,31674.080712649,3840,14,0,0
"80+","Female",23429.759561929,31674.080712649,3840,15,0,0
"80+","Female",23429.759561929,31674.080712649,3840,16,0,0
"80+","Female",23429.759561929,31674.080712649,3840,17,0,0
