country,year,age,gender,value,pop,fertility_rate
Poland,2018,30-34,Male,142791,1612,88.58002481389578
Poland,2018,35-39,Male,82395,1598,51.561326658322905
Poland,2018,40-44,Male,28664,1394,20.562410329985653
Poland,2018,45-49,Male,6574,1186,5.543001686340641
Poland,2018,50+,Male,2733,6213,0.4398841139546113
Poland,2019,15-19,Male,1483,938,1.5810234541577826
Poland,2019,20-24,Male,26282,1165,22.559656652360516
Poland,2019,25-29,Male,98939,1394,70.97489239598278
Poland,2019,30-34,Male,142791,1612,88.58002481389578
Poland,2019,35-39,Male,82395,1598,51.561326658322905
Poland,2019,40-44,Male,28664,1394,20.562410329985653
Poland,2019,45-49,Male,6574,1186,5.543001686340641
Poland,2019,50+,Male,2733,6213,0.4398841139546113
Poland,2020,15-19,Male,1483,938,1.5810234541577826
Poland,2020,20-24,Male,26282,1165,22.559656652360516
Poland,2020,25-29,Male,98939,1394,70.97489239598278
Poland,2020,30-34,Male,142791,1612,88.58002481389578
Poland,2020,35-39,Male,82395,1598,51.561326658322905
Poland,2020,40-44,Male,28664,1394,20.562410329985653
Poland,2020,45-49,Male,6574,1186,5.543001686340641
Poland,2020,50+,Male,2733,6213,0.4398841139546113
