"country","region","date","primary_secondary","ps_lower","ps_upper","primary","p_lower","p_upper","orphanhood","or_lower","or_upper"
"Sierra Leone","African ",2022-04-01,16333.8940175682,10409.6115432364,22264.1558675324,14872.3044966462,9484.10209971086,20252.1278178672,14150.5730679997,9023.50697399336,19267.224734298
"Singapore","Western Pacific",2022-04-01,204.296676773458,117.866242904933,343.6538942162,86.7013217053486,43.7155218008595,166.801254832346,76.2226703158095,38.0854525451371,147.964045797646
"Slovakia","Eastern European",2022-04-01,4844.69578565487,2859.79457203815,7937.74882166202,2436.1032340246,1249.46167191496,4590.60977918447,2166.87777744872,1100.48048089677,4125.35540216288
"Slovenia","European",2022-04-01,318.165910304617,184.870837934769,541.248618434162,222.424660629171,113.886001167307,428.24053021163,206.320611189509,104.740173902059,400.585356482152
"Somalia","Eastern Mediterranean",2022-04-01,78727.0465400671,62366.4695046198,95100.9012539074,69652.6024385969,55194.7812146453,84155.2641438683,66257.5900064348,52505.3639610319,80053.6796037924
"South Africa","African ",2022-04-01,206458.501180621,179737.295282507,233044.961507042,164358.775604228,143086.390795814,185523.891314711,143915.199379292,125288.755554062,162447.716649284
"South Sudan","African ",2022-04-01,20017.7065748128,11480.12767621,28737.7761405836,17926.0713620659,10265.6106601552,25748.1208483638,17056.0005223619,9767.16737541007,24498.0587264318
"Spain","European",2022-04-01,7734.82453556226,7452.88240716158,8019.65298504052,3597.25390356801,3466.13038327268,3729.71977231812,3146.61630019178,3031.91897346414,3262.48781579837
"Sudan","Eastern Mediterranean",2022-04-01,117926.843285526,74353.1609385855,161352.816931381,106204.130250137,66985.0396261589,145287.221798039,101054.681078291,63734.8923634738,138243.110308392
"Suriname","Americas",2022-04-01,554.449615318464,368.837684749526,779.455297417791,421.262446613188,246.820190179,653.696516713423,387.752326933055,224.513131014112,608.922510375501
"Sweden","European",2022-04-01,1028.49200723632,603.615649765869,1737.55771459027,797.459695635348,412.373616243811,1519.93310981287,744.865104016359,381.97216344231,1432.04349238335
"Switzerland","European",2022-04-01,377.343998214396,216.305897768599,647.149483695159,253.162836208459,127.606584826476,492.035973601336,234.19225768035,117.057096166165,458.985304399941
"Syrian Arab Republic","Eastern Mediterranean",2022-04-01,8739.28103419857,1774.03542191923,16783.8817790703,7534.72849545797,1504.29063636379,14804.4035776366,7039.58075013104,1397.32059328887,13874.1999911536
"Tajikistan","European",2022-04-01,15080.0251261308,9969.22015423358,20642.5635625482,17199.6000723578,11608.1680146572,22776.2542566508,16529.2074727396,11164.3208176165,21859.9006764877
"Thailand","South-East Asia",2022-04-01,2614.47425937704,-2221.92247285987,8560.67806391087,1249.51633023897,-1079.15473411022,4439.54668537368,1107.46311160829,-958.046590050219,3954.86605243771
"United Kingdom","European",2022-04-01,13367.3276419831,12912.6263070733,13818.7001821948,11536.3032613396,11143.8858213436,11925.8478769267,11077.4850870717,10700.6747483533,11451.5368584373
"Timor-Leste","South-East Asia",2022-04-01,1417.50484922664,399.374929399991,2423.08109198829,1305.30930647105,367.202207126093,2231.15593475983,1241.43087968946,349.38304610546,2122.1452075004
"Trinidad and Tobago","Americas",2022-04-01,581.649779437568,311.646268743726,1001.72174601375,312.818755141472,148.283721522196,609.477769966987,279.600822223844,131.265395132353,550.539367585603
"Tunisia","Eastern Mediterranean",2022-04-01,12721.2549931569,7399.31443252619,20572.1111282306,8653.77028317559,4485.21686990758,15635.5188600948,7881.65967144024,4037.32362536257,14394.1124558988
"Turkey","European",2022-04-01,33064.8307789636,18600.8923328949,57607.0770108626,27613.4173332695,13839.115256086,53855.9077262542,25922.1532191436,12881.0305920405,50917.4755890857
"Uganda","African ",2022-04-01,48069.0950449406,23278.5312238097,72069.5974970884,42977.5909538666,20791.171148473,64454.1319841916,40890.7174113735,19780.7161029619,61321.109973629
"Ukraine","Eastern European",2022-04-01,29535.4157359766,16105.6863961005,51580.1261266853,13917.8368462108,6715.42141942687,27754.4942087772,12323.4820432511,5893.58583673098,24804.1551443839
"United Arab Emirates","Eastern Mediterranean",2022-04-01,289.593246580512,-11.1474770205358,706.316605888143,130.501564845625,-5.01928764590775,347.11414886421,115.197364555774,-4.41274314398486,308.838749072676
"United Republic of Tanzania","African ",2022-04-01,93702.8964078898,56406.2182547261,131555.125612819,83488.7832561494,50289.2956604186,117152.18552578,79430.4035091915,47843.269795359,111456.391807107
"United States of America","Americas",2022-04-01,210061.442592009,207036.332009,213158.403648898,179019.455762077,176441.383158614,181658.76108189,167041.419399526,164635.84339571,169504.131091803
"Uruguay","Americas",2022-04-01,1282.30936462378,518.668604951431,2410.46000137958,793.894496729489,294.830293609645,1647.69779384758,717.311724994519,264.497281393866,1503.22440208057
"Uzbekistan","European",2022-04-01,9974.27814765724,5357.09183526367,17319.3527173184,9651.03548672515,4697.27486114466,18315.4761624315,9152.5644157108,4427.67021005916,17486.2879618565
"Venezuela (Bolivarian Republic of)","Americas",2022-04-01,13415.3134567166,3871.95597532707,25928.5905767416,9552.4456165627,2632.18149880134,19911.040431431,8736.57206759451,2398.57061829058,18340.9860371142
"Yemen","Eastern Mediterranean",2022-04-01,67073.0095304063,47202.3020729354,87214.0235564888,62168.6324968779,43720.2425073354,80655.1086301006,59081.1956142375,41514.9715166591,76678.327120412
"Zambia","African ",2022-04-01,53304.3334808229,39730.3485725208,67065.4521499685,47714.4690531667,35582.0284693431,60031.3960577725,45398.3223775634,33854.3553564783,57120.3167795674
"Zimbabwe","African ",2022-04-01,38796.0758264357,26012.8506019662,51588.5343387527,36335.7308496556,24363.1841100096,48316.9253263455,34644.7870405258,23229.4027224281,46068.4166588077
