"country","region","date","primary_secondary","primary","orphanhood"
"Global","Global","2020-05-25",350422.066374418,284358.003631502,267981.945817027
"African ","African ","2020-05-25",75553.9218982503,67388.3584541747,64103.3649678136
"Americas","Americas","2020-05-25",95725.6776097613,72194.2242141626,66386.3722969598
"Eastern Mediterranean","Eastern Mediterranean","2020-05-25",105767.602805085,95471.5076716255,90731.7299966758
"European","European","2020-05-25",21261.2101655277,15964.4204173066,14662.8152998971
"South-East Asia","South-East Asia","2020-05-25",47880.440810672,30428.8667307892,29441.2014192513
"Western Pacific","Western Pacific","2020-05-25",4233.21308512149,2910.62614344381,2656.46183642911
"Aruba","Americas","2020-05-25",0.939109233898596,0.568702915363759,0.512932195264572
"Albania","European","2020-05-25",8.11531087935942,5.41011409610449,5.00260113773839
"Andorra","European","2020-05-25",0.963305688548556,0.519626330620832,0.473822423785749
"United Arab Emirates","Eastern Mediterranean","2020-05-25",119.320066415513,53.7700915631652,47.4643568245836
"Armenia","European","2020-05-25",6.62254629543154,4.92026359093248,4.58260513930956
"Austria","European","2020-05-25",38.8622793841266,26.2565762795881,24.3003693963669
"Burundi","African ","2020-05-25",4994.31770606109,4430.10377995873,4214.39727912424
"Belgium","European","2020-05-25",473.151534481303,346.219272309352,322.131306127257
"Burkina Faso","African ","2020-05-25",8611.37840502516,7652.59911218984,7280.25343097689
"Bangladesh","South-East Asia","2020-05-25",5496.15038828757,3414.84968717807,3086.32702604566
"Bahrain","Eastern Mediterranean","2020-05-25",15.6701111025105,9.52818511046974,8.59657793905684
"Belarus","Eastern European","2020-05-25",366.281210943001,204.133526003201,182.939329183034
"Bermuda","Americas","2020-05-25",3.27274833780037,1.41786549487912,1.24824115570649
"Brazil","Americas","2020-05-25",19302.253508172,13239.3176487942,11485.6859447839
"Canada","Americas","2020-05-25",993.913007201858,481.191044981157,426.870787563399
"Switzerland","European","2020-05-25",55.6018844357901,37.3037091590412,34.5083820305023
"Chile","Americas","2020-05-25",502.808237975431,259.414455065812,231.169304143368
"Cameroon","African ","2020-05-25",4123.22642550369,3698.50423002319,3519.05995453754
"Democratic Republic of the Congo","African ","2020-05-25",12729.4329649908,11268.0564770207,10718.9433577621
"Congo","African ","2020-05-25",1386.02361969923,1246.71407294535,1186.25602645089
"Cuba","Americas","2020-05-25",143.035586560132,72.7477650704791,64.760549155627
"Cyprus","European","2020-05-25",1.42198600659506,0.83545909848399,0.766107680842322
"Djibouti","Eastern Mediterranean","2020-05-25",138.961722580616,115.089963619791,106.964807919378
"Algeria","African ","2020-05-25",491.112317264734,438.799498420862,412.179833721143
"Ecuador","Americas","2020-05-25",15456.9266761193,11778.3880049759,10844.7456477469
"Egypt","Eastern Mediterranean","2020-05-25",24064.7162315404,22333.3529846153,21157.3679757409
"Spain","European","2020-05-25",3103.4636085377,1443.33546663731,1262.5249781399
"Ethiopia","African ","2020-05-25",8342.25997854543,7606.54156468553,7237.22174048518
"Finland","European","2020-05-25",12.8268715299684,8.02037126717013,7.38486563961898
"France","European","2020-05-25",1030.12138997186,820.975094014333,765.761628184496
"Micronesia (Federated States of)","Western Pacific","2020-05-25",11.5640522616063,10.4881961347748,9.87820689593528
"Gabon","African ","2020-05-25",0.734894657587728,0.673255776120238,0.640481240213073
"United Kingdom","European","2020-05-25",4844.8247043634,4181.1922722704,4014.89922664153
"Greece","European","2020-05-25",14.9380766081804,8.62873976935525,7.90362419438478
"Honduras","Americas","2020-05-25",397.018029715428,302.322663164422,278.338212917101
"Haiti","Americas","2020-05-25",724.229108874054,640.97764689005,601.170373899009
"Isle of Man","European","2020-05-25",0.75623857292628,0.531900486279639,0.493589562072211
"India","South-East Asia","2020-05-25",42383.0190274562,27013.2930624714,26354.224524808
"Ireland","European","2020-05-25",61.0816666859517,46.0224386269692,42.9044311851899
"Iran (Islamic Republic of)","Eastern Mediterranean","2020-05-25",6022.16679662374,4557.00820744873,4493.54452405416
"Iraq","Eastern Mediterranean","2020-05-25",827.135132299706,766.185686399389,728.217532879242
"Israel","European","2020-05-25",173.133780731149,202.02094139338,194.235893350139
"Italy","European","2020-05-25",2192.5720469562,1368.1571336716,1233.52551675324
"Jordan","Eastern Mediterranean","2020-05-25",41.7894444525366,35.255268789841,32.8426631355998
"Saint Kitts and Nevis","Americas","2020-05-25",0.477814447876691,0.236525628729803,0.210152669774476
"Kuwait","Eastern Mediterranean","2020-05-25",333.940834000774,219.326686712571,199.146350083411
"Lao People's Democratic Republic","Western Pacific","2020-05-25",914.517910777325,744.370036166582,690.372869738317
"Saint Lucia","Americas","2020-05-25",2.86258029498543,1.30991614234113,1.15751451384759
"Liechtenstein","European","2020-05-25",0.0716769731787161,0.0460053166381124,0.042433281139369
"Lithuania","European","2020-05-25",16.3769412733156,11.8199838236755,10.9875280140667
"Morocco","Eastern Mediterranean","2020-05-25",129.755275534744,97.6726949840375,89.8172933119378
"Monaco","European","2020-05-25",0.471641055554227,0.304340080879347,0.280809090814146
"Maldives","South-East Asia","2020-05-25",1.27139492821318,0.723981139735368,0.649868397639364
"Mexico","Americas","2020-05-25",16043.2250055232,11563.0180759649,10858.0426793559
"Montserrat","Americas","2020-05-25",0.067278005070338,0.0295928325142814,0.0260793607112857
"Niger","African ","2020-05-25",11222.4025869362,9920.17861323056,9436.4873712171
"Nicaragua","Americas","2020-05-25",1914.89338547977,1429.64428923376,1313.5722508477
"Netherlands","European","2020-05-25",417.641929671745,298.170688755945,276.97013542206
"Pakistan","Eastern Mediterranean","2020-05-25",28263.7133064417,26279.289027881,24932.737991589
"Peru","Americas","2020-05-25",14412.8353475493,10422.8874275977,9751.16509790346
"Portugal","European","2020-05-25",56.3538321024694,34.0168533505715,31.248734943394
"Paraguay","Americas","2020-05-25",108.954391513646,83.2784300645078,76.7015369228687
"Qatar","Eastern Mediterranean","2020-05-25",16.5175001065733,9.42632938003695,8.46278187367131
"Russian Federation","Eastern European","2020-05-25",3348.27192659649,1761.00649849847,1320.68315413375
"Rwanda","African ","2020-05-25",1840.00868989899,1684.46270296216,1602.50389770409
"Saudi Arabia","Eastern Mediterranean","2020-05-25",2595.11135004857,1839.26774492427,1681.44062588295
"Sudan","Eastern Mediterranean","2020-05-25",29591.3993755912,26649.8173444691,25357.6653393529
"Singapore","Western Pacific","2020-05-25",9.56919233361013,4.06106274502296,3.57024599691432
"San Marino","European","2020-05-25",1.41396617797147,0.892106882814992,0.821907475147908
"Somalia","Eastern Mediterranean","2020-05-25",2513.12989511403,2223.45490087505,2115.07909341721
"Serbia","European","2020-05-25",13.2730966332804,8.30827618991838,7.65049894020573
"South Sudan","African ","2020-05-25",7936.02636756541,7106.79689826282,6761.85702716744
"Sao Tome and Principe","African ","2020-05-25",3.19865757941899,2.88766182217024,2.74767511136754
"Sweden","European","2020-05-25",365.989473516934,283.776492284878,265.060676545875
"Eswatini","African ","2020-05-25",176.640700729619,158.270304046404,148.739493141764
"Chad","African ","2020-05-25",10644.683938968,9427.6688212085,8968.34072678807
"Tajikistan","European","2020-05-25",3184.82146621532,3632.46447287707,3490.8811051971
"Turkey","European","2020-05-25",1471.78577323997,1229.13179424165,1153.85004008413
"Tuvalu","Western Pacific","2020-05-25",0.116737200750405,0.0962754820745616,0.089432328869355
"United Republic of Tanzania","African ","2020-05-25",2474.19107217844,2204.49111050118,2097.33106185419
"United States of America","Americas","2020-05-25",25717.9657947577,21917.4741593458,20450.9949918254
"Viet Nam","Western Pacific","2020-05-25",3297.44519254819,2151.61057291536,1952.55108146907
"Yemen","Eastern Mediterranean","2020-05-25",11094.2757632321,10283.0625548527,9772.38208267172
"Zimbabwe","African ","2020-05-25",578.283572646454,541.610351120639,516.405610531343
"Global","Global","2020-06-01",436878.884464613,356363.833259691,336211.912616158
"African ","African ","2020-06-01",82498.0102252087,73587.0413599471,69988.5707847827
"Americas","Americas","2020-06-01",107348.555284042,80638.2174828007,74194.1234474668
"Eastern Mediterranean","Eastern Mediterranean","2020-06-01",155965.670844147,141504.56364902,134398.67810584
"European","European","2020-06-01",22713.7453438763,16947.4037779813,15508.3402871791
"South-East Asia","South-East Asia","2020-06-01",63798.6731534536,40554.2958241993,39263.3556534293
"Western Pacific","Western Pacific","2020-06-01",4554.22961388579,3132.31116574246,2858.84433746086
"Aruba","Americas","2020-06-01",1.51996688059569,0.920456923485502,0.830190909269216
"Albania","European","2020-06-01",9.7702925098932,6.51341618535872,6.0227977895884
"Andorra","European","2020-06-01",0.962288939029451,0.519077875620458,0.473322313875413
"United Arab Emirates","Eastern Mediterranean","2020-06-01",140.391588249155,63.2657086241264,55.8464023697658
"Armenia","European","2020-06-01",13.9835392061991,10.389160869453,9.67619338142942
"Austria","European","2020-06-01",41.7164614162285,28.1849512856184,26.0850737112887
"Burundi","African ","2020-06-01",5368.13751486236,4761.69272673002,4529.84080470991
"Belgium","European","2020-06-01",469.690303205082,343.686584816197,319.77482861305
"Burkina Faso","African ","2020-06-01",8347.18506298071,7417.82070161668,7056.89842386933
"Bangladesh","South-East Asia","2020-06-01",6756.41016748433,4197.87005756754,3794.01759882585
"Bahrain","Eastern Mediterranean","2020-06-01",24.556526024544,14.9315549903432,13.4716396394056
"Belarus","Eastern European","2020-06-01",579.244980753302,322.821146180027,289.304187727331
"Bermuda","Americas","2020-06-01",3.07290636543247,1.33128717971313,1.17202051519283
"Brazil","Americas","2020-06-01",21177.2306734142,14525.3549637828,12601.3794499228
"Canada","Americas","2020-06-01",1039.63838475043,503.328437333733,446.509154084775
"Switzerland","European","2020-06-01",55.8931787162115,37.4991406129712,34.6891689663065
"Chile","Americas","2020-06-01",783.142046953716,404.047412126032,360.054566266971
"Cameroon","African ","2020-06-01",4603.8084827718,4129.58285347333,3929.22347651654
"Democratic Republic of the Congo","African ","2020-06-01",13805.2066823224,12220.3281953859,11624.8091236261
"Congo","African ","2020-06-01",1529.15903962359,1375.4629195165,1308.7613373782
"Cuba","Americas","2020-06-01",124.599367690782,63.3711214578663,56.4133980232024
"Cyprus","European","2020-06-01",1.90307197721803,1.11811142378526,1.02529705087154
"Djibouti","Eastern Mediterranean","2020-06-01",242.510526580019,200.850472800659,186.670771003218
"Algeria","African ","2020-06-01",1582.33616963907,1413.7872196688,1328.02016232309
"Ecuador","Americas","2020-06-01",15892.6679485035,12110.4287711298,11150.4664010537
"Egypt","Eastern Mediterranean","2020-06-01",37449.4805230887,34755.1352596639,32925.0688977109
"Spain","European","2020-06-01",3092.77534566827,1438.36464989123,1258.17686888273
"Ethiopia","African ","2020-06-01",9192.07642406699,8381.41122013112,7974.46920948852
"Finland","European","2020-06-01",13.0071972709812,8.13312513615306,7.48868529397769
"France","European","2020-06-01",1029.71830036454,820.653843983529,765.461983349425
"Micronesia (Federated States of)","Western Pacific","2020-06-01",12.5309726030123,11.3651595000338,10.7041664270945
"Gabon","African ","2020-06-01",59.1505194846068,54.1893024971001,51.5513314562721
"United Kingdom","European","2020-06-01",4908.95884010426,4236.54146839445,4068.04709218874
"Greece","European","2020-06-01",12.5513924617899,7.25011004673276,6.64084752918571
"Honduras","Americas","2020-06-01",534.361723261564,406.90761420926,374.626026960374
"Haiti","Americas","2020-06-01",910.860365283187,806.155298690376,756.089833531267
"Isle of Man","European","2020-06-01",0.732767461387137,0.515392077309061,0.478270195828931
"India","South-East Asia","2020-06-01",57040.7755643775,36355.5787716066,35468.5777650467
"Ireland","European","2020-06-01",59.5005101051017,44.8311043748124,41.7938094979187
"Iran (Islamic Republic of)","Eastern Mediterranean","2020-06-01",6528.29126885208,4939.9955028568,4871.1981041487
"Iraq","Eastern Mediterranean","2020-06-01",4895.36728626446,4534.64034827696,4309.92730030665
"Israel","European","2020-06-01",183.984051390647,214.681566510834,206.408630557969
"Italy","European","2020-06-01",2187.10376771813,1364.74494693919,1230.44910155299
"Jordan","Eastern Mediterranean","2020-06-01",32.6546976028172,27.5488261765685,25.6635915412153
"Saint Kitts and Nevis","Americas","2020-06-01",0.835600371407464,0.413635259654209,0.367514313759596
"Kuwait","Eastern Mediterranean","2020-06-01",399.575476206536,262.434408628727,238.287713173729
"Lao People's Democratic Republic","Western Pacific","2020-06-01",984.921255556911,801.674698745891,743.520608674721
"Saint Lucia","Americas","2020-06-01",3.12212872527935,1.42868544958358,1.26246565727503
"Liechtenstein","European","2020-06-01",0.054082616614723,0.0347125135400777,0.0320172961244226
"Lithuania","European","2020-06-01",19.1174064834114,13.7979022830558,12.826145968725
"Morocco","Eastern Mediterranean","2020-06-01",194.014949492878,146.043873022235,134.298182125447
"Monaco","European","2020-06-01",0.503424810106203,0.324849471054531,0.299732734363184
"Maldives","South-East Asia","2020-06-01",1.487421591684,0.846995025163271,0.760289556731498
"Mexico","Americas","2020-06-01",20882.2896983983,15050.7328275324,14133.1180426518
"North Macedonia","European","2020-06-01",2.78384132035496,1.78215043125774,1.64349472928082
"Montserrat","Americas","2020-06-01",0.0609061225522076,0.0267901029749235,0.0236093911807307
"Niger","African ","2020-06-01",12698.4678649212,11224.9643833868,10677.6539794274
"Nicaragua","Americas","2020-06-01",2088.84621878856,1559.5161017439,1432.89984188928
"Netherlands","European","2020-06-01",416.639616791559,297.455098915459,276.305425500864
"Pakistan","Eastern Mediterranean","2020-06-01",50505.3354347125,46959.3040712167,44553.1088543841
"Peru","Americas","2020-06-01",17127.2002925863,12385.8266812089,11587.5990872446
"Portugal","European","2020-06-01",59.384149082552,35.8460430342435,32.9290744797167
"Paraguay","Americas","2020-06-01",38.4273557514387,29.3716463747067,27.052027963903
"Qatar","Eastern Mediterranean","2020-06-01",24.0397764501226,13.7191977950181,12.3168386908771
"Russian Federation","Eastern European","2020-06-01",4152.04596269741,2183.74734270967,1637.721570511
"Rwanda","African ","2020-06-01",2033.99078271761,1862.04642970719,1771.44715407735
"Saudi Arabia","Eastern Mediterranean","2020-06-01",3625.93518422677,2569.85721611117,2349.33839176617
"Sudan","Eastern Mediterranean","2020-06-01",37229.0937513708,33528.2740698141,31902.6108989412
"Singapore","Western Pacific","2020-06-01",6.92152085164656,2.93741932334188,2.58240520742332
"San Marino","European","2020-06-01",1.46552913460168,0.924639251145114,0.851879889025515
"Somalia","Eastern Mediterranean","2020-06-01",2678.0895002554,2369.40049772266,2253.91099891131
"Serbia","European","2020-06-01",18.0596453689082,11.3044096462505,10.409424535409
"South Sudan","African ","2020-06-01",8418.39357364363,7538.76191516234,7172.85592397375
"Sao Tome and Principe","African ","2020-06-01",3.6171208203593,3.26543915370457,3.10713873121607
"Sweden","European","2020-06-01",385.25477191813,298.714186395525,279.013189931053
"Eswatini","African ","2020-06-01",190.18627247292,170.407154440675,160.145479797682
"Chad","African ","2020-06-01",11502.0638961866,10187.0238510942,9690.69900747939
"Tajikistan","European","2020-06-01",3417.95816646074,3898.3697331715,3746.4221176049
"Turkey","European","2020-06-01",1578.98245792361,1318.65491355534,1237.89005539615
"Tuvalu","Western Pacific","2020-06-01",0.134950517576573,0.111296365274983,0.103385544551494
"United Republic of Tanzania","African ","2020-06-01",2572.3158184874,2291.91973854478,2180.50979476795
"United States of America","Americas","2020-06-01",26740.6797001949,22789.0557522956,21264.2598170873
"Viet Nam","Western Pacific","2020-06-01",3549.72091435664,2316.22259180792,2101.93377160707
"Yemen","Eastern Mediterranean","2020-06-01",11996.33435477,11119.1626413196,10566.959521127
"Zimbabwe","African ","2020-06-01",591.915000207368,554.377309437915,528.578437159969
"Global","Global","2020-06-08",550743.803990389,453489.478328712,428268.102787547
"African ","African ","2020-06-08",92111.069303527,82171.8403924051,78143.9836512583
"Americas","Americas","2020-06-08",120106.736472347,89999.8797673999,82858.5054957464
"Eastern Mediterranean","Eastern Mediterranean","2020-06-08",229770.151981121,209354.189303732,198772.208770434
"European","European","2020-06-08",24130.7870404883,17906.9759502774,16332.246556422
"South-East Asia","South-East Asia","2020-06-08",79740.1033992486,50695.8299557014,49093.7388918892
"Western Pacific","Western Pacific","2020-06-08",4884.95579365645,3360.76295919594,3067.41942179749
"Aruba","Americas","2020-06-08",2.10082452729279,1.27221093160725,1.14744962327386
"Albania","European","2020-06-08",11.425274140427,7.61671827461295,7.04299444143841
"Andorra","European","2020-06-08",0.961272189510346,0.518529420620084,0.472822203965078
"United Arab Emirates","Eastern Mediterranean","2020-06-08",161.306177069523,72.6906057907185,64.1660214952907
"Armenia","European","2020-06-08",21.811732695404,16.2051678385971,15.093070533332
"Austria","European","2020-06-08",42.0241932469767,28.3928645736639,26.2774967312636
"Azerbaijan","European","2020-06-08",4.37062140509099,3.64825195494606,3.4246902424747
"Burundi","African ","2020-06-08",5777.29176411163,5124.62434078925,4875.10088952302
"Belgium","European","2020-06-08",473.221062245196,346.270147874717,322.178642060384
"Burkina Faso","African ","2020-06-08",8206.5295248866,7292.82556200983,6937.98506114937
"Bangladesh","South-East Asia","2020-06-08",8105.49993798449,5036.08197960393,4551.59006775418
"Bahrain","Eastern Mediterranean","2020-06-08",37.4275630212147,22.757767725257,20.5326535642294
"Belarus","Eastern European","2020-06-08",792.208750563602,441.508766356853,395.669046271629
"Bermuda","Americas","2020-06-08",2.87306439306457,1.24470886454715,1.09579987467916
"Bolivia (Plurinational State of)","Americas","2020-06-08",762.750855753579,643.959624828536,599.94888144212
"Brazil","Americas","2020-06-08",23052.2078386565,15811.3922787714,13717.0729550618
"Brunei Darussalam","Western Pacific","2020-06-08",3.05192956706125,1.72194512663859,1.54459363578866
"Canada","Americas","2020-06-08",1034.44494728271,500.814096959846,444.278650282183
"Switzerland","European","2020-06-08",56.3904409870793,37.8327574915437,34.9977864994456
"Chile","Americas","2020-06-08",1059.62650581517,546.694369380567,487.170065048001
"Cameroon","African ","2020-06-08",5161.93422458806,4630.21760014265,4405.56839307839
"Democratic Republic of the Congo","African ","2020-06-08",15746.332407737,13938.6069563585,13259.3529998724
"Congo","African ","2020-06-08",1695.77782975204,1525.33481745381,1451.3653602106
"Cuba","Americas","2020-06-08",106.163148821433,53.9944778452535,48.0662468907778
"Cyprus","European","2020-06-08",1.71961740470375,1.01032640265657,0.926459258912272
"Djibouti","Eastern Mediterranean","2020-06-08",368.257085033119,304.995460131868,283.46329934609
"Algeria","African ","2020-06-08",2673.5600220134,2388.77494091674,2243.86049092504
"Ecuador","Americas","2020-06-08",16415.5166558915,12508.8465855218,11517.3026656416
"Egypt","Eastern Mediterranean","2020-06-08",50834.244814637,47176.9175347125,44692.769819681
"Spain","European","2020-06-08",3067.3969820851,1426.5618718132,1247.8526563352
"Ethiopia","African ","2020-06-08",10433.9165991162,9513.73135070745,9051.81188835348
"Finland","European","2020-06-08",14.2619324479822,8.91768448392653,8.21107895589336
"France","European","2020-06-08",1033.19625968794,823.425670692791,768.047394952536
"Micronesia (Federated States of)","Western Pacific","2020-06-08",13.3773778954009,12.1328198767995,11.4271799872967
"Gabon","African ","2020-06-08",104.713046430474,95.9302977869963,91.2603475230368
"United Kingdom","European","2020-06-08",4958.4001127135,4279.21039442985,4109.01900330541
"Greece","European","2020-06-08",11.0133538489033,6.3616867715066,5.82708284504612
"Honduras","Americas","2020-06-08",701.755039461725,534.374855900602,491.980789208365
"Haiti","Americas","2020-06-08",1072.14768983264,948.902349997972,889.971722586111
"Isle of Man","European","2020-06-08",0.725990831348161,0.510625733800397,0.473847155305726
"India","South-East Asia","2020-06-08",71553.3063438239,45605.3032135903,44492.6280418085
"Ireland","European","2020-06-08",57.9193535242517,43.6397701226556,40.6831878106475
"Iran (Islamic Republic of)","Eastern Mediterranean","2020-06-08",7176.515010998,5430.51013205608,5354.88152661962
"Iraq","Eastern Mediterranean","2020-06-08",12488.6804497523,11568.4219288475,10995.1514702927
"Israel","European","2020-06-08",191.859202906545,223.870677475423,215.243631350412
"Italy","European","2020-06-08",2167.04355120123,1352.22744341237,1219.16336570703
"Jordan","Eastern Mediterranean","2020-06-08",23.5199507530977,19.842383563296,18.4845199468307
"Saint Kitts and Nevis","Americas","2020-06-08",1.19338629493824,0.590744890578615,0.524875957744716
"Kuwait","Eastern Mediterranean","2020-06-08",465.210118412297,305.542130544884,277.429076264047
"Lao People's Democratic Republic","Western Pacific","2020-06-08",1059.85666266774,862.668224453693,800.089617813249
"Saint Lucia","Americas","2020-06-08",3.3743819827275,1.54411648726253,1.36446692067123
"Liechtenstein","European","2020-06-08",0.0364882600507299,0.023419710442043,0.0216013111094762
"Lithuania","European","2020-06-08",28.3411969425568,20.4551316276901,19.0145210977776
"Morocco","Eastern Mediterranean","2020-06-08",275.256209624001,207.197863009959,190.533815398598
"Monaco","European","2020-06-08",0.535208564658178,0.345358861229716,0.318656377912222
"Maldives","South-East Asia","2020-06-08",1.70344825515482,0.970008910591174,0.870710715823633
"Mexico","Americas","2020-06-08",26083.4240189648,18799.4061861325,17653.2418590498
"North Macedonia","European","2020-06-08",6.42571626433275,4.11359402128578,3.79354625390011
"Myanmar","South-East Asia","2020-06-08",79.5936691849967,53.4747535965943,48.6500716107056
"Montserrat","Americas","2020-06-08",0.0544667675634722,0.0239576950656457,0.0211132669076689
"Niger","African ","2020-06-08",14278.4555673588,12621.6136386126,12006.2049635175
"Nicaragua","Americas","2020-06-08",2262.79905209735,1689.38791425405,1552.22743293086
"Netherlands","European","2020-06-08",416.785318712008,297.559121138533,276.402051528499
"Pakistan","Eastern Mediterranean","2020-06-08",90900.4833385196,84518.2672399454,80187.5503694543
"Peru","Americas","2020-06-08",19856.949259117,14359.8911520549,13434.4413085428
"Portugal","European","2020-06-08",58.5484839814417,35.3416106623159,32.4656902470605
"Qatar","Eastern Mediterranean","2020-06-08",31.5620527936719,18.0120662099992,16.1708955080828
"Russian Federation","Eastern European","2020-06-08",4955.81999879833,2606.48818692087,1954.75998688826
"Rwanda","African ","2020-06-08",2260.96710079229,2069.83519959254,1969.12580440001
"Saudi Arabia","Eastern Mediterranean","2020-06-08",4844.20050705164,3433.29458383321,3138.68440840773
"Sudan","Eastern Mediterranean","2020-06-08",46261.7765431153,41663.0480788149,39642.9595199166
"Singapore","Western Pacific","2020-06-08",4.27384936968298,1.81377590166081,1.59456441793232
"San Marino","European","2020-06-08",1.51709209123189,0.957171619475237,0.881852302903122
"Somalia","Eastern Mediterranean","2020-06-08",2996.53133636027,2651.13725255877,2521.91531946962
"Serbia","European","2020-06-08",22.8461941045359,14.3005431025825,13.1683501306122
"South Sudan","African ","2020-06-08",9035.64298670529,8091.51539795436,7698.78062330238
"Sao Tome and Principe","African ","2020-06-08",7.81907737164283,7.05885223725308,6.71665652058405
"Sweden","European","2020-06-08",403.148772807149,312.588620423458,291.972568068841
"Eswatini","African ","2020-06-08",206.981397416311,185.455608847322,174.287737844746
"Chad","African ","2020-06-08",12423.2538335112,11002.8934156881,10466.8183623972
"Tajikistan","European","2020-06-08",3651.09486670616,4164.27499346593,4001.96313001269
"Turkey","European","2020-06-08",1679.73799913101,1402.79884359987,1316.88034554207
"Tuvalu","Western Pacific","2020-06-08",0.150948304187334,0.124490056816123,0.115641443306633
"United Republic of Tanzania","African ","2020-06-08",3391.11308475958,3021.46375602053,2874.59076499873
"United States of America","Americas","2020-06-08",27689.3553366875,23597.5401368835,22018.6492134187
"Viet Nam","Western Pacific","2020-06-08",3804.24502585238,2482.30170378033,2252.64782449991
"Yemen","Eastern Mediterranean","2020-06-08",12905.1808239803,11961.5542759875,11367.5160550689
"Zimbabwe","African ","2020-06-08",706.780836976573,661.958657287078,631.153307641825
"Global","Global","2020-06-15",662499.650736904,548649.421581717,518443.86119225
"African ","African ","2020-06-15",103555.878105363,92400.994973865,87864.0131284986
"Americas","Americas","2020-06-15",132876.651952227,99389.147354181,91548.8311612748
"Eastern Mediterranean","Eastern Mediterranean","2020-06-15",299915.969978838,273763.342494603,259874.504310786
"European","European","2020-06-15",25515.5358542669,18834.6917499186,17124.9023279576
"South-East Asia","South-East Asia","2020-06-15",95419.7441506858,60672.343311716,58755.9410818017
"Western Pacific","Western Pacific","2020-06-15",5215.87069552289,3588.90169743269,3275.66918193187
"Aruba","Americas","2020-06-15",2.68168217398988,1.62396493972899,1.4647083372785
"Angola","African ","2020-06-15",254.641251350173,225.640630448842,214.649363332364
"Albania","European","2020-06-15",13.0802557709608,8.72002036386718,8.06319109328842
"Andorra","European","2020-06-15",0.960255439991241,0.51798096561971,0.472322094054743
"United Arab Emirates","Eastern Mediterranean","2020-06-15",178.86254949931,80.6021648555559,71.1497749458699
"Armenia","European","2020-06-15",29.9059172215693,22.2187945685232,20.694005574543
"Austria","European","2020-06-15",41.8141468701163,28.2509506457192,26.1461558879326
"Azerbaijan","European","2020-06-15",30.6881261871325,25.6160408278389,24.0463120851616
"Burundi","African ","2020-06-15",6309.55738012543,5596.75928618592,5324.24707843639
"Belgium","European","2020-06-15",468.473400041948,342.796140007489,318.94633588545
"Burkina Faso","African ","2020-06-15",8144.73584389085,7237.91190636893,6885.74329021297
"Bangladesh","South-East Asia","2020-06-15",9528.75555073593,5920.37437348309,5350.80987658014
"Bahrain","Eastern Mediterranean","2020-06-15",52.4952243269704,31.9196342343018,28.7987292753
"Belarus","Eastern European","2020-06-15",1005.1725203739,560.196386533678,502.033904815926
"Bermuda","Americas","2020-06-15",2.67322242069668,1.15813054938117,1.0195792341655
"Bolivia (Plurinational State of)","Americas","2020-06-15",1582.3200976163,1335.8887095747,1244.58880050733
"Brazil","Americas","2020-06-15",24927.1850038987,17097.4295937599,14832.7664602008
"Brunei Darussalam","Western Pacific","2020-06-15",6.19166995645534,3.49343445613627,3.13362867638316
"Canada","Americas","2020-06-15",1051.4354379946,509.039838972634,451.575812205531
"Switzerland","European","2020-06-15",55.2976303717012,37.0995828918761,34.3195518211587
"Chile","Americas","2020-06-15",1287.05522233406,664.03193886754,591.731872451125
"Cameroon","African ","2020-06-15",6486.83080655384,5818.64023500804,5536.33105909663
"Democratic Republic of the Congo","African ","2020-06-15",17914.6726399769,15858.0153279233,15085.2250708169
"Congo","African ","2020-06-15",1873.46852223051,1685.16577833771,1603.44549203588
"Cuba","Americas","2020-06-15",87.7269299520829,44.6178342326407,39.7190957583532
"Cyprus","European","2020-06-15",1.42384612067331,0.836551970863662,0.76710983394086
"Djibouti","Eastern Mediterranean","2020-06-15",493.723012373959,408.908025009607,380.039813865432
"Algeria","African ","2020-06-15",3764.78387438774,3363.76266216468,3159.70081952699
"Ecuador","Americas","2020-06-15",16900.3422765715,12878.2902915558,11857.4615245116
"Egypt","Eastern Mediterranean","2020-06-15",64219.0091061853,59598.6998097612,56460.470741651
"Spain","European","2020-06-15",3041.48655655029,1414.51164637245,1237.31199481691
"Ethiopia","African ","2020-06-15",11754.5540003892,10717.8994431064,10197.5141005084
"Finland","European","2020-06-15",16.9817714013305,10.6183422118689,9.77698262811395
"France","European","2020-06-15",1027.00927677126,818.494835423148,763.448175716873
"Micronesia (Federated States of)","Western Pacific","2020-06-15",14.2875339687804,12.9583000108312,12.2046505311029
"Gabon","African ","2020-06-15",206.433072738333,189.118613352746,179.9121943306
"United Kingdom","European","2020-06-15",4959.18738679479,4279.88982960154,4109.67141619813
"Greece","European","2020-06-15",9.87570184669534,5.70454038428279,5.22515971094484
"Honduras","Americas","2020-06-15",907.150647835907,690.780214545065,635.97789336222
"Haiti","Americas","2020-06-15",1257.08876638476,1112.58411121023,1043.48819241287
"Isle of Man","European","2020-06-15",0.72004716087983,0.506445252500483,0.469967779393687
"India","South-East Asia","2020-06-15",85642.2028921543,54585.0196217192,53253.257922869
"Ireland","European","2020-06-15",56.3381969434017,42.4484358704988,39.5725661233763
"Iran (Islamic Republic of)","Eastern Mediterranean","2020-06-15",7645.52141166041,5785.40996949711,5704.83881186526
"Iraq","Eastern Mediterranean","2020-06-15",20901.2624511959,19361.1025483326,18401.6676137948
"Israel","European","2020-06-15",197.379051767094,230.311506402326,221.436257480672
"Italy","European","2020-06-15",2170.06130349881,1354.11051007798,1220.86113179297
