week,year,gender,age,excess_deaths
10,2021,Male,15-19,66.19999999999999
10,2020,Female,15-19,-16.6
10,2021,Female,15-19,17.4
10,2020,Male,20-24,23.399999999999977
10,2021,Male,20-24,23.399999999999977
10,2020,Female,20-24,-7.599999999999994
10,2021,Female,20-24,5.400000000000006
10,2020,Male,25-29,30
10,2021,Male,25-29,91
10,2020,Female,25-29,30.19999999999999
10,2021,Female,25-29,35.19999999999999
10,2020,Male,30-34,35.19999999999999
10,2021,Male,30-34,151.2
10,2020,Female,30-34,35.599999999999994
10,2021,Female,30-34,39.599999999999994
10,2020,Male,35-39,84.39999999999998
10,2021,Male,35-39,158.39999999999998
10,2020,Female,35-39,16.80000000000001
10,2021,Female,35-39,53.80000000000001
10,2020,Male,40-44,94.39999999999998
10,2021,Male,40-44,187.39999999999998
10,2020,Female,40-44,53
10,2021,Female,40-44,111
10,2020,Male,45-49,34.60000000000002
10,2021,Male,45-49,132.60000000000002
10,2020,Female,45-49,12.800000000000011
10,2021,Female,45-49,55.80000000000001
10,2020,Male,50-54,-144.20000000000005
10,2021,Male,50-54,101.79999999999995
10,2020,Female,50-54,-55.200000000000045
10,2021,Female,50-54,4.7999999999999545
10,2020,Male,55-59,4.2000000000000455
10,2021,Male,55-59,111.20000000000005
10,2020,Female,55-59,-44.200000000000045
10,2021,Female,55-59,39.799999999999955
10,2020,Male,60-64,309.8000000000002
10,2021,Male,60-64,473.8000000000002
10,2020,Female,60-64,46.799999999999955
10,2021,Female,60-64,158.79999999999995
10,2020,Male,65-69,239.19999999999982
10,2021,Male,65-69,537.1999999999998
10,2020,Female,65-69,158.19999999999982
10,2021,Female,65-69,307.1999999999998
10,2020,Male,70-74,467.4000000000001
10,2021,Male,70-74,784.4000000000001
10,2020,Female,70-74,244.5999999999999
10,2021,Female,70-74,526.5999999999999
10,2020,Male,75-79,508.1999999999998
10,2021,Male,75-79,660.1999999999998
10,2020,Female,75-79,239.80000000000018
10,2021,Female,75-79,383.8000000000002
10,2020,Male,80-84,198
10,2021,Male,80-84,322
10,2020,Female,80-84,141
10,2021,Female,80-84,117
10,2020,Male,85+,257
10,2021,Male,85+,-77
10,2020,Female,85+,-248.20000000000073
10,2021,Female,85+,-777.2000000000007
11,2020,Male,0-14,-10.399999999999977
11,2021,Male,0-14,-43.39999999999998
11,2020,Female,0-14,-64.80000000000001
11,2021,Female,0-14,-53.80000000000001
11,2020,Male,15-19,23.599999999999994
11,2021,Male,15-19,50.599999999999994
11,2020,Female,15-19,2.200000000000003
11,2021,Female,15-19,-1.7999999999999972
11,2020,Male,20-24,16.399999999999977
11,2021,Male,20-24,66.39999999999998
11,2020,Female,20-24,1
11,2021,Female,20-24,32
11,2020,Male,25-29,37.60000000000002
11,2021,Male,25-29,117.60000000000002
11,2020,Female,25-29,10.599999999999994
11,2021,Female,25-29,58.599999999999994
11,2020,Male,30-34,50.19999999999999
11,2021,Male,30-34,152.2
11,2020,Female,30-34,18.80000000000001
11,2021,Female,30-34,81.80000000000001
11,2020,Male,35-39,111.39999999999998
11,2021,Male,35-39,208.39999999999998
11,2020,Female,35-39,30.400000000000006
11,2021,Female,35-39,68.4
11,2020,Male,40-44,70.19999999999999
11,2021,Male,40-44,227.2
11,2020,Female,40-44,10.399999999999977
11,2021,Female,40-44,112.39999999999998
11,2020,Male,45-49,-18.200000000000045
11,2021,Male,45-49,159.79999999999995
11,2020,Female,45-49,-27.399999999999977
11,2021,Female,45-49,42.60000000000002
11,2020,Male,50-54,-50.40000000000009
11,2021,Male,50-54,84.59999999999991
11,2020,Female,50-54,-60.39999999999998
11,2021,Female,50-54,38.60000000000002
11,2020,Male,55-59,-57.799999999999955
11,2021,Male,55-59,74.20000000000005
11,2020,Female,55-59,-54.200000000000045
11,2021,Female,55-59,11.799999999999955
11,2020,Male,60-64,166.80000000000018
11,2021,Male,60-64,466.8000000000002
11,2020,Female,60-64,146.4000000000001
11,2021,Female,60-64,130.4000000000001
11,2020,Male,65-69,286
11,2021,Male,65-69,482
11,2020,Female,65-69,150.19999999999982
11,2021,Female,65-69,173.19999999999982
11,2020,Male,70-74,489
11,2021,Male,70-74,723
11,2020,Female,70-74,266
11,2021,Female,70-74,487
11,2020,Male,75-79,347.4000000000001
11,2021,Male,75-79,500.4000000000001
11,2020,Female,75-79,289.5999999999999
11,2021,Female,75-79,365.5999999999999
11,2020,Male,80-84,236.80000000000018
11,2021,Male,80-84,270.8000000000002
11,2020,Female,80-84,56
11,2021,Female,80-84,71
11,2020,Male,85+,275.60000000000036
11,2021,Male,85+,-85.39999999999964
11,2020,Female,85+,-109.20000000000073
11,2021,Female,85+,-902.2000000000007
12,2020,Male,0-14,-22.600000000000023
12,2021,Male,0-14,-31.600000000000023
12,2020,Female,0-14,-37.19999999999999
12,2021,Female,0-14,-23.19999999999999
12,2020,Male,15-19,0.4000000000000057
12,2021,Male,15-19,58.400000000000006
12,2020,Female,15-19,-0.3999999999999986
12,2021,Female,15-19,8.600000000000001
12,2020,Male,20-24,-9.199999999999989
12,2021,Male,20-24,33.80000000000001
12,2020,Female,20-24,6
12,2021,Female,20-24,27
12,2020,Male,25-29,26.80000000000001
12,2021,Male,25-29,84.80000000000001
12,2020,Female,25-29,36.599999999999994
12,2021,Female,25-29,36.599999999999994
12,2020,Male,30-34,82.60000000000002
12,2021,Male,30-34,183.60000000000002
12,2020,Female,30-34,32
12,2021,Female,30-34,72
12,2020,Male,35-39,80.19999999999999
12,2021,Male,35-39,222.2
12,2020,Female,35-39,50.599999999999994
12,2021,Female,35-39,139.6
12,2020,Male,40-44,111.20000000000005
12,2021,Male,40-44,198.20000000000005
12,2020,Female,40-44,55.19999999999999
12,2021,Female,40-44,98.19999999999999
12,2020,Male,45-49,-3
12,2021,Male,45-49,212
12,2020,Female,45-49,11.199999999999989
12,2021,Female,45-49,74.19999999999999
12,2020,Male,50-54,-13
12,2021,Male,50-54,185
12,2020,Female,50-54,-68.20000000000005
12,2021,Female,50-54,31.799999999999955
