country,year,age,gender,value,pop,fertility_rate
Germany,2012,65+,Male,282,7259,0.03884832621573219
Germany,2013,15-19,Male,2222,2152,1.0325278810408922
Germany,2013,20-24,Male,34354,2358,14.569126378286684
Germany,2013,25-29,Male,119679,2599,46.04809542131589
Germany,2013,30-34,Male,203723,2507,81.26166733147188
Germany,2013,35-39,Male,157393,2399,65.60775323051271
Germany,2013,40-44,Male,79864,2861,27.914715134568333
Germany,2013,45-49,Male,28074,3532,7.9484711211778025
Germany,2013,50-54,Male,7476,3363,2.223015165031222
Germany,2013,55-59,Male,1999,2844,0.7028832630098453
Germany,2013,60-64,Male,539,2347,0.22965487856838518
Germany,2013,65+,Male,259,7341,0.0352812968260455
Germany,2014,15-19,Male,2372,2168,1.0940959409594095
Germany,2014,20-24,Male,33507,2322,14.430232558139535
Germany,2014,25-29,Male,125917,2619,48.0782741504391
Germany,2014,30-34,Male,215725,2568,84.00506230529595
Germany,2014,35-39,Male,167762,2422,69.26589595375722
Germany,2014,40-44,Male,80729,2687,30.044287309266842
Germany,2014,45-49,Male,29839,3472,8.59418202764977
Germany,2014,50-54,Male,8249,3437,2.400058190282223
Germany,2014,55-59,Male,2213,2925,0.7565811965811966
Germany,2014,60-64,Male,645,2427,0.2657601977750309
Germany,2014,65+,Male,284,7431,0.03821827479477863
Germany,2015,15-19,Male,2315,2174,1.0648574057037719
Germany,2015,20-24,Male,32235,2301,14.009126466753585
Germany,2015,25-29,Male,131301,2624,50.03849085365854
Germany,2015,30-34,Male,225856,2627,85.97487628473544
Germany,2015,35-39,Male,175712,2457,71.51485551485551
Germany,2015,40-44,Male,80639,2562,31.475019516003123
Germany,2015,45-49,Male,30682,3374,9.093657379964434
Germany,2015,50-54,Male,8596,3488,2.4644495412844036
Germany,2015,55-59,Male,2307,3015,0.7651741293532338
Germany,2015,60-64,Male,635,2508,0.25318979266347685
Germany,2015,65+,Male,299,7535,0.03968148639681486
Germany,2016,15-19,Male,2315,2174,1.0648574057037719
Germany,2016,20-24,Male,32235,2301,14.009126466753585
Germany,2016,25-29,Male,131301,2624,50.03849085365854
Germany,2016,30-34,Male,225856,2627,85.97487628473544
Germany,2016,35-39,Male,175712,2457,71.51485551485551
Germany,2016,40-44,Male,80639,2562,31.475019516003123
Germany,2016,45-49,Male,30682,3374,9.093657379964434
Germany,2016,50-54,Male,8596,3488,2.4644495412844036
Germany,2016,55-59,Male,2307,3015,0.7651741293532338
Germany,2016,60-64,Male,635,2508,0.25318979266347685
Germany,2016,65+,Male,299,7535,0.03968148639681486
Germany,2017,15-19,Male,2315,2174,1.0648574057037719
Germany,2017,20-24,Male,32235,2301,14.009126466753585
Germany,2017,25-29,Male,131301,2624,50.03849085365854
Germany,2017,30-34,Male,225856,2627,85.97487628473544
Germany,2017,35-39,Male,175712,2457,71.51485551485551
Germany,2017,40-44,Male,80639,2562,31.475019516003123
Germany,2017,45-49,Male,30682,3374,9.093657379964434
Germany,2017,50-54,Male,8596,3488,2.4644495412844036
Germany,2017,55-59,Male,2307,3015,0.7651741293532338
Germany,2017,60-64,Male,635,2508,0.25318979266347685
Germany,2017,65+,Male,299,7535,0.03968148639681486
Germany,2018,15-19,Male,2315,2174,1.0648574057037719
Germany,2018,20-24,Male,32235,2301,14.009126466753585
Germany,2018,25-29,Male,131301,2624,50.03849085365854
Germany,2018,30-34,Male,225856,2627,85.97487628473544
Germany,2018,35-39,Male,175712,2457,71.51485551485551
Germany,2018,40-44,Male,80639,2562,31.475019516003123
Germany,2018,45-49,Male,30682,3374,9.093657379964434
Germany,2018,50-54,Male,8596,3488,2.4644495412844036
Germany,2018,55-59,Male,2307,3015,0.7651741293532338
Germany,2018,60-64,Male,635,2508,0.25318979266347685
Germany,2018,65+,Male,299,7535,0.03968148639681486
Germany,2019,15-19,Male,2315,2174,1.0648574057037719
Germany,2019,20-24,Male,32235,2301,14.009126466753585
Germany,2019,25-29,Male,131301,2624,50.03849085365854
Germany,2019,30-34,Male,225856,2627,85.97487628473544
Germany,2019,35-39,Male,175712,2457,71.51485551485551
Germany,2019,40-44,Male,80639,2562,31.475019516003123
Germany,2019,45-49,Male,30682,3374,9.093657379964434
Germany,2019,50-54,Male,8596,3488,2.4644495412844036
Germany,2019,55-59,Male,2307,3015,0.7651741293532338
Germany,2019,60-64,Male,635,2508,0.25318979266347685
Germany,2019,65+,Male,299,7535,0.03968148639681486
Germany,2020,15-19,Male,2315,2174,1.0648574057037719
Germany,2020,20-24,Male,32235,2301,14.009126466753585
Germany,2020,25-29,Male,131301,2624,50.03849085365854
Germany,2020,30-34,Male,225856,2627,85.97487628473544
Germany,2020,35-39,Male,175712,2457,71.51485551485551
Germany,2020,40-44,Male,80639,2562,31.475019516003123
Germany,2020,45-49,Male,30682,3374,9.093657379964434
Germany,2020,50-54,Male,8596,3488,2.4644495412844036
Germany,2020,55-59,Male,2307,3015,0.7651741293532338
Germany,2020,60-64,Male,635,2508,0.25318979266347685
Germany,2020,65+,Male,299,7535,0.03968148639681486
