country,age,gender,date,estimated_value,pop,rate,afr
South Africa,45-49,female,2010,5237.305677490796,1282,4.085261838916378,3.64040934461407
South Africa,45-49,female,2011,4845.408744453776,1312,3.6931469088824516,3.33920282477853
South Africa,45-49,female,2012,4486.792600746359,1346,3.3334268950567307,3.06786330130082
South Africa,45-49,female,2013,4159.24399259298,1383,3.0074070806890676,2.82109453515972
South Africa,45-49,female,2014,3849.3569538258926,1421,2.7089070751765605,2.58811918366612
South Africa,45-49,female,2015,3557.2136216281096,1461,2.434780028492888,2.36695283898833
South Africa,45-49,female,2016,3290.945520594699,1498,2.1968928708909874,2.1616573005957
South Africa,45-49,female,2017,3052.831420404908,1537,1.986227339235464,1.9726975345709499
South Africa,45-49,female,2018,2882.86545501025,1578,1.826910934733999,1.8308956719651501
South Africa,45-49,female,2019,2847.200457326196,1617,1.760791872186887,1.7781222133260899
South Africa,50-54,female,2002,245.42769549786087,875,0.28048879485469813,0.25173935920693
South Africa,50-54,female,2003,233.71190080788136,915,0.2554228424129851,0.230369246445605
South Africa,50-54,female,2004,221.09408854941742,954,0.23175480980022792,0.21054899315169
South Africa,50-54,female,2005,208.45428672998074,986,0.21141408390464578,0.19198744802752402
South Africa,50-54,female,2006,196.38168564078296,1013,0.19386148631864064,0.175043833559922
South Africa,50-54,female,2007,184.93881769180192,1036,0.17851237228938407,0.16004693876102702
South Africa,50-54,female,2008,174.17087871942613,1056,0.1649345442418808,0.146721913162622
South Africa,50-54,female,2009,163.69778989428494,1076,0.15213549246680758,0.134596067646954
South Africa,50-54,female,2010,153.36233134535811,1099,0.1395471622796707,0.12343531944762401
South Africa,50-54,female,2011,143.36097570898673,1125,0.1274319784079882,0.113222313305715
South Africa,50-54,female,2012,134.02662252965456,1154,0.11614092073626911,0.10402200707949599
South Africa,50-54,female,2013,125.29334573672993,1184,0.1058220825479138,0.0956548212509609
South Africa,50-54,female,2014,116.72975418943466,1216,0.09599486364262719,0.0877553285805608
South Africa,50-54,female,2015,108.2269032095854,1247,0.08678981813118317,0.0802562437738601
South Africa,50-54,female,2016,99.94134323428192,1276,0.07832393670398269,0.07329529022061271
South Africa,50-54,female,2017,92.07230780375801,1305,0.0705534925699295,0.0668882335206509
South Africa,50-54,female,2018,86.30033817774105,1335,0.06464444807321428,0.0620801593311615
South Africa,50-54,female,2019,84.76361054364104,1367,0.062007030390373835,0.0602907702518521
Spain,15-19,female,2002,12620.075953659862,1208,10.447082743095912,9.94174313418519
Spain,15-19,female,2003,12794.586160856019,1177,10.870506508798657,10.4035901815817
Spain,15-19,female,2004,13016.803019405656,1150,11.318959147309265,10.80217256723
Spain,15-19,female,2005,13451.299395934298,1127,11.935491921858295,11.3578779916663
Spain,15-19,female,2006,14330.481998473737,1124,12.749539144549589,12.2373201979988
Spain,15-19,female,2007,14983.973760090788,1122,13.354700320936532,12.8689235975246
Spain,15-19,female,2008,14218.072545254254,1121,12.683383180423062,12.2474261293545
Spain,15-19,female,2009,12637.900641363258,1117,11.314145605517687,10.974585478827299
Spain,15-19,female,2010,11207.358211730627,1111,10.087631153672932,9.851391139069829
Spain,15-19,female,2011,10167.554490134742,1105,9.20140677840248,9.05472782165161
Spain,15-19,female,2012,9397.385344112598,1101,8.535318205370206,8.50050557823027
Spain,15-19,female,2013,8751.24583367914,1097,7.977434670628205,8.14922046168283
Spain,15-19,female,2014,8296.42107041535,1092,7.59745519268805,7.88362718518198
Spain,15-19,female,2015,7941.279250780564,1086,7.312411833131275,7.5841953456190305
Spain,15-19,female,2016,7770.636845139765,1082,7.181734607338045,7.40333012546701
Spain,15-19,female,2017,7748.960520241981,1077,7.194949415266463,7.33508310160873
Spain,15-19,female,2018,7824.623798860833,1072,7.299089364608986,7.35601595052822
Spain,15-19,female,2019,8079.421540718415,1075,7.515740968110153,7.42452627068921
Spain,20-24,female,2002,44111.378590968285,1554,28.3857005089886,27.5243730509405
Spain,20-24,female,2003,45512.183602050216,1507,30.200519974817663,28.8935768732557
Spain,20-24,female,2004,45481.36192188324,1455,31.258667987548616,29.651900520505098
Spain,20-24,female,2005,45801.73560060892,1403,32.64557063478897,30.601628723892198
Spain,20-24,female,2006,47521.23849218813,1387,34.26188788189483,32.641708145484806
Spain,20-24,female,2007,51639.24728900561,1368,37.747987784360824,36.295997711866
Spain,20-24,female,2008,50276.55321973135,1344,37.40814971706202,36.099276021665695
Spain,20-24,female,2009,45658.82705378251,1313,34.77443035322354,33.391771646351906
Spain,20-24,female,2010,41871.22039767729,1278,32.76308325326861,31.368679139092997
Spain,20-24,female,2011,37861.64966025528,1232,30.731858490466948,29.1587335645128
Spain,20-24,female,2012,34529.946053590356,1197,28.847072726474817,27.3735792676465
Spain,20-24,female,2013,31825.839630243034,1173,27.132003094836346,25.867814596012302
Spain,20-24,female,2014,30855.15419682397,1154,26.737568628097026,25.7486655330695
Spain,20-24,female,2015,29561.290770001247,1139,25.95372323968503,25.3022115447596
Spain,20-24,female,2016,28812.520659608494,1127,25.5656793785346,25.1967740010879
Spain,20-24,female,2017,28219.822399779106,1118,25.24134382806718,25.1503465590717
Spain,20-24,female,2018,27520.0368104771,1112,24.748234541795952,25.0740947930645
Spain,20-24,female,2019,27223.85344879838,1106,24.61469570415767,25.216933183000798
Spain,25-29,female,2002,111604.60364465305,1746,63.92016245398227,63.3898794228558
Spain,25-29,female,2003,114263.16230341728,1778,64.26499567121331,63.31618640171641
Spain,25-29,female,2004,115235.14494122428,1796,64.1621074282986,62.459140526717604
Spain,25-29,female,2005,116543.7661731032,1794,64.96308036404861,62.593619179491704
Spain,25-29,female,2006,116883.65054452415,1787,65.40775072441194,62.75694672918029
Spain,25-29,female,2007,118183.18787411069,1769,66.8079072210914,64.2383569610218
Spain,25-29,female,2008,115437.90917240687,1741,66.30551934084255,63.7269888176042
Spain,25-29,female,2009,106517.5058773617,1709,62.32738787440708,60.5002103203724
Spain,25-29,female,2010,99531.50832546357,1672,59.52841407025333,58.4463903350253
Spain,25-29,female,2011,92218.82577637373,1586,58.14553958157234,56.5287038130707
Spain,25-29,female,2012,85054.10539598615,1499,56.7405639733063,54.5886328905504
Spain,25-29,female,2013,80806.90868014017,1417,57.02675277356399,54.4335518989218
Spain,25-29,female,2014,78792.00095290026,1346,58.537890752526195,55.414743297879504
Spain,25-29,female,2015,75740.51389780368,1288,58.80474681506497,55.5478829836129
Spain,25-29,female,2016,72448.7011288203,1245,58.1917278143135,55.1421857311368
Spain,25-29,female,2017,69131.01639102669,1213,56.99176948971697,54.3663542056763
Spain,25-29,female,2018,67061.53684812643,1190,56.354232645484394,54.0972234525696
Spain,25-29,female,2019,65378.695140070035,1173,55.73631299238707,54.120907232914504
Spain,30-34,female,2002,164358.03294539885,1718,95.66823803573857,95.8236046176268
Spain,30-34,female,2003,171937.04113565903,1769,97.19448340059866,97.93924564803599
Spain,30-34,female,2004,176991.8560224053,1821,97.19486876573602,98.3026242074429
Spain,30-34,female,2005,182853.3347339801,1870,97.78253194330486,98.79324802571949
Spain,30-34,female,2006,185204.97810747527,1901,97.42502793659929,97.47955569159821
Spain,30-34,female,2007,192519.45338941182,1938,99.33924323499062,98.8351656799637
Spain,30-34,female,2008,192570.6121508827,1975,97.50410741816845,97.0984398913917
Spain,30-34,female,2009,186490.73527375652,2004,93.05924913860106,92.82324620979871
Spain,30-34,female,2010,184212.45567213144,2017,91.32992348643106,92.0072510153033
Spain,30-34,female,2011,178017.52489788015,1974,90.18111696954415,90.2278348340424
Spain,30-34,female,2012,165092.34684086728,1906,86.61718092385482,86.2832011900915
Spain,30-34,female,2013,158296.87236242034,1819,87.02411894580557,86.0472410964084
Spain,30-34,female,2014,156083.38271456395,1727,90.37833394010651,89.2932364508798
Spain,30-34,female,2015,149288.0175346594,1638,91.1404258453354,89.8865966247662
Spain,30-34,female,2016,142304.71874445464,1562,91.10417333191718,90.3808393897546
Spain,30-34,female,2017,135624.63287675905,1488,91.14558661072516,90.58853289885049
Spain,30-34,female,2018,129238.123975939,1418,91.14113115369464,90.5982012570367
Spain,30-34,female,2019,123934.17275338987,1356,91.39688256149695,90.4919829513603
Spain,35-39,female,2002,80454.29978470791,1682,47.83252068056356,47.515191529236404
Spain,35-39,female,2003,86374.88692626865,1714,50.39374966526759,49.6673708648701
Spain,35-39,female,2004,90624.04778223313,1750,51.78517016127608,51.1827714513056
Spain,35-39,female,2005,95991.60644193587,1793,53.536869181224695,53.465574173072596
Spain,35-39,female,2006,101716.01270582943,1824,55.76535784310824,55.716730348959096
Spain,35-39,female,2007,109655.35742941631,1858,59.01795340657498,58.979863606062096
Spain,35-39,female,2008,114789.09750949385,1895,60.57472164089385,60.593594819566604
Spain,35-39,female,2009,116892.5061528159,1930,60.56606536415332,60.6520438669302
Spain,35-39,female,2010,121956.94764056068,1964,62.09620551963375,62.1232652009424
Spain,35-39,female,2011,124617.08036652723,1987,62.71619545371274,62.61227417827139
Spain,35-39,female,2012,122278.65046278447,2006,60.956455863800834,60.848168038779704
Spain,35-39,female,2013,122213.69246664595,2014,60.682071731204545,60.9328798581312
Spain,35-39,female,2014,125991.36450609636,2004,62.869942368311555,63.30154531493471
Spain,35-39,female,2015,125685.51982591153,1972,63.73505062165899,64.5113994475368
Spain,35-39,female,2016,123989.74090913062,1933,64.14368386400963,65.4306778982794
Spain,35-39,female,2017,120427.6301680359,1874,64.26234267237776,66.0428110183158
Spain,35-39,female,2018,115589.28079868825,1801,64.18061121526277,66.15799123190979
Spain,35-39,female,2019,109407.93623159562,1723,63.49851203226676,65.90966305995751
Spain,40-44,female,2002,12361.455776408317,1592,7.764733527894671,7.850169515035669
Spain,40-44,female,2003,13648.766199213072,1642,8.312281485513443,8.46443512057829
Spain,40-44,female,2004,14887.341115364057,1690,8.809077583055656,8.96061264342917
Spain,40-44,female,2005,16483.76636342418,1736,9.495257121788121,9.52614308115915
Spain,40-44,female,2006,17787.53554995671,1766,10.07221718570595,10.0527831368545
Spain,40-44,female,2007,19571.813717459612,1790,10.933974143832186,10.8624808451696
Spain,40-44,female,2008,21074.247835157246,1808,11.656110528294937,11.4377837644225
Spain,40-44,female,2009,22010.214997215546,1824,12.067003836192733,11.8016722269096
Spain,40-44,female,2010,23625.255090959603,1841,12.832838180858014,12.5666333143392
Spain,40-44,female,2011,25539.45566214948,1860,13.73089014094058,13.4892213139495
Spain,40-44,female,2012,26913.149453865495,1879,14.323123711477113,14.1279285637499
Spain,40-44,female,2013,28073.949576620314,1897,14.799129982403961,14.6576411958297
Spain,40-44,female,2014,29784.83451653024,1914,15.561564533192394,15.5115996671991
Spain,40-44,female,2015,31390.714861827408,1929,16.273050731896014,16.2060437134256
Spain,40-44,female,2016,32515.2161273889,1952,16.657385311162347,16.6871523261206
Spain,40-44,female,2017,33081.88427682749,1975,16.750321152824046,16.8882101118012
Spain,40-44,female,2018,32938.62591922101,1991,16.543759879066304,16.9134190247506
Spain,40-44,female,2019,32336.581528676787,1993,16.225078539225684,16.7688846079994
Spain,45-49,female,2002,556.9374849834538,1380,0.40357788766916947,0.404885513700605
Spain,45-49,female,2003,612.6692321002936,1445,0.4239925481662931,0.42116394413052005
Spain,45-49,female,2004,687.4041802954491,1511,0.4549332761717069,0.45269538023003497
Spain,45-49,female,2005,886.2711429942991,1574,0.5630693411653743,0.564037521149678
Spain,45-49,female,2006,1127.7690870594793,1619,0.6965837474116611,0.694230565882543
Spain,45-49,female,2007,1203.6276119205847,1664,0.7233339013945822,0.7281401778329181
Spain,45-49,female,2008,1343.9978813220241,1706,0.7878064954994279,0.796750406535945
Spain,45-49,female,2009,1511.4498092895892,1743,0.8671542221971252,0.872806485505117
Spain,45-49,female,2010,1519.6111994793955,1772,0.8575683969974015,0.844727234348543
Spain,45-49,female,2011,1560.677262827325,1794,0.8699427329026338,0.8566620803693
Spain,45-49,female,2012,1645.8221836257655,1804,0.9123182836063002,0.898054393279474
Spain,45-49,female,2013,1795.988692654298,1805,0.9950075859580598,0.967872000226826
Spain,45-49,female,2014,1971.2467312587464,1807,1.0908947046257589,1.0628717468254698
Spain,45-49,female,2015,2184.206637429761,1814,1.2040830415820072,1.17941579909794
Spain,45-49,female,2016,2487.328506921183,1831,1.3584535810601763,1.34299028870795
Spain,45-49,female,2017,2657.6243869563687,1852,1.4350023687669378,1.4304382702832898
Spain,45-49,female,2018,2701.7299182090374,1876,1.4401545406231542,1.44535811749222
Spain,45-49,female,2019,2643.687167030872,1901,1.3906823603529048,1.40933383352619
Spain,50-54,female,2002,17.014087797975073,1257,0.013535471597434425,0.0137284486419886
Spain,50-54,female,2003,18.35904679131086,1275,0.01439925238534185,0.0142804012028167
Spain,50-54,female,2004,20.172652495418088,1302,0.015493588706158285,0.015349537258448601
Spain,50-54,female,2005,25.550603476325346,1341,0.01905339558264381,0.019124814001085202
Spain,50-54,female,2006,32.518973483829875,1373,0.02368461287970129,0.023539268131150502
Spain,50-54,female,2007,35.27172387900235,1417,0.024891830542697495,0.0246890409690958
Spain,50-54,female,2008,40.7521163171133,1467,0.02777922039339693,0.0270154072360823
Spain,50-54,female,2009,46.44740933646528,1516,0.030638132807694774,0.0295942398658202
Spain,50-54,female,2010,46.2682020148578,1560,0.029659103855678076,0.028642157006927
Spain,50-54,female,2011,48.17993359936964,1611,0.029906848913326903,0.029046831699158997
Spain,50-54,female,2012,50.87957320073653,1656,0.030724379952135585,0.0304503203959185
Spain,50-54,female,2013,55.45015250482657,1694,0.03273326594145606,0.032817625223702504
Spain,50-54,female,2014,62.00082523060164,1724,0.03596335570220513,0.0360387805825623
Spain,50-54,female,2015,71.05899047973661,1747,0.040674865758292274,0.0399904384759958
Spain,50-54,female,2016,81.39664686320889,1766,0.046090966513708316,0.045536756888886795
Spain,50-54,female,2017,86.89263801651568,1777,0.04889850197890584,0.0485018546344939
Spain,50-54,female,2018,88.89315909005396,1782,0.04988392765996294,0.049007741729050605
Spain,50-54,female,2019,86.628598435753,1790,0.04839586504790671,0.047786266730422
United Kingdom,15-19,female,2002,48233.77295823582,1865,25.862612846239045,26.061559014620002
United Kingdom,15-19,female,2003,49069.55875816817,1894,25.907897971577704,25.950441442057
United Kingdom,15-19,female,2004,50041.90151583807,1913,26.158861221034016,25.8942551274266
United Kingdom,15-19,female,2005,51055.133942647175,1924,26.53593240262327,25.9361281583287
United Kingdom,15-19,female,2006,51686.89381352303,1955,26.438308856022008,25.8206625363123
United Kingdom,15-19,female,2007,51800.04943548216,1976,26.21459991674198,25.5796590490486
United Kingdom,15-19,female,2008,50142.77894807919,1983,25.28632322142168,24.6355923672869
United Kingdom,15-19,female,2009,47853.364092720905,1977,24.205040006434448,23.3928276925446
United Kingdom,15-19,female,2010,44400.375921193954,1961,22.64170113268432,21.706019400011897
United Kingdom,15-19,female,2011,39925.4974260276,1950,20.474614064629538,19.7509886007958
United Kingdom,15-19,female,2012,35472.18062324135,1938,18.30349877360235,17.8091399325051
United Kingdom,15-19,female,2013,31113.734226599416,1921,16.19663416272744,15.7777799014203
United Kingdom,15-19,female,2014,28165.013203029674,1900,14.823691159489302,14.3800704322594
United Kingdom,15-19,female,2015,26388.090249482168,1872,14.096202056347312,13.5204303712406
United Kingdom,15-19,female,2016,25176.72041590298,1857,13.557738511525567,13.0119676881247
United Kingdom,15-19,female,2017,24118.797654706777,1837,13.129448913830581,12.717583491709298
United Kingdom,15-19,female,2018,23286.299463935466,1817,12.815794971896239,12.5883705611509
United Kingdom,15-19,female,2019,22957.79776357946,1805,12.719001531068953,12.662564965802
United Kingdom,20-24,female,2002,124232.68955814555,1789,69.44253189387678,66.6211150925431
United Kingdom,20-24,female,2003,130361.64072807183,1831,71.19696380560995,68.2647234521034
United Kingdom,20-24,female,2004,134068.7790668136,1878,71.38912623366005,69.15375191737729
United Kingdom,20-24,female,2005,137278.70903075222,1924,71.35068036941384,70.17617555187911
United Kingdom,20-24,female,2006,140998.97692019187,1979,71.24758813551888,71.2514037556538
United Kingdom,20-24,female,2007,146133.97912622557,2032,71.91632831015038,72.49822380501391
United Kingdom,20-24,female,2008,149047.23256767943,2078,71.72629093728558,72.3995926896996
United Kingdom,20-24,female,2009,150882.28240085903,2117,71.2717441666788,71.9963558448992
United Kingdom,20-24,female,2010,150047.37628080536,2143,70.01744110163573,70.6236648485919
United Kingdom,20-24,female,2011,145743.9671042589,2142,68.04106774241778,67.76403054072159
United Kingdom,20-24,female,2012,137556.6006439843,2135,64.42932114472333,63.5298722150604
United Kingdom,20-24,female,2013,126715.28041669323,2123,59.6868960983011,58.5669138279978
United Kingdom,20-24,female,2014,121116.88057426305,2108,57.455825699365775,56.1426333623753
United Kingdom,20-24,female,2015,117191.46669378132,2090,56.07247210228771,54.7302953152327
United Kingdom,20-24,female,2016,113220.54260459993,2073,54.616759577713424,53.6142904716665
United Kingdom,20-24,female,2017,109602.79685199267,2057,53.282837555660024,52.5942146914467
United Kingdom,20-24,female,2018,106406.80785959658,2041,52.13464373326633,51.579398955328195
United Kingdom,20-24,female,2019,104612.17128029457,2024,51.68585537563961,51.2388546142927
United Kingdom,25-29,female,2002,176737.76188942854,1936,91.2901662652007,90.37443205501371
United Kingdom,25-29,female,2003,179117.01348648668,1900,94.27211236130879,93.7387594719059
United Kingdom,25-29,female,2004,181581.293470668,1882,96.48315274743251,95.1842928419718
United Kingdom,25-29,female,2005,187080.88168038114,1886,99.19452899277897,96.4540052298335
United Kingdom,25-29,female,2006,196425.79113920536,1918,102.41177848759403,98.63951908748619
United Kingdom,25-29,female,2007,208395.13483594637,1972,105.67704606285314,101.56347782497099
United Kingdom,25-29,female,2008,214920.0650890682,2040,105.35297308287657,101.85660597851499
United Kingdom,25-29,female,2009,219270.30676280565,2108,104.01817208861748,102.04645736814
United Kingdom,25-29,female,2010,222568.05021051053,2171,102.51867812552304,102.483001290698
United Kingdom,25-29,female,2011,221962.099044921,2200,100.89186320223682,101.08672115813799
United Kingdom,25-29,female,2012,219018.79272931273,2224,98.47967298979889,98.1730478937413
United Kingdom,25-29,female,2013,215793.57569922414,2242,96.25047979447999,95.0386723015387
United Kingdom,25-29,female,2014,216389.853821259,2255,95.96002386752062,94.0111819733958
United Kingdom,25-29,female,2015,216653.45700130812,2261,95.8219624065936,93.26746995897881
United Kingdom,25-29,female,2016,216266.26048332307,2259,95.73539640696019,92.37507464757019
United Kingdom,25-29,female,2017,214474.77376074702,2252,95.23746614598002,91.4002858004184
United Kingdom,25-29,female,2018,211743.06565945098,2240,94.5281543122549,90.7085284639902
United Kingdom,25-29,female,2019,209451.39684153566,2225,94.13545925462277,90.4162375449976
United Kingdom,30-34,female,2002,207095.20703015014,2254,91.87897383768862,89.5266605121262
United Kingdom,30-34,female,2003,213215.6419440776,2200,96.91620088367164,93.6795735336564
United Kingdom,30-34,female,2004,216679.52074880965,2148,100.87500965959481,97.5007393251581
United Kingdom,30-34,female,2005,219671.11797322173,2104,104.40642489221565,101.530701715688
United Kingdom,30-34,female,2006,220166.30061277896,2057,107.0327178477292,105.081733127419
United Kingdom,30-34,female,2007,221005.8900354734,2028,108.97726333110128,108.784692194225
United Kingdom,30-34,female,2008,216032.5119932863,2022,106.84100494227809,108.336145408973
United Kingdom,30-34,female,2009,220090.6148334837,2040,107.88755629092338,109.89199210106699
United Kingdom,30-34,female,2010,227775.24971602115,2077,109.66550299278823,111.22704457962699
United Kingdom,30-34,female,2011,233368.20090444572,2104,110.91644529678979,110.71993016157
United Kingdom,30-34,female,2012,235578.15499726494,2140,110.08324999872194,108.68641800347099
United Kingdom,30-34,female,2013,234545.77952140788,2180,107.58980711991187,105.63074437065801
United Kingdom,30-34,female,2014,239746.18523775577,2220,107.99377713412422,106.320954734974
United Kingdom,30-34,female,2015,241828.9461388011,2255,107.2412177999118,106.228536312272
United Kingdom,30-34,female,2016,245215.79465095833,2284,107.3624319837821,106.665367664117
United Kingdom,30-34,female,2017,250180.22404246405,2309,108.35003206689652,107.30511301639099
United Kingdom,30-34,female,2018,255279.74539838562,2327,109.70337146471235,107.822761163314
United Kingdom,30-34,female,2019,258866.6159832117,2340,110.62675896718449,108.170072033701
United Kingdom,35-39,female,2002,104482.74838769619,2396,43.60715709002345,43.1825408909121
United Kingdom,35-39,female,2003,112383.59938034436,2394,46.943859390285866,46.502937906762
United Kingdom,35-39,female,2004,117271.8103853165,2383,49.21183818099727,48.6959862535356
United Kingdom,35-39,female,2005,123377.82255300523,2366,52.146163378277784,51.6464947902507
United Kingdom,35-39,female,2006,130725.42837333985,2324,56.25018432587773,55.0241191572794
United Kingdom,35-39,female,2007,135784.19504505815,2274,59.71160731972654,57.6855343793286
United Kingdom,35-39,female,2008,130643.23393732625,2219,58.87482376625789,56.4571925259581
United Kingdom,35-39,female,2009,130283.50797726668,2168,60.09386899320419,57.773563326124304
United Kingdom,35-39,female,2010,132066.29638131193,2129,62.03207908939029,60.2379974453785
United Kingdom,35-39,female,2011,128888.97851500125,2108,61.1427791816894,60.6803709908382
United Kingdom,35-39,female,2012,126429.36548334856,2099,60.233142202643435,61.262986067639
United Kingdom,35-39,female,2013,125819.31574624774,2101,59.88544300154581,61.8777602330551
United Kingdom,35-39,female,2014,131529.79378213774,2112,62.27736448017885,64.0390978325062
United Kingdom,35-39,female,2015,137597.56954598092,2131,64.56948359736317,65.1548386367052
United Kingdom,35-39,female,2016,144126.83606922996,2158,66.78722709417515,66.24804622544
United Kingdom,35-39,female,2017,149337.14013334143,2194,68.06615320571623,67.0260770633787
United Kingdom,35-39,female,2018,152784.6380970714,2234,68.39061687424862,67.3343254310545
United Kingdom,35-39,female,2019,154191.81414005265,2274,67.80642662271444,67.13239211788739
United Kingdom,40-44,female,2002,19193.33185791181,2157,8.898160342100978,8.56801927939411
United Kingdom,40-44,female,2003,21377.07041198403,2231,9.581833443291812,9.29330496375253
United Kingdom,40-44,female,2004,23171.23406230661,2299,10.078831693043327,9.84543086105644
United Kingdom,40-44,female,2005,24845.436357239098,2353,10.559046475664724,10.3632632306295
United Kingdom,40-44,female,2006,26298.101548998446,2383,11.0357119383124,10.868886504048302
United Kingdom,40-44,female,2007,27835.853316926325,2396,11.617634940286447,11.479406135278499
United Kingdom,40-44,female,2008,28208.16849514117,2395,11.777940916551637,11.674886964498299
United Kingdom,40-44,female,2009,28793.820103957773,2381,12.093162580410656,11.9649447340257
United Kingdom,40-44,female,2010,30072.0930372225,2353,12.780320032818743,12.607557233911699
United Kingdom,40-44,female,2011,30950.137016249802,2323,13.323347833082137,13.0286154493349
United Kingdom,40-44,female,2012,30552.37189599034,2280,13.400163112276466,12.9871791417523
United Kingdom,40-44,female,2013,29777.514707367805,2233,13.335205869846755,12.921828900351699
United Kingdom,40-44,female,2014,29598.621561508626,2189,13.52152652421591,13.2392926163721
United Kingdom,40-44,female,2015,29579.29303480904,2158,13.706808635221984,13.6504646266344
United Kingdom,40-44,female,2016,29549.290212473923,2137,13.827463833633095,14.0746457008867
United Kingdom,40-44,female,2017,29305.445957494685,2129,13.764887720758423,14.3329515148239
United Kingdom,40-44,female,2018,29179.604845848804,2131,13.692916398802817,14.4028800540429
United Kingdom,40-44,female,2019,29647.133578243203,2142,13.84086534931989,14.337184184692699
United Kingdom,45-49,female,2002,882.7998742495063,1866,0.4730974674434653,0.446154274761621
United Kingdom,45-49,female,2003,903.9411459145501,1901,0.47550823036010004,0.44487015346658504
United Kingdom,45-49,female,2004,1039.4996743736551,1951,0.5328035235128935,0.49963903631736595
United Kingdom,45-49,female,2005,1196.7756572396202,2011,0.595114697782009,0.562841085330136
United Kingdom,45-49,female,2006,1316.530054379425,2085,0.6314292826759833,0.601603527049981
United Kingdom,45-49,female,2007,1452.3664298318463,2165,0.670838997612862,0.645416787794424
United Kingdom,45-49,female,2008,1598.966090527116,2241,0.7135056182628808,0.692148942944885
United Kingdom,45-49,female,2009,1730.0894467818646,2302,0.7515592731459012,0.732376798239503
United Kingdom,45-49,female,2010,1848.6225231275473,2343,0.7889980892563155,0.7689991333773271
United Kingdom,45-49,female,2011,1941.3283481113056,2373,0.8180903279019408,0.802367621503337
United Kingdom,45-49,female,2012,1995.639475988061,2389,0.8353451134315868,0.825095575960051
United Kingdom,45-49,female,2013,1992.0090085656673,2392,0.8327796858552121,0.828292534413505
United Kingdom,45-49,female,2014,2063.647584875807,2383,0.865987236624342,0.861661102915814
United Kingdom,45-49,female,2015,2193.693938873146,2362,0.9287442586253795,0.925061634781239
United Kingdom,45-49,female,2016,2286.444293956925,2331,0.9808855829931038,0.9671796028860019
United Kingdom,45-49,female,2017,2309.8343403924155,2289,1.0091019398830998,0.987861888087102
United Kingdom,45-49,female,2018,2258.4067958047463,2242,1.007317928548058,0.9894788260547259
United Kingdom,45-49,female,2019,2168.945188100972,2200,0.9858841764095326,0.982917433813651
United Kingdom,50-54,female,2002,28.937301111923535,1964,0.014733860036620944,0.015127748067563
United Kingdom,50-54,female,2003,28.51381881356838,1903,0.014983614720740085,0.0150842073809925
United Kingdom,50-54,female,2004,32.01977734541977,1852,0.01728929662279685,0.0169412552870137
United Kingdom,50-54,female,2005,36.09307401182943,1830,0.01972299126329477,0.019084246464963903
United Kingdom,50-54,female,2006,38.96491954580557,1834,0.02124586670981765,0.020398564148314
United Kingdom,50-54,female,2007,42.69533927503744,1866,0.022880674852646003,0.021884139896556
United Kingdom,50-54,female,2008,47.01559186929261,1920,0.024487287431923233,0.023468686565190203
United Kingdom,50-54,female,2009,50.9493088980197,1986,0.025654234087623212,0.0248326920104379
United Kingdom,50-54,female,2010,54.65836013829939,2053,0.026623653257817532,0.026074445123544
United Kingdom,50-54,female,2011,58.7350532352164,2114,0.027783847320348342,0.027205870081952098
United Kingdom,50-54,female,2012,62.15047594186628,2177,0.02854867980793123,0.027976506582736302
United Kingdom,50-54,female,2013,64.10648958095439,2240,0.028618968562926065,0.0280849058177143
United Kingdom,50-54,female,2014,68.22434946202642,2293,0.029753314200622077,0.0292163335014406
United Kingdom,50-54,female,2015,74.5309179789539,2334,0.031932698362876565,0.0313660546352841
United Kingdom,50-54,female,2016,78.36558764554005,2363,0.03316360035782482,0.0327941481147132
United Kingdom,50-54,female,2017,79.96174664071708,2379,0.03361149501501348,0.0334954221306372
United Kingdom,50-54,female,2018,79.5983154918211,2383,0.03340256629954725,0.0335502476284499
United Kingdom,50-54,female,2019,78.75935968729502,2374,0.03317580441756319,0.0333277705741877
United States of America,15-19,female,2002,418162.0033742239,10056,41.583333668876676,41.9147960888559
United States of America,15-19,female,2003,412720.76612453203,10202,40.45488787733112,41.0578794824167
United States of America,15-19,female,2004,410837.0317779998,10339,39.73663137421412,40.2921649467426
United States of America,15-19,female,2005,417556.21719519905,10474,39.865974526942814,40.4365875876819
United States of America,15-19,female,2006,434501.2874766003,10556,41.16154674844641,41.4159143878149
United States of America,15-19,female,2007,436849.91176919907,10648,41.026475560593454,40.7622778429149
United States of America,15-19,female,2008,424928.632535002,10734,39.58716531907975,38.9411489642377
United States of America,15-19,female,2009,397283.4914719151,10787,36.82984068526144,36.059463500766306
United States of America,15-19,female,2010,355295.3131156003,10800,32.8977141773704,32.3999870539319
United States of America,15-19,female,2011,324932.01641458867,10818,30.036237420464843,29.9857954555276
United States of America,15-19,female,2012,295984.0556664498,10772,27.477168182923304,27.662849964743998
United States of America,15-19,female,2013,264591.7939406429,10680,24.774512541258698,24.9816336303001
United States of America,15-19,female,2014,241876.9752125157,10573,22.876853798592236,22.9965174637027
United States of America,15-19,female,2015,221958.70193712917,10477,21.185329954865818,21.1566129291286
United States of America,15-19,female,2016,204642.88787848494,10449,19.58492562718776,19.4675166499819
United States of America,15-19,female,2017,194868.86191381502,10431,18.681704718034226,18.4495901363171
United States of America,15-19,female,2018,193310.4270552364,10420,18.55186440069447,18.2076721785021
United States of America,15-19,female,2019,196362.64334151102,10413,18.857451583742534,18.4561248068296
