year,age,gender,country,value,pop,fertility_rate
2010,20-24,Male,Germany,36505,2439,14.96719967199672
2010,25-29,Male,Germany,117313,2530,46.368774703557314
2010,30-34,Male,Germany,191733,2405,79.72266112266112
2010,35-39,Male,Germany,151290,2445,61.877300613496935
2010,40-44,Male,Germany,80830,3249,24.878424130501692
2010,45-49,Male,Germany,25727,3561,7.22465599550688
2010,50-54,Male,Germany,6651,3190,2.0849529780564264
2010,55-59,Male,Germany,1829,2702,0.6769059955588453
2010,60-64,Male,Germany,597,2227,0.26807364167040865
2010,65+,Male,Germany,273,7177,0.038038177511495054
2011,15-19,Male,Germany,2543,2127,1.1955806299952985
2011,20-24,Male,Germany,36505,2439,14.96719967199672
2011,25-29,Male,Germany,117313,2530,46.368774703557314
2011,30-34,Male,Germany,191733,2405,79.72266112266112
2011,35-39,Male,Germany,151290,2445,61.877300613496935
2011,40-44,Male,Germany,80830,3249,24.878424130501692
2011,45-49,Male,Germany,25727,3561,7.22465599550688
2011,50-54,Male,Germany,6651,3190,2.0849529780564264
2011,55-59,Male,Germany,1829,2702,0.6769059955588453
2011,60-64,Male,Germany,597,2227,0.26807364167040865
2011,65+,Male,Germany,273,7177,0.038038177511495054
2012,15-19,Male,Germany,2502,2134,1.1724461105904405
2012,20-24,Male,Germany,36108,2402,15.03247293921732
2012,25-29,Male,Germany,118462,2568,46.13006230529595
2012,30-34,Male,Germany,198834,2450,81.15673469387755
2012,35-39,Male,Germany,152544,2401,63.533527696793
2012,40-44,Male,Germany,80790,3061,26.393335511270827
2012,45-49,Male,Germany,27049,3558,7.60230466554244
2012,50-54,Male,Germany,6964,3277,2.1251144339334758
2012,55-59,Male,Germany,1904,2771,0.6871165644171779
2012,60-64,Male,Germany,621,2276,0.2728471001757469
2012,65+,Male,Germany,297,7259,0.04091472654635625
2013,15-19,Male,Germany,2310,2152,1.0734200743494424
2013,20-24,Male,Germany,34137,2358,14.477099236641221
2013,25-29,Male,Germany,119349,2599,45.92112350904194
2013,30-34,Male,Germany,203946,2507,81.35061826884723
2013,35-39,Male,Germany,157907,2399,65.8220091704877
2013,40-44,Male,Germany,79327,2861,27.727018524991262
2013,45-49,Male,Germany,28094,3532,7.954133635334088
2013,50-54,Male,Germany,7447,3363,2.2143919119833484
2013,55-59,Male,Germany,1942,2844,0.6828410689170182
2013,60-64,Male,Germany,594,2347,0.25308904985087344
2013,65+,Male,Germany,276,7341,0.03759705762157744
2014,15-19,Male,Germany,2385,2168,1.1000922509225093
2014,20-24,Male,Germany,33336,2322,14.356589147286822
2014,25-29,Male,Germany,125929,2619,48.08285605192822
2014,30-34,Male,Germany,216319,2568,84.2363707165109
2014,35-39,Male,Germany,168301,2422,69.48843930635839
2014,40-44,Male,Germany,80513,2687,29.963900260513583
2014,45-49,Male,Germany,29841,3472,8.59475806451613
2014,50-54,Male,Germany,8266,3437,2.405004364271167
2014,55-59,Male,Germany,2155,2925,0.7367521367521368
2014,60-64,Male,Germany,646,2427,0.2661722290894108
2014,65+,Male,Germany,278,7431,0.03741084645404387
2015,15-19,Male,Germany,2243,2174,1.031738730450782
2015,20-24,Male,Germany,32100,2301,13.95045632333768
2015,25-29,Male,Germany,131482,2624,50.107469512195124
2015,30-34,Male,Germany,225083,2627,85.6806242862581
2015,35-39,Male,Germany,175580,2457,71.46113146113146
2015,40-44,Male,Germany,80879,2562,31.56869633099141
2015,45-49,Male,Germany,30309,3374,8.983106105512745
2015,50-54,Male,Germany,8600,3488,2.4655963302752295
2015,55-59,Male,Germany,2256,3015,0.7482587064676617
2015,60-64,Male,Germany,625,2508,0.2492025518341308
2015,65+,Male,Germany,303,7535,0.04021234240212342
2016,15-19,Male,Germany,2243,2174,1.031738730450782
2016,20-24,Male,Germany,32100,2301,13.95045632333768
2016,25-29,Male,Germany,131482,2624,50.107469512195124
2016,30-34,Male,Germany,225083,2627,85.6806242862581
2016,35-39,Male,Germany,175580,2457,71.46113146113146
2016,40-44,Male,Germany,80879,2562,31.56869633099141
2016,45-49,Male,Germany,30309,3374,8.983106105512745
2016,50-54,Male,Germany,8600,3488,2.4655963302752295
2016,55-59,Male,Germany,2256,3015,0.7482587064676617
2016,60-64,Male,Germany,625,2508,0.2492025518341308
2016,65+,Male,Germany,303,7535,0.04021234240212342
2017,15-19,Male,Germany,2243,2174,1.031738730450782
2017,20-24,Male,Germany,32100,2301,13.95045632333768
2017,25-29,Male,Germany,131482,2624,50.107469512195124
2017,30-34,Male,Germany,225083,2627,85.6806242862581
2017,35-39,Male,Germany,175580,2457,71.46113146113146
2017,40-44,Male,Germany,80879,2562,31.56869633099141
2017,45-49,Male,Germany,30309,3374,8.983106105512745
2017,50-54,Male,Germany,8600,3488,2.4655963302752295
2017,55-59,Male,Germany,2256,3015,0.7482587064676617
2017,60-64,Male,Germany,625,2508,0.2492025518341308
2017,65+,Male,Germany,303,7535,0.04021234240212342
2018,15-19,Male,Germany,2243,2174,1.031738730450782
2018,20-24,Male,Germany,32100,2301,13.95045632333768
2018,25-29,Male,Germany,131482,2624,50.107469512195124
2018,30-34,Male,Germany,225083,2627,85.6806242862581
2018,35-39,Male,Germany,175580,2457,71.46113146113146
2018,40-44,Male,Germany,80879,2562,31.56869633099141
2018,45-49,Male,Germany,30309,3374,8.983106105512745
2018,50-54,Male,Germany,8600,3488,2.4655963302752295
2018,55-59,Male,Germany,2256,3015,0.7482587064676617
2018,60-64,Male,Germany,625,2508,0.2492025518341308
2018,65+,Male,Germany,303,7535,0.04021234240212342
2019,15-19,Male,Germany,2243,2174,1.031738730450782
2019,20-24,Male,Germany,32100,2301,13.95045632333768
2019,25-29,Male,Germany,131482,2624,50.107469512195124
2019,30-34,Male,Germany,225083,2627,85.6806242862581
2019,35-39,Male,Germany,175580,2457,71.46113146113146
2019,40-44,Male,Germany,80879,2562,31.56869633099141
2019,45-49,Male,Germany,30309,3374,8.983106105512745
2019,50-54,Male,Germany,8600,3488,2.4655963302752295
2019,55-59,Male,Germany,2256,3015,0.7482587064676617
2019,60-64,Male,Germany,625,2508,0.2492025518341308
2019,65+,Male,Germany,303,7535,0.04021234240212342
2020,15-19,Male,Germany,2243,2174,1.031738730450782
2020,20-24,Male,Germany,32100,2301,13.95045632333768
2020,25-29,Male,Germany,131482,2624,50.107469512195124
2020,30-34,Male,Germany,225083,2627,85.6806242862581
2020,35-39,Male,Germany,175580,2457,71.46113146113146
2020,40-44,Male,Germany,80879,2562,31.56869633099141
2020,45-49,Male,Germany,30309,3374,8.983106105512745
2020,50-54,Male,Germany,8600,3488,2.4655963302752295
2020,55-59,Male,Germany,2256,3015,0.7482587064676617
2020,60-64,Male,Germany,625,2508,0.2492025518341308
2020,65+,Male,Germany,303,7535,0.04021234240212342
