"Data Source","World Development Indicators",

"Last Updated Date","2021-09-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Armenia","ARM","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","6.8865987449517","6.617054109214","6.38564744212841","6.20025980619055","6.07226909011912","6.00788637292785","6.02836545821684","6.10305561017226","6.21496466000487","6.33761791041464","6.45590679622464","6.56367071590162","6.63474384737768","6.68991147155595","6.75252290672634","6.83079682641586","6.93039967653815","7.0412798932098","7.13676866911351","7.17845288261586","7.15293002236332","7.08901746705959","6.96868262481649","6.82666637727085","6.71069271762661","6.64897292764229","6.58775916709603","6.5654118829557","6.59842638792185","6.70984287790554","6.91451787696506","7.3596240494897","7.90407452815836","8.50814788136849","9.10347856498011","9.64375035063942","10.0255703099825","10.3126389273437","10.5570401920301","10.8470301266376","11.2347015399616","11.6429119048516","12.1385997217118","12.6413385204083","13.0200319797101","13.1976102196288","13.2101257266028","13.0355795640176","12.7486380254995","12.4680587049266","12.2758681953777","12.1708488329234","12.1493114083382","12.1922157346844","12.2676356083478","12.361874978229","12.4988023532392","12.662279157665","12.8771492782801","13.1788958408742","13.5857767538055",
"American Samoa","ASM","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Antigua and Barbuda","ATG","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","5.6281860110275","5.49935060496274","5.38362998921251","5.23864959254948","5.05557194846071","4.87253952888028","4.79705966224137","4.72609762918311","4.64265015404325","4.54695816918774","4.47836846656132","4.61703331051112","4.75236871207819","4.8564456361281","4.94589007782101","5.03949543812381","5.22523632108877","5.39655065834209","5.56881217267346","5.71393081175082","5.8351227709831","6.0710944808232","6.30734660757755","6.51739429142465","6.72875582085821","6.94196777725637","7.25278169565899","7.57342547510602","7.88737705433177","8.18403908794788","8.488779912474","8.36493760704673","8.22110914489667","8.06375996249414","7.88992398696919","7.69959593144768","7.56587883727248","7.3978916141336","7.23094025490551","7.03249462637502","6.83177407747475","6.87371713419998","6.94431039474954","7.02860144200926","7.14015777788275","7.27493462831528","7.32241192599249","7.38434972280287","7.47374784497235","7.57632618821607","7.71258058895278","7.83444834039624","7.97508185567887","8.14146638911668","8.32292967124428","8.52234101724244","8.7180115097343","8.93828758672303","9.16511240799792","9.42225051726882","9.71002191121025",
"Australia","AUS","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","9.89013611022594","9.94765702939488","9.99901642867336","10.0437095154483","10.0768224999372","10.0969892005034","9.99914069884619","9.89009837094416","9.7782114992688","9.67870165575928","9.60626932395556","9.71813045201456","9.83203738635192","9.95189939699406","10.0886690269083","10.2519167133093","10.4023635425374","10.5912189858997","10.7977479141613","10.9918716714164","11.1594611344523","11.3342438022131","11.4631614270533","11.5716136645565","11.6987433575241","11.8651889830355","11.9907396085528","12.1508147168401","12.3278001182345","12.4973980985591","12.6513297192869","12.83257795154","12.9931984936006","13.1339084018242","13.2594880060789","13.3751018989395","13.4592607824042","13.5302742884884","13.5941609577584","13.6596248743826","13.7364478891855","13.7829747979963","13.8420048731442","13.9150351210987","14.0003495637531","14.0979934261096","14.1165587113036","14.1392627967344","14.1875031870634","14.2885665992145","14.456013214974","14.6536461715678","14.9032058271907","15.1853945339375","15.470739427593","15.7446600124059","16.0233289311627","16.283743175277","16.5389515247849","16.8124538557049","17.1200544696552",
"Austria","AUT","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","13.9277916462478","14.184204378047","14.4511128901781","14.7215702952789","14.9867404881239","15.2443970984554","15.4914110609836","15.7195695647452","15.9358057885437","16.1497411887531","16.3673454436705","16.6198223021833","16.8578902133702","17.0844854063028","17.2997599194722","17.5013677531384","17.7816169693479","18.0458899448178","18.2637409395346","18.3826473593938","18.3739143427363","18.2832885829426","18.0507459043778","17.7644932858622","17.556858435326","17.5050121495657","17.6076843795439","17.8601563818417","18.1882248796792","18.4764837303869","18.6574385566861","18.8310387459412","18.9076563134733","18.9081401225059","18.8696254022221","18.8124831110381","18.7868214022575","18.7383353437877","18.6840250711063","18.64063864511","18.6216430460655","18.6509459803667","18.6850929822427","18.7385971994996","18.8324674675895","18.978488526845","19.1940692291337","19.4567404426559","19.743533926013","20.0175604481523","20.2594668015679","20.4604818963296","20.6336901903419","20.792077850564","20.9475406894406","21.1052071879731","21.1510334790243","21.1800762187313","21.2088048981301","21.2693324369606","21.3902615647286",
"Azerbaijan","AZE","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","6.0984263205031","6.02893273888811","5.99261252382982","5.9884959675113","6.01595076069525","6.07437142570652","6.16472679947154","6.28966545014602","6.42702753942345","6.54309661751632","6.62196437224378","6.65272682609084","6.63178882604985","6.58398584242217","6.54351621449823","6.52622458900066","6.53212783281313","6.5581826533595","6.58756907495167","6.59080098965374","6.55483155502298","6.52126390535221","6.44657267102329","6.34914115817773","6.25317412600618","6.17181713121347","6.11475327317257","6.05836338352613","6.01644295264506","6.00990131103643","6.05301743085085","6.11245331813426","6.20687976609277","6.31275831800745","6.40414478772337","6.47147737090717","6.54556446496677","6.5877488701841","6.6177736855598","6.66279542306365","6.73419912085117","6.9451981892918","7.17095299379271","7.3733865759737","7.49851143747152","7.51927431569456","7.47559972665473","7.3528285929266","7.18208717209115","7.00192936945828","6.83707177925889","6.76215454382585","6.69915093138656","6.6627636643898","6.67246106201893","6.74095222649821","6.84060723003984","7.00180602139441","7.22116766289933","7.49353373536955","7.81748231504474",
"Burundi","BDI","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.26726522534401","3.29491213635466","3.3147574434532","3.32618958450571","3.33075994092943","3.32826903048175","3.34764369047984","3.35828428555899","3.36123583655651","3.35775398388214","3.34981071514447","3.40668575096914","3.45566318926975","3.4962475324062","3.52443441300356","3.53608703955943","3.5346314071952","3.52231690626481","3.50135414474499","3.47471671629155","3.44261628746309","3.43060200783084","3.41187691808329","3.3839612595316","3.34583541818212","3.29862425977971","3.27678755790973","3.24774836162417","3.21367825377876","3.17524706208905","3.13281952315282","3.10767989657037","3.07361995322086","3.03192130378996","2.98499891584792","2.93494619020372","2.94650330091647","2.94794558396568","2.93630402902081","2.9062315935691","2.85409999497989","2.82428265968551","2.78309624998055","2.73265220564702","2.67508244114189","2.61206515774116","2.59010308497736","2.567125190382","2.5415342836954","2.51080262421223","2.47527494128546","2.44568721417229","2.41233584673157","2.38327759488762","2.36921697430289","2.37543180851808","2.40659619913674","2.45021801646943","2.50374056163706","2.56370503832945","2.62836223569781",
"Belgium","BEL","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","13.4084043588464","13.6019240922156","13.8031600646219","14.0110861211271","14.219797639603","14.4285593016511","14.6626110900314","14.89302077933","15.1153024819023","15.322561524481","15.5109908189928","15.7343534848561","15.9169606838789","16.0725142130896","16.2188543808021","16.3631126251532","16.5547915182401","16.7497152988455","16.9142403963884","16.9936895224398","16.9619121794224","16.9005007237603","16.7225912957705","16.5015197364183","16.3464334969825","16.3203715207167","16.4511012507491","16.6962984744786","17.0089786260157","17.3143291148378","17.5685990598111","17.818750376694","18.0182149659801","18.182546655154","18.3395220942042","18.5063123920173","18.7098761108814","18.9104296453263","19.1037044903754","19.2790538178359","19.4315243902207","19.5483771704052","19.6390205309982","19.7052582826094","19.7461452254536","19.7630778107638","19.7506387690369","19.6964350107924","19.632718779948","19.6097449948472","19.6608304917714","19.716234570335","19.8383894812792","20.0038539847084","20.171962687533","20.3199451082598","20.5288905816829","20.7238147951214","20.9131834657207","21.1183992990894","21.3581348783745",
"Benin","BEN","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","5.17856946773483","5.16044700126456","5.1233754578125","5.06261468822115","4.97348914818514","4.85565996973228","4.91684168781953","4.9554834847663","4.97431568792958","4.97773521860274","4.96738415786835","4.9957198599792","5.01107144327905","5.01302244668355","5.0005297299588","4.97404082288995","4.96344124234008","4.93930792752396","4.9044402962976","4.86187650492823","4.81389735673216","4.77738219513418","4.73493231234209","4.68539186852787","4.6287156527533","4.5649784104174","4.5231237308213","4.47510525136755","4.42211134731322","4.36483484179523","4.3041172250405","4.24780511314295","4.18892005635795","4.12998802378236","4.07373249770293","4.02199552676138","3.97618842794457","3.93116557026978","3.88761208827994","3.84585609043191","3.806737010377","3.78118779244002","3.75411062925232","3.72888650604197","3.70967618278512","3.69862479608604","3.71432847494122","3.7321006279625","3.74930414377673","3.76199259043505","3.76866461357717","3.77834864606022","3.78200408554746","3.7809474425244","3.77603732969373","3.76872232996534","3.762723784615","3.75316802046816","3.74328530243338","3.73625927364192","3.73427034330486",
"Burkina Faso","BFA","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","2.19280008569118","2.26374162622246","2.32748729047143","2.38466977910275","2.43710542704767","2.48586850798169","2.56534223706177","2.63766301348616","2.70261724124492","2.76029595550566","2.81188627710292","2.88883702612425","2.95804608430574","3.02027885768048","3.07546275567306","3.1237573029265","3.20003847855057","3.26632052272454","3.32310181062719","3.37118477809036","3.41153372370269","3.47269843870827","3.52769757464636","3.57612246519264","3.61735355235863","3.65155632473572","3.67456675553733","3.68930159689952","3.6960357792115","3.69480119062757","3.68628981189668","3.67149125594535","3.64656304717025","3.61331031853088","3.5729711043943","3.5268811104361","3.49100302076761","3.44760090708621","3.39885759814278","3.3468558425317","3.29347243252066","3.26168392037661","3.22553734136597","3.18652200379561","3.14601875108109","3.10498693222226","3.0902878728242","3.07234890151634","3.05088167427955","3.02507753706323","2.99527479310061","2.9849165374662","2.97024182318341","2.95291160497348","2.93466123427603","2.9170980056411","2.91900594782782","2.91827956631621","2.91698738058123","2.91736197056521","2.92063968622846",
"Bangladesh","BGD","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","2.59365226707846","2.59514028026326","2.59177973323034","2.58200812732234","2.56457041601005","2.54068242847042","2.56873730275886","2.58679070468135","2.59518671040056","2.5961111977185","2.5932047694559","2.64443425881146","2.69053148544894","2.73440353303433","2.77749287553227","2.81986264359427","2.85198793737089","2.87261400990098","2.88087727153535","2.8778878526836","2.86596017274563","2.88645956131039","2.89726453265076","2.89870572597092","2.89169495364751","2.87792331949179","2.9142353243876","2.94697010301079","2.97643239996153","3.00322804372786","3.02845406314836","3.08946617959901","3.14878928375811","3.20644407208077","3.26176665280524","3.31515252344239","3.41144519072358","3.50468645678144","3.59759427860207","3.69319027042569","3.79335217272603","3.88591550012563","3.97322230001645","4.05804517740429","4.14454982356944","4.23533602124791","4.34768504116512","4.45650507302942","4.55764285031287","4.64647829539186","4.72113041307576","4.82732499322112","4.92449622010429","5.00707231658976","5.06716784090804","5.10265367742341","5.14020712978752","5.15759210528303","5.16853184550647","5.19195274628967","5.24052018736275",
"Bulgaria","BGR","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","8.42605710673461","8.56403017912577","8.72352937220686","8.90262139534057","9.09584992949058","9.30313249965351","9.51803977773283","9.73859385987492","9.96903031239414","10.2163646602733","10.485000795561","10.7533316422274","11.0190266162733","11.279801124217","11.5368575663199","11.7930595372172","12.061191311258","12.3385627470701","12.5937693752384","12.7740168541223","12.8539614691729","12.8202915341865","12.6798084182027","12.5072512255209","12.4138836484706","12.467502846091","12.7483744619542","13.1460336140245","13.6177285514637","14.0977353516795","14.5480366475216","15.0247017428795","15.4771494378758","15.9163001929998","16.3541959575411","16.7966074194814","17.2195889219674","17.6263794340972","18.0047131701374","18.3368097653342","18.6107205527461","18.931568535819","19.1896299107764","19.4008850867599","19.5869269235481","19.7644028145773","19.9531977973812","20.1304976386068","20.3211258310906","20.5648062594097","20.8894678108952","21.2658058664128","21.7287877729104","22.2409103262286","22.7411650774051","23.1916075936189","23.6652389012556","24.0604803330166","24.3961902303145","24.7055676525661","25.0064627605108",
"Bahrain","BHR","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.20272436959201","3.02913121938644","2.82668613212178","2.56653407061663","2.25864770398939","1.89997173011685","1.98642019278271","2.08899779575487","2.21385755159322","2.37205077836217","2.56643872077311","2.5563000555071","2.56363566664111","2.57365516348812","2.56624429081732","2.53537184035665","2.47829262354946","2.39716509171762","2.32498384918071","2.27396723696543","2.26164761898393","2.3979568919604","2.52405479181334","2.63270777479893","2.72281501433061","2.79833513248829","2.72320130911753","2.64228807244799","2.54303619130338","2.43779289789996","2.35270000333716","2.45317282282073","2.54799286109022","2.61475449673266","2.65163256871254","2.67670570893757","2.75674555275126","2.82086503378977","2.84531973239313","2.83158643655061","2.81031106092418","2.78639765855776","2.77979455957284","2.7837172334258","2.78801740654379","2.78662711926471","2.783534738386","2.78883665599516","2.79932737010188","2.81172255167342","2.82597099909386","2.84226202822557","2.8523299697112","2.86284398205138","2.87693293322922","2.89946428945509","2.9434634549183","3.00328204869124","3.09134318730016","3.2218729908061","3.39888439534261",
"Bahamas, The","BHS","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","4.3065131417772","4.23168916319601","4.16600134129595","4.12677602292823","4.09701068341811","4.077927519028","4.03213907258119","3.99917356439096","3.98045911118865","3.97834161400801","3.99078060651441","4.0574992602035","4.10654827968923","4.14845977858978","4.19102589947904","4.2509637665347","4.32062919608383","4.40137149254776","4.49587003865095","4.58162921618631","4.63471224039387","4.69820343802508","4.7210610424435","4.72894836733433","4.73352336529325","4.75275678511886","4.75787095863335","4.78362697175685","4.82474789208096","4.87406753197596","4.9173851409449","4.99718703909255","5.07038892865665","5.14118137473581","5.2321783635176","5.33630578640667","5.48446450269051","5.64380412921233","5.82202172637712","6.00613969806507","6.19284359259502","6.2877179437689","6.36589006096481","6.42642381473015","6.46886625602244","6.50366601825527","6.54658815379286","6.58614376676761","6.62716278123923","6.66944213155704","6.71626696696532","6.81823087549646","6.92799222749524","7.05107188560913","7.18706600634122","7.33883027332392","7.53628256688232","7.73304815012859","7.94905023876397","8.20250079897731","8.50683881180282",
"Bosnia and Herzegovina","BIH","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","3.90910302464542","3.99810914376005","4.11157215144265","4.23799788232677","4.36123602636518","4.47435778017863","4.58008426682148","4.6691061784388","4.74835848694666","4.8287983990301","4.91883290123728","5.12704950441829","5.33577914560328","5.54186060831812","5.7414617588627","5.93151166835315","6.12271773745444","6.31499430040645","6.49329570974548","6.62900805360024","6.71026169798166","6.72727767084231","6.6926668303863","6.6440310830143","6.63266258429509","6.68729940807906","6.89011305138683","7.16269742056161","7.4981027980102","7.88220082942297","8.30881713251887","8.80610059276098","9.32529233662663","9.86618632474669","10.423400871834","10.9840760118976","11.3633557088244","11.7129768651999","12.0538989114282","12.4228942255643","12.8407778734947","13.3925684393597","14.0176534087493","14.6483439387631","15.1755911559344","15.5394278263529","15.8040970317764","15.8929629138257","15.8921073419503","15.9330824319029","16.0895807451028","16.1275749618792","16.2243800133462","16.3302683151599","16.4182082249128","16.5122919144472","17.1353690039038","17.8333105164685","18.5847811393798","19.354423081833","20.1179544213794",
"Belarus","BLR","Population ages 65 and above, female (% of female population)","SP.POP.65UP.FE.ZS","9.85167633959093","9.80515940966199","9.76466212827831","9.7473329959903","9.77366107171794","9.85576153773631","10.0521907347773","10.2963077485158","10.5695226266552","10.8418781913806","11.0946384188706","11.3732378982632","11.6166463309777","11.8624436753192","12.1463705744564","12.4741668663625","12.7939435222295","13.1432913111155","13.4672714182922","13.6880194315387","13.7735942291613","13.7069634370589","13.5178333751278","13.2821239866308","13.1107382013301","13.0665577168111","13.115455072027","13.2563000997896","13.4705277462078","13.7325302692159","14.0312715896113","14.3901117408433","14.7906738290397","15.2009020680568","15.5706322527581","15.8711227661728","16.1922189537748","16.4109250832025","16.577333688964","16.7677712767938","17.023908147015","17.3667425233373","17.7641587661938","18.1526265567653","18.4284594914339","18.533170318258","18.5360348520565","18.3856912220729","18.147581524971","17.9250172274754","17.782613827642","17.7478027283183","17.7842680735133","17.8805872681857","18.0134776591276","18.170014620529","18.2470841273591","18.4132754115014","18.7229158152739","19.1458043707506","19.6079805875459",
