"age","gender","deaths.x","deaths.y","deaths","child_age","nb_c","orphans"
"60-64","Female",3959.362944,8393.78834,2903,14,0.00168872539015104,5
"60-64","Female",3959.362944,8393.78834,2903,15,0.00210974371526366,6
"60-64","Female",3959.362944,8393.78834,2903,16,0.0049270037808123,14
"60-64","Female",3959.362944,8393.78834,2903,17,0.00774426384636094,22
"60-64","Male",7694.178684,13578.231948,3852,0,0.00286697928837932,11
"60-64","Male",7694.178684,13578.231948,3852,1,0.00333877427869964,13
"60-64","Male",7694.178684,13578.231948,3852,2,0.00381056926901996,15
"60-64","Male",7694.178684,13578.231948,3852,3,0.00428236425934029,16
"60-64","Male",7694.178684,13578.231948,3852,4,0.00475415924966061,18
"60-64","Male",7694.178684,13578.231948,3852,5,0.00522595423998093,20
"60-64","Male",7694.178684,13578.231948,3852,6,0.00752297992495482,29
"60-64","Male",7694.178684,13578.231948,3852,7,0.00855934472987962,33
"60-64","Male",7694.178684,13578.231948,3852,8,0.0108563704148535,42
"60-64","Male",7694.178684,13578.231948,3852,9,0.0118927352197783,46
"60-64","Male",7694.178684,13578.231948,3852,10,0.0141897609047522,55
"60-64","Male",7694.178684,13578.231948,3852,11,0.0176783197871049,68
"60-64","Male",7694.178684,13578.231948,3852,12,0.0221021209370096,85
"60-64","Male",7694.178684,13578.231948,3852,13,0.0255906798193623,99
"60-64","Male",7694.178684,13578.231948,3852,14,0.030014480969267,116
"60-64","Male",7694.178684,13578.231948,3852,15,0.0335030398516197,129
"60-64","Male",7694.178684,13578.231948,3852,16,0.0399160397649255,154
"60-64","Male",7694.178684,13578.231948,3852,17,0.0463290396782313,178
"65-69","Female",4810.198268,9345.440776,2969,0,0,0
"65-69","Female",4810.198268,9345.440776,2969,1,0,0
"65-69","Female",4810.198268,9345.440776,2969,2,0,0
"65-69","Female",4810.198268,9345.440776,2969,3,0,0
"65-69","Female",4810.198268,9345.440776,2969,4,0,0
"65-69","Female",4810.198268,9345.440776,2969,5,0,0
"65-69","Female",4810.198268,9345.440776,2969,6,0,0
"65-69","Female",4810.198268,9345.440776,2969,7,0,0
"65-69","Female",4810.198268,9345.440776,2969,8,0,0
"65-69","Female",4810.198268,9345.440776,2969,9,0,0
"65-69","Female",4810.198268,9345.440776,2969,10,0,0
"65-69","Female",4810.198268,9345.440776,2969,11,0,0
"65-69","Female",4810.198268,9345.440776,2969,12,0,0
"65-69","Female",4810.198268,9345.440776,2969,13,0,0
"65-69","Female",4810.198268,9345.440776,2969,14,0,0
"65-69","Female",4810.198268,9345.440776,2969,15,0,0
"65-69","Female",4810.198268,9345.440776,2969,16,0.000421018325112624,1
"65-69","Female",4810.198268,9345.440776,2969,17,0.000842036650225248,3
"65-69","Male",9382.101544,15119.511736,3756,0,0.0012338578058965,5
"65-69","Male",9382.101544,15119.511736,3756,1,0.00156048210239306,6
"65-69","Male",9382.101544,15119.511736,3756,2,0.00188710639888963,7
"65-69","Male",9382.101544,15119.511736,3756,3,0.00221373069538619,8
"65-69","Male",9382.101544,15119.511736,3756,4,0.00254035499188276,10
"65-69","Male",9382.101544,15119.511736,3756,5,0.00286697928837932,11
"65-69","Male",9382.101544,15119.511736,3756,6,0.00415009777327041,16
"65-69","Male",9382.101544,15119.511736,3756,7,0.00462189276359073,17
"65-69","Male",9382.101544,15119.511736,3756,8,0.00590501124848182,22
"65-69","Male",9382.101544,15119.511736,3756,9,0.00637680623880214,24
"65-69","Male",9382.101544,15119.511736,3756,10,0.00765992472369323,29
"65-69","Male",9382.101544,15119.511736,3756,11,0.0098014089002453,37
"65-69","Male",9382.101544,15119.511736,3756,12,0.0120984345852192,45
"65-69","Male",9382.101544,15119.511736,3756,13,0.0142399187617713,53
"65-69","Male",9382.101544,15119.511736,3756,14,0.0165369444467452,62
"65-69","Male",9382.101544,15119.511736,3756,15,0.0186784286232972,70
"65-69","Male",9382.101544,15119.511736,3756,16,0.021511205519501,81
"65-69","Male",9382.101544,15119.511736,3756,17,0.0243439824157047,91
"70-74","Female",5144.727776,9605.121216,2920,0,0,0
"70-74","Female",5144.727776,9605.121216,2920,1,0,0
"70-74","Female",5144.727776,9605.121216,2920,2,0,0
"70-74","Female",5144.727776,9605.121216,2920,3,0,0
"70-74","Female",5144.727776,9605.121216,2920,4,0,0
"70-74","Female",5144.727776,9605.121216,2920,5,0,0
"70-74","Female",5144.727776,9605.121216,2920,6,0,0
"70-74","Female",5144.727776,9605.121216,2920,7,0,0
"70-74","Female",5144.727776,9605.121216,2920,8,0,0
"70-74","Female",5144.727776,9605.121216,2920,9,0,0
"70-74","Female",5144.727776,9605.121216,2920,10,0,0
"70-74","Female",5144.727776,9605.121216,2920,11,0,0
"70-74","Female",5144.727776,9605.121216,2920,12,0,0
"70-74","Female",5144.727776,9605.121216,2920,13,0,0
"70-74","Female",5144.727776,9605.121216,2920,14,0,0
"70-74","Female",5144.727776,9605.121216,2920,15,0,0
"70-74","Female",5144.727776,9605.121216,2920,16,0,0
"70-74","Female",5144.727776,9605.121216,2920,17,0,0
"70-74","Male",10049.633028,15539.583036,3594,0,0.000414770255428662,1
"70-74","Male",10049.633028,15539.583036,3594,1,0.00057858776552223,2
"70-74","Male",10049.633028,15539.583036,3594,2,0.000742405275615797,3
"70-74","Male",10049.633028,15539.583036,3594,3,0.000906222785709365,3
"70-74","Male",10049.633028,15539.583036,3594,4,0.00107004029580293,4
"70-74","Male",10049.633028,15539.583036,3594,5,0.0012338578058965,4
"70-74","Male",10049.633028,15539.583036,3594,6,0.00189455862014381,7
"70-74","Male",10049.633028,15539.583036,3594,7,0.00222118291664037,8
"70-74","Male",10049.633028,15539.583036,3594,8,0.00288188373088768,10
"70-74","Male",10049.633028,15539.583036,3594,9,0.00320850802738424,12
"70-74","Male",10049.633028,15539.583036,3594,10,0.00386920884163155,14
"70-74","Male",10049.633028,15539.583036,3594,11,0.00502487438510304,18
"70-74","Male",10049.633028,15539.583036,3594,12,0.00630799286999413,23
"70-74","Male",10049.633028,15539.583036,3594,13,0.00746365841346562,27
"70-74","Male",10049.633028,15539.583036,3594,14,0.00874677689835671,31
"70-74","Male",10049.633028,15539.583036,3594,15,0.0099024424418282,36
"70-74","Male",10049.633028,15539.583036,3594,16,0.0118373030420491,43
"70-74","Male",10049.633028,15539.583036,3594,17,0.01377216364227,49
"75-79","Female",5231.7971,8934.534668,2424,0,0,0
"75-79","Female",5231.7971,8934.534668,2424,1,0,0
"75-79","Female",5231.7971,8934.534668,2424,2,0,0
"75-79","Female",5231.7971,8934.534668,2424,3,0,0
"75-79","Female",5231.7971,8934.534668,2424,4,0,0
"75-79","Female",5231.7971,8934.534668,2424,5,0,0
"75-79","Female",5231.7971,8934.534668,2424,6,0,0
"75-79","Female",5231.7971,8934.534668,2424,7,0,0
"75-79","Female",5231.7971,8934.534668,2424,8,0,0
"75-79","Female",5231.7971,8934.534668,2424,9,0,0
"75-79","Female",5231.7971,8934.534668,2424,10,0,0
"75-79","Female",5231.7971,8934.534668,2424,11,0,0
"75-79","Female",5231.7971,8934.534668,2424,12,0,0
"75-79","Female",5231.7971,8934.534668,2424,13,0,0
"75-79","Female",5231.7971,8934.534668,2424,14,0,0
"75-79","Female",5231.7971,8934.534668,2424,15,0,0
"75-79","Female",5231.7971,8934.534668,2424,16,0,0
"75-79","Female",5231.7971,8934.534668,2424,17,0,0
"75-79","Male",9165.192,14453.507784,3462,0,0.000429332264912133,1
"75-79","Male",9165.192,14453.507784,3462,1,0.000426419863015439,1
"75-79","Male",9165.192,14453.507784,3462,2,0.000423507461118745,1
"75-79","Male",9165.192,14453.507784,3462,3,0.00042059505922205,1
"75-79","Male",9165.192,14453.507784,3462,4,0.000417682657325356,1
"75-79","Male",9165.192,14453.507784,3462,5,0.000414770255428662,1
"75-79","Male",9165.192,14453.507784,3462,6,0.000896906229972452,3
"75-79","Male",9165.192,14453.507784,3462,7,0.00106072374006602,4
"75-79","Male",9165.192,14453.507784,3462,8,0.00154285971460981,5
"75-79","Male",9165.192,14453.507784,3462,9,0.00170667722470338,6
"75-79","Male",9165.192,14453.507784,3462,10,0.00218881319924717,8
"75-79","Male",9165.192,14453.507784,3462,11,0.0031501300645363,11
"75-79","Male",9165.192,14453.507784,3462,12,0.00381083087878361,13
"75-79","Male",9165.192,14453.507784,3462,13,0.00477214774407274,17
"75-79","Male",9165.192,14453.507784,3462,14,0.00543284855832005,19
"75-79","Male",9165.192,14453.507784,3462,15,0.00639416542360918,22
"75-79","Male",9165.192,14453.507784,3462,16,0.00693089645158863,24
"75-79","Male",9165.192,14453.507784,3462,17,0.00746762747956807,26
"80+","Female",12938.19604,18394.540344,3572,0,0,0
"80+","Female",12938.19604,18394.540344,3572,1,0,0
"80+","Female",12938.19604,18394.540344,3572,2,0,0
"80+","Female",12938.19604,18394.540344,3572,3,0,0
"80+","Female",12938.19604,18394.540344,3572,4,0,0
"80+","Female",12938.19604,18394.540344,3572,5,0,0
"80+","Female",12938.19604,18394.540344,3572,6,0,0
"80+","Female",12938.19604,18394.540344,3572,7,0,0
"80+","Female",12938.19604,18394.540344,3572,8,0,0
"80+","Female",12938.19604,18394.540344,3572,9,0,0
"80+","Female",12938.19604,18394.540344,3572,10,0,0
"80+","Female",12938.19604,18394.540344,3572,11,0,0
"80+","Female",12938.19604,18394.540344,3572,12,0,0
"80+","Female",12938.19604,18394.540344,3572,13,0,0
"80+","Female",12938.19604,18394.540344,3572,14,0,0
"80+","Female",12938.19604,18394.540344,3572,15,0,0
"80+","Female",12938.19604,18394.540344,3572,16,0,0
"80+","Female",12938.19604,18394.540344,3572,17,0,0
"80+","Male",17960.721256,29760.905956,7725,0,0,0
"80+","Male",17960.721256,29760.905956,7725,1,2.14666132456067e-05,0
"80+","Male",17960.721256,29760.905956,7725,2,4.29332264912133e-05,0
"80+","Male",17960.721256,29760.905956,7725,3,6.43998397368199e-05,0
"80+","Male",17960.721256,29760.905956,7725,4,8.58664529824266e-05,1
"80+","Male",17960.721256,29760.905956,7725,5,0.000107333066228033,1
"80+","Male",17960.721256,29760.905956,7725,6,0.000135496882454651,1
"80+","Male",17960.721256,29760.905956,7725,7,0.000156235395226084,1
"80+","Male",17960.721256,29760.905956,7725,8,0.000184399211452702,1
"80+","Male",17960.721256,29760.905956,7725,9,0.000205137724224135,2
"80+","Male",17960.721256,29760.905956,7725,10,0.000233301540450753,2
"80+","Male",17960.721256,29760.905956,7725,11,0.000277223235944996,2
"80+","Male",17960.721256,29760.905956,7725,12,0.000425921045807562,3
"80+","Male",17960.721256,29760.905956,7725,13,0.000469842741301805,4
"80+","Male",17960.721256,29760.905956,7725,14,0.00061854055116437,5
"80+","Male",17960.721256,29760.905956,7725,15,0.000662462246658613,5
"80+","Male",17960.721256,29760.905956,7725,16,0.00104406396938828,8
"80+","Male",17960.721256,29760.905956,7725,17,0.00142566569211794,11
