Period,age,fertility_rate,country,gender,date
2015-2020,25-29,96.02325581395348,Poland,Female,2016
2015-2020,25-29,95.90783410138249,Poland,Female,2017
2015-2020,25-29,95.86488609583661,Poland,Female,2018
2015-2020,25-29,95.76712328767124,Poland,Female,2019
2000-2005,30-34,52.71023622047244,Poland,Female,2003
2000-2005,30-34,52.44521072796935,Poland,Female,2004
2005-2010,30-34,71.92990305741984,Poland,Female,2005
2005-2010,30-34,71.81186685962373,Poland,Female,2006
2005-2010,30-34,71.7394366197183,Poland,Female,2007
2005-2010,30-34,72,Poland,Female,2008
2005-2010,30-34,72.128532974428,Poland,Female,2009
2010-2015,30-34,71.29260237780713,Poland,Female,2010
2010-2015,30-34,71.2574967405476,Poland,Female,2011
2010-2015,30-34,71.21635544108177,Poland,Female,2012
2010-2015,30-34,71.17241379310344,Poland,Female,2013
2010-2015,30-34,71.30695596681556,Poland,Female,2014
2015-2020,30-34,84.0199613650998,Poland,Female,2015
2015-2020,30-34,84.70065359477124,Poland,Female,2016
2015-2020,30-34,84.82640750670241,Poland,Female,2017
2015-2020,30-34,84.1786703601108,Poland,Female,2018
2015-2020,30-34,84.44667143879742,Poland,Female,2019
2000-2005,35-39,21.893097643097644,Poland,Female,2003
2000-2005,35-39,21.861016949152543,Poland,Female,2004
2005-2010,35-39,27.604906937394247,Poland,Female,2005
2005-2010,35-39,27.674185463659146,Poland,Female,2006
2005-2010,35-39,27.84722222222222,Poland,Female,2007
2005-2010,35-39,27.924483306836247,Poland,Female,2008
2005-2010,35-39,27.799382716049383,Poland,Female,2009
2010-2015,35-39,31.816341829085456,Poland,Female,2010
2010-2015,35-39,31.813919413919415,Poland,Female,2011
2010-2015,35-39,32.12329749103942,Poland,Female,2012
2010-2015,35-39,31.86938202247191,Poland,Female,2013
2010-2015,35-39,31.859310344827588,Poland,Female,2014
2015-2020,35-39,36.94093686354379,Poland,Female,2015
2015-2020,35-39,37.1974649766511,Poland,Female,2016
2015-2020,35-39,37.15308804204994,Poland,Female,2017
2015-2020,35-39,36.74430709173715,Poland,Female,2018
2015-2020,35-39,36.782101167315176,Poland,Female,2019
2000-2005,40-44,4.583392984967788,Poland,Female,2003
2000-2005,40-44,4.697814619442351,Poland,Female,2004
2005-2010,40-44,5.594020456333595,Poland,Female,2005
2005-2010,40-44,5.615321923390383,Poland,Female,2006
2005-2010,40-44,5.511705685618729,Poland,Female,2007
2005-2010,40-44,5.525021204410518,Poland,Female,2008
2005-2010,40-44,5.536231884057971,Poland,Female,2009
2010-2015,40-44,6.377230246389125,Poland,Female,2010
2010-2015,40-44,6.498736310025274,Poland,Female,2011
2010-2015,40-44,6.379139072847682,Poland,Female,2012
2010-2015,40-44,6.34357316087308,Poland,Female,2013
2010-2015,40-44,6.479117415287628,Poland,Female,2014
2015-2020,40-44,7.234435049961568,Poland,Female,2015
2015-2020,40-44,7.285179640718563,Poland,Female,2016
2015-2020,40-44,7.276844411979547,Poland,Female,2017
2015-2020,40-44,7.262142857142857,Poland,Female,2018
2015-2020,40-44,7.270818754373688,Poland,Female,2019
2000-2005,45-49,0.2149122807017544,Poland,Female,2003
2000-2005,45-49,0.20943396226415095,Poland,Female,2004
2005-2010,45-49,0.24728434504792332,Poland,Female,2005
2005-2010,45-49,0.2373438527284681,Poland,Female,2006
2005-2010,45-49,0.23953328757721346,Poland,Female,2007
2005-2010,45-49,0.24855491329479767,Poland,Female,2008
2005-2010,45-49,0.2176560121765601,Poland,Female,2009
2010-2015,45-49,0.2519872813990461,Poland,Female,2010
2010-2015,45-49,0.2708505367464905,Poland,Female,2011
2010-2015,45-49,0.2869269949066214,Poland,Female,2012
2010-2015,45-49,0.2538860103626943,Poland,Female,2013
2010-2015,45-49,0.26022628372497825,Poland,Female,2014
2015-2020,45-49,0.313588850174216,Poland,Female,2015
2015-2020,45-49,0.3186907838070629,Poland,Female,2016
2015-2020,45-49,0.3251689189189189,Poland,Female,2017
2015-2020,45-49,0.302880658436214,Poland,Female,2018
2015-2020,45-49,0.3112,Poland,Female,2019
