country,year,age,gender,value,pop,fertility_rate
France,2014,60-64,Male,1179,1906,0.618572927597062
France,2014,65+,Male,136,5018,0.027102431247508968
France,2015,15-19,Male,2586,1956,1.322085889570552
France,2015,20-24,Male,39432,1876,21.01918976545842
France,2015,25-29,Male,162525,1923,84.51638065522621
France,2015,30-34,Male,250016,1968,127.04065040650407
France,2015,35-39,Male,177676,1925,92.29922077922078
France,2015,40-44,Male,82299,2166,37.99584487534626
France,2015,45-49,Male,30255,2171,13.935974205435283
France,2015,50-54,Male,10190,2137,4.7683668694431445
France,2015,55-59,Male,3459,1984,1.7434475806451613
France,2015,60-64,Male,1284,1895,0.6775725593667546
France,2015,65+,Male,148,5179,0.02857694535624638
France,2016,15-19,Male,2442,1958,1.247191011235955
France,2016,20-24,Male,36208,1871,19.352218065205772
France,2016,25-29,Male,154784,1910,81.03874345549738
France,2016,30-34,Male,244804,1975,123.95139240506329
France,2016,35-39,Male,177924,1917,92.81377151799687
France,2016,40-44,Male,82082,2130,38.53615023474178
France,2016,45-49,Male,30076,2174,13.83440662373505
France,2016,50-54,Male,10565,2144,4.927705223880597
France,2016,55-59,Male,3486,1998,1.7447447447447448
France,2016,60-64,Male,1192,1887,0.6316905140434552
France,2016,65+,Male,107,5330,0.0200750469043152
France,2017,15-19,Male,2428,1961,1.23814380418154
France,2017,20-24,Male,34301,1868,18.362419700214133
France,2017,25-29,Male,147685,1891,78.09888947646748
France,2017,30-34,Male,239733,1974,121.44528875379939
France,2017,35-39,Male,179153,1930,92.82538860103627
France,2017,40-44,Male,80907,2077,38.95377948964853
France,2017,45-49,Male,31432,2183,14.398534127347686
France,2017,50-54,Male,10859,2145,5.062470862470862
France,2017,55-59,Male,3609,2018,1.788404360753221
France,2017,60-64,Male,1114,1884,0.5912951167728238
France,2017,65+,Male,121,5469,0.02212470287072591
France,2018,15-19,Male,2428,1961,1.23814380418154
France,2018,20-24,Male,34301,1868,18.362419700214133
France,2018,25-29,Male,147685,1891,78.09888947646748
France,2018,30-34,Male,239733,1974,121.44528875379939
France,2018,35-39,Male,179153,1930,92.82538860103627
France,2018,40-44,Male,80907,2077,38.95377948964853
France,2018,45-49,Male,31432,2183,14.398534127347686
France,2018,50-54,Male,10859,2145,5.062470862470862
France,2018,55-59,Male,3609,2018,1.788404360753221
France,2018,60-64,Male,1114,1884,0.5912951167728238
France,2018,65+,Male,121,5469,0.02212470287072591
France,2019,15-19,Male,2428,1961,1.23814380418154
France,2019,20-24,Male,34301,1868,18.362419700214133
France,2019,25-29,Male,147685,1891,78.09888947646748
France,2019,30-34,Male,239733,1974,121.44528875379939
France,2019,35-39,Male,179153,1930,92.82538860103627
France,2019,40-44,Male,80907,2077,38.95377948964853
France,2019,45-49,Male,31432,2183,14.398534127347686
France,2019,50-54,Male,10859,2145,5.062470862470862
France,2019,55-59,Male,3609,2018,1.788404360753221
France,2019,60-64,Male,1114,1884,0.5912951167728238
France,2019,65+,Male,121,5469,0.02212470287072591
France,2020,15-19,Male,2428,1961,1.23814380418154
France,2020,20-24,Male,34301,1868,18.362419700214133
France,2020,25-29,Male,147685,1891,78.09888947646748
France,2020,30-34,Male,239733,1974,121.44528875379939
France,2020,35-39,Male,179153,1930,92.82538860103627
France,2020,40-44,Male,80907,2077,38.95377948964853
France,2020,45-49,Male,31432,2183,14.398534127347686
France,2020,50-54,Male,10859,2145,5.062470862470862
France,2020,55-59,Male,3609,2018,1.788404360753221
France,2020,60-64,Male,1114,1884,0.5912951167728238
France,2020,65+,Male,121,5469,0.02212470287072591
