country,year,age,gender,value,pop,fertility_rate
Italy,2007,30-34,Male,171115,2176,78.72748161764706
Italy,2007,35-39,Male,167052,2395,69.62463465553236
Italy,2007,40-44,Male,76209,2384,31.8498322147651
Italy,2007,45-49,Male,20197,2134,9.504217432052483
Italy,2007,50-54,Male,4780,1857,2.5810446957458266
Italy,2007,55-59,Male,1255,1854,0.6968716289104638
Italy,2007,60-64,Male,33,1624,0.027093596059113302
Italy,2007,65+,Male,0,4924,0
Italy,2008,15-19,Male,1815,1484,1.25
Italy,2008,20-24,Male,17471,1568,11.213010204081632
Italy,2008,25-29,Male,70280,1753,40.14603536794068
Italy,2008,30-34,Male,169319,2101,80.53117563065207
Italy,2008,35-39,Male,169801,2387,71.08169250104734
Italy,2008,40-44,Male,79601,2392,33.248745819397996
Italy,2008,45-49,Male,21134,2197,9.75011379153391
Italy,2008,50-54,Male,5120,1885,2.716710875331565
Italy,2008,55-59,Male,1092,1818,0.5869086908690869
Italy,2008,60-64,Male,0,1697,0
Italy,2008,65+,Male,0,4975,0
Italy,2009,15-19,Male,1804,1482,1.2219973009446694
Italy,2009,20-24,Male,17557,1562,11.087708066581307
Italy,2009,25-29,Male,67969,1720,39.43604651162791
Italy,2009,30-34,Male,161369,2028,79.39102564102564
Italy,2009,35-39,Male,167385,2370,70.53670886075949
Italy,2009,40-44,Male,79809,2398,33.241034195162634
Italy,2009,45-49,Male,22712,2255,10.012860310421287
Italy,2009,50-54,Male,5418,1924,2.7920997920997923
Italy,2009,55-59,Male,1494,1787,0.8472299944040291
Italy,2009,60-64,Male,80,1760,0.040340909090909094
Italy,2009,65+,Male,0,5032,0
Italy,2010,15-19,Male,1853,1480,1.2108108108108109
Italy,2010,20-24,Male,16898,1558,10.876123234916559
Italy,2010,25-29,Male,66041,1694,38.7668240850059
Italy,2010,30-34,Male,154451,1966,78.49898270600204
Italy,2010,35-39,Male,166142,2340,71.22136752136753
Italy,2010,40-44,Male,81074,2407,33.674698795180724
Italy,2010,45-49,Male,23579,2305,10.322776572668113
Italy,2010,50-54,Male,5603,1973,2.848960973137354
Italy,2010,55-59,Male,1364,1777,0.7957231288688801
Italy,2010,60-64,Male,69,1796,0.035634743875278395
Italy,2010,65+,Male,0,5113,0
Italy,2011,15-19,Male,1805,1478,1.1880920162381596
Italy,2011,20-24,Male,16917,1556,10.87853470437018
Italy,2011,25-29,Male,63201,1674,37.94384707287933
Italy,2011,30-34,Male,145965,1917,75.9775691184142
Italy,2011,35-39,Male,161383,2295,70.29150326797385
Italy,2011,40-44,Male,80386,2415,33.286542443064185
Italy,2011,45-49,Male,24724,2347,10.563272262462718
Italy,2011,50-54,Male,5935,2033,2.9168716182980816
Italy,2011,55-59,Male,1492,1789,0.8546674119619899
Italy,2011,60-64,Male,71,1803,0.043815862451469775
Italy,2011,65+,Male,0,5214,0
Italy,2012,15-19,Male,1805,1478,1.1880920162381596
Italy,2012,20-24,Male,16917,1556,10.87853470437018
Italy,2012,25-29,Male,63201,1674,37.94384707287933
Italy,2012,30-34,Male,145965,1917,75.9775691184142
Italy,2012,35-39,Male,161383,2295,70.29150326797385
Italy,2012,40-44,Male,80386,2415,33.286542443064185
Italy,2012,45-49,Male,24724,2347,10.563272262462718
Italy,2012,50-54,Male,5935,2033,2.9168716182980816
Italy,2012,55-59,Male,1492,1789,0.8546674119619899
Italy,2012,60-64,Male,71,1803,0.043815862451469775
Italy,2012,65+,Male,0,5214,0
Italy,2013,15-19,Male,1609,1475,1.0766101694915253
Italy,2013,20-24,Male,16096,1561,10.2985265855221
Italy,2013,25-29,Male,59797,1655,36.164350453172204
Italy,2013,30-34,Male,134239,1844,72.61334056399133
Italy,2013,35-39,Male,147552,2181,67.48234754699679
Italy,2013,40-44,Male,78973,2429,32.620831617949776
Italy,2013,45-49,Male,25052,2403,10.337078651685394
Italy,2013,50-54,Male,6128,2181,2.8642824392480515
Italy,2013,55-59,Male,1640,1857,0.8793753365643511
Italy,2013,60-64,Male,472,1769,0.2560768795929904
Italy,2013,65+,Male,170,5469,0.029255805448893765
Italy,2014,15-19,Male,1476,1474,1.0189959294436906
Italy,2014,20-24,Male,15061,1562,9.814340588988477
Italy,2014,25-29,Male,58174,1651,35.36281041792853
Italy,2014,30-34,Male,130438,1814,71.81532524807056
Italy,2014,35-39,Male,142290,2123,66.93782383419689
Italy,2014,40-44,Male,78140,2422,32.194880264244425
Italy,2014,45-49,Male,24842,2421,10.253201156546881
Italy,2014,50-54,Male,6519,2252,2.8965364120781527
Italy,2014,55-59,Male,1706,1905,0.8965879265091864
Italy,2014,60-64,Male,474,1758,0.282707622298066
Italy,2014,65+,Male,211,5598,0.038763844230082174
Italy,2015,15-19,Male,1476,1474,1.0189959294436906
Italy,2015,20-24,Male,15061,1562,9.814340588988477
Italy,2015,25-29,Male,58174,1651,35.36281041792853
Italy,2015,30-34,Male,130438,1814,71.81532524807056
Italy,2015,35-39,Male,142290,2123,66.93782383419689
Italy,2015,40-44,Male,78140,2422,32.194880264244425
Italy,2015,45-49,Male,24842,2421,10.253201156546881
Italy,2015,50-54,Male,6519,2252,2.8965364120781527
Italy,2015,55-59,Male,1706,1905,0.8965879265091864
Italy,2015,60-64,Male,474,1758,0.282707622298066
Italy,2015,65+,Male,211,5598,0.038763844230082174
Italy,2016,15-19,Male,1290,1478,0.8761840324763194
Italy,2016,20-24,Male,13574,1557,8.647398843930636
Italy,2016,25-29,Male,55070,1642,33.4190012180268
Italy,2016,30-34,Male,122368,1758,69.32992036405005
Italy,2016,35-39,Male,132006,2012,65.22216699801193
Italy,2016,40-44,Male,76564,2356,32.63412563667232
Italy,2016,45-49,Male,25031,2445,10.316973415132924
Italy,2016,50-54,Male,6963,2354,2.937553101104503
Italy,2016,55-59,Male,1847,2016,0.8814484126984127
Italy,2016,60-64,Male,449,1770,0.2514124293785311
Italy,2016,65+,Male,204,5814,0.03508771929824561
Italy,2017,15-19,Male,1203,1481,0.7886563133018231
Italy,2017,20-24,Male,12724,1551,8.132817537072857
Italy,2017,25-29,Male,54056,1638,32.97985347985348
Italy,2017,30-34,Male,118339,1737,68.13586643638457
Italy,2017,35-39,Male,127650,1957,64.96116504854369
Italy,2017,40-44,Male,75705,2297,32.80104484109708
Italy,2017,45-49,Male,25589,2450,10.385714285714286
Italy,2017,50-54,Male,7192,2383,2.9958036088963493
Italy,2017,55-59,Male,1815,2085,0.897841726618705
Italy,2017,60-64,Male,507,1788,0.30592841163310963
Italy,2017,65+,Male,247,5904,0.039803523035230354
Italy,2018,15-19,Male,1203,1481,0.7886563133018231
Italy,2018,20-24,Male,12724,1551,8.132817537072857
Italy,2018,25-29,Male,54056,1638,32.97985347985348
Italy,2018,30-34,Male,118339,1737,68.13586643638457
Italy,2018,35-39,Male,127650,1957,64.96116504854369
Italy,2018,40-44,Male,75705,2297,32.80104484109708
Italy,2018,45-49,Male,25589,2450,10.385714285714286
Italy,2018,50-54,Male,7192,2383,2.9958036088963493
Italy,2018,55-59,Male,1815,2085,0.897841726618705
Italy,2018,60-64,Male,507,1788,0.30592841163310963
Italy,2018,65+,Male,247,5904,0.039803523035230354
Italy,2019,15-19,Male,1203,1481,0.7886563133018231
Italy,2019,20-24,Male,12724,1551,8.132817537072857
Italy,2019,25-29,Male,54056,1638,32.97985347985348
Italy,2019,30-34,Male,118339,1737,68.13586643638457
Italy,2019,35-39,Male,127650,1957,64.96116504854369
Italy,2019,40-44,Male,75705,2297,32.80104484109708
Italy,2019,45-49,Male,25589,2450,10.385714285714286
Italy,2019,50-54,Male,7192,2383,2.9958036088963493
Italy,2019,55-59,Male,1815,2085,0.897841726618705
Italy,2019,60-64,Male,507,1788,0.30592841163310963
Italy,2019,65+,Male,247,5904,0.039803523035230354
Italy,2020,15-19,Male,1203,1481,0.7886563133018231
Italy,2020,20-24,Male,12724,1551,8.132817537072857
Italy,2020,25-29,Male,54056,1638,32.97985347985348
Italy,2020,30-34,Male,118339,1737,68.13586643638457
Italy,2020,35-39,Male,127650,1957,64.96116504854369
Italy,2020,40-44,Male,75705,2297,32.80104484109708
Italy,2020,45-49,Male,25589,2450,10.385714285714286
Italy,2020,50-54,Male,7192,2383,2.9958036088963493
Italy,2020,55-59,Male,1815,2085,0.897841726618705
Italy,2020,60-64,Male,507,1788,0.30592841163310963
Italy,2020,65+,Male,247,5904,0.039803523035230354
