"category","gender","orphans","orphans_percent","country"
"[0-5)","Female",2679.065368,3.72149628490904,"Iran (Islamic Republic of)"
"[0-5)","Male",9512.757064,13.2141942095824,"Iran (Islamic Republic of)"
"[5-10)","Female",3774.208268,5.24276197796567,"Iran (Islamic Republic of)"
"[5-10)","Male",12971.103064,18.0181911350243,"Iran (Islamic Republic of)"
"[10-18)","Female",9669.535416,13.4319754035357,"Iran (Islamic Republic of)"
"[10-18)","Male",33382.261156,46.3713809889828,"Iran (Islamic Republic of)"
"[0-5)","Female",84,2.24899598393574,"Italy"
"[0-5)","Male",292,7.81793842034806,"Italy"
"[5-10)","Female",160,4.28380187416332,"Italy"
"[5-10)","Male",570,15.2610441767068,"Italy"
"[10-18)","Female",540,14.4578313253012,"Italy"
"[10-18)","Male",2089,55.9303882195448,"Italy"
"[0-5)","Female",88,2.37196765498652,"Italy"
"[0-5)","Male",280,7.54716981132075,"Italy"
"[5-10)","Female",165,4.44743935309973,"Italy"
"[5-10)","Male",553,14.9056603773585,"Italy"
"[10-18)","Female",555,14.9595687331536,"Italy"
"[10-18)","Male",2069,55.7681940700809,"Italy"
"[0-5)","Female",90,2.39234449760766,"Italy"
"[0-5)","Male",292,7.76182881446039,"Italy"
"[5-10)","Female",166,4.41254651780968,"Italy"
"[5-10)","Male",572,15.2046783625731,"Italy"
"[10-18)","Female",555,14.7527910685805,"Italy"
"[10-18)","Male",2087,55.4758107389686,"Italy"
"[0-5)","Female",91,2.35873509590461,"Italy"
"[0-5)","Male",298,7.72420943494038,"Italy"
"[5-10)","Female",170,4.40642820114049,"Italy"
"[5-10)","Male",587,15.2151373768792,"Italy"
"[10-18)","Female",563,14.5930533955417,"Italy"
"[10-18)","Male",2149,55.7024364955936,"Italy"
"[0-5)","Female",85,2.25823591923486,"Italy"
"[0-5)","Male",293,7.78427205100956,"Italy"
"[5-10)","Female",163,4.33049946865037,"Italy"
"[5-10)","Male",571,15.1700318809777,"Italy"
"[10-18)","Female",577,15.3294367693943,"Italy"
"[10-18)","Male",2075,55.1275239107333,"Italy"
"[0-5)","Female",94,2.4789029535865,"Italy"
"[0-5)","Male",301,7.93776371308017,"Italy"
"[5-10)","Female",175,4.61497890295359,"Italy"
"[5-10)","Male",577,15.2162447257384,"Italy"
"[10-18)","Female",568,14.9789029535865,"Italy"
"[10-18)","Male",2077,54.7732067510549,"Italy"
"[0-5)","Female",87,2.31629392971246,"Italy"
"[0-5)","Male",286,7.61448349307774,"Italy"
"[5-10)","Female",164,4.36634717784878,"Italy"
"[5-10)","Male",560,14.9094781682641,"Italy"
"[10-18)","Female",565,15.0425985090522,"Italy"
"[10-18)","Male",2094,55.7507987220447,"Italy"
"[0-5)","Female",89,2.32801464818206,"Italy"
"[0-5)","Male",293,7.66413811143081,"Italy"
"[5-10)","Female",173,4.5252419565786,"Italy"
"[5-10)","Male",571,14.9359142035051,"Italy"
"[10-18)","Female",584,15.2759612869474,"Italy"
"[10-18)","Male",2113,55.270729793356,"Italy"
"[0-5)","Female",86,2.27392913802221,"Italy"
"[0-5)","Male",292,7.72078265468006,"Italy"
"[5-10)","Female",161,4.25700687466949,"Italy"
"[5-10)","Male",576,15.2300370174511,"Italy"
"[10-18)","Female",566,14.9656266525648,"Italy"
"[10-18)","Male",2101,55.5526176626124,"Italy"
"[0-5)","Female",87,2.32931726907631,"Italy"
"[0-5)","Male",292,7.81793842034806,"Italy"
"[5-10)","Female",169,4.52476572958501,"Italy"
"[5-10)","Male",566,15.1539491298527,"Italy"
"[10-18)","Female",567,15.1807228915663,"Italy"
"[10-18)","Male",2054,54.9933065595716,"Italy"
"[0-5)","Female",238,2.82057359563878,"Kenya"
"[0-5)","Male",1593,18.8788812514814,"Kenya"
"[5-10)","Female",356,4.21900924389666,"Kenya"
"[5-10)","Male",1877,22.2446077269495,"Kenya"
"[10-18)","Female",833,9.87200758473572,"Kenya"
"[10-18)","Male",3541,41.9649205972979,"Kenya"
"[0-5)","Female",232,2.74881516587678,"Kenya"
"[0-5)","Male",1608,19.0521327014218,"Kenya"
"[5-10)","Female",353,4.1824644549763,"Kenya"
"[5-10)","Male",1926,22.8199052132701,"Kenya"
"[10-18)","Female",797,9.44312796208531,"Kenya"
"[10-18)","Male",3524,41.7535545023697,"Kenya"
"[0-5)","Female",249,3.00253225611962,"Kenya"
"[0-5)","Male",1550,18.6904618352828,"Kenya"
"[5-10)","Female",367,4.42541902809598,"Kenya"
"[5-10)","Male",1858,22.4044374773906,"Kenya"
"[10-18)","Female",809,9.75521524177017,"Kenya"
"[10-18)","Male",3460,41.7219341613409,"Kenya"
"[0-5)","Female",279,3.37119381343644,"Kenya"
"[0-5)","Male",1490,18.0038666022233,"Kenya"
"[5-10)","Female",393,4.74867085548574,"Kenya"
"[5-10)","Male",1828,22.08796520058,"Kenya"
"[10-18)","Female",869,10.500241662639,"Kenya"
"[10-18)","Male",3417,41.2880618656356,"Kenya"
"[0-5)","Female",222,2.72325809617272,"Kenya"
"[0-5)","Male",1525,18.707065750736,"Kenya"
"[5-10)","Female",347,4.25662414131501,"Kenya"
"[5-10)","Male",1798,22.0559371933268,"Kenya"
"[10-18)","Female",802,9.83807654563297,"Kenya"
"[10-18)","Male",3458,42.4190382728165,"Kenya"
"[0-5)","Female",244,2.97162343198149,"Kenya"
"[0-5)","Male",1518,18.4873949579832,"Kenya"
"[5-10)","Female",366,4.45743514797223,"Kenya"
"[5-10)","Male",1831,22.2993545244185,"Kenya"
"[10-18)","Female",836,10.1814638899038,"Kenya"
"[10-18)","Male",3416,41.6027280477408,"Kenya"
"[0-5)","Female",244,2.98763315783029,"Kenya"
"[0-5)","Male",1519,18.5992408473124,"Kenya"
"[5-10)","Female",353,4.32227256030366,"Kenya"
"[5-10)","Male",1850,22.6521366474838,"Kenya"
"[10-18)","Female",828,10.1383616995225,"Kenya"
"[10-18)","Male",3373,41.3003550875474,"Kenya"
"[0-5)","Female",263,3.17824773413897,"Kenya"
"[0-5)","Male",1536,18.5619335347432,"Kenya"
"[5-10)","Female",373,4.50755287009063,"Kenya"
"[5-10)","Male",1842,22.2598187311178,"Kenya"
"[10-18)","Female",855,10.3323262839879,"Kenya"
"[10-18)","Male",3406,41.1601208459214,"Kenya"
"[0-5)","Female",234,2.80205963357682,"Kenya"
"[0-5)","Male",1595,19.0995090408334,"Kenya"
"[5-10)","Female",364,4.35875943000838,"Kenya"
"[5-10)","Male",1873,22.4284516824332,"Kenya"
"[10-18)","Female",827,9.9030056280685,"Kenya"
"[10-18)","Male",3458,41.4082145850796,"Kenya"
"[0-5)","Female",248,2.97433437275126,"Kenya"
"[0-5)","Male",1592,19.0933077476613,"Kenya"
"[5-10)","Female",369,4.42552170784361,"Kenya"
"[5-10)","Male",1858,22.2835212281123,"Kenya"
"[10-18)","Female",791,9.48668745502519,"Kenya"
"[10-18)","Male",3480,41.7366274886064,"Kenya"
"[0-5)","Female",122,3.6105356614383,"Malawi"
"[0-5)","Male",492,14.560520864161,"Malawi"
"[5-10)","Female",157,4.64634507250666,"Malawi"
"[5-10)","Male",633,18.7333530630364,"Malawi"
"[10-18)","Female",428,12.666469369636,"Malawi"
"[10-18)","Male",1547,45.7827759692217,"Malawi"
"[0-5)","Female",149,4.08331049602631,"Malawi"
"[0-5)","Male",496,13.5927651411346,"Malawi"
"[5-10)","Female",180,4.93285831734722,"Malawi"
"[5-10)","Male",698,19.1285283639353,"Malawi"
"[10-18)","Female",463,12.6884077829542,"Malawi"
"[10-18)","Male",1663,45.5741298986024,"Malawi"
"[0-5)","Female",109,3.25762104004782,"Malawi"
"[0-5)","Male",442,13.2098027495517,"Malawi"
"[5-10)","Female",154,4.60251046025105,"Malawi"
"[5-10)","Male",640,19.1273161984459,"Malawi"
"[10-18)","Female",392,11.7154811715481,"Malawi"
"[10-18)","Male",1609,48.0872683801554,"Malawi"
"[0-5)","Female",114,3.26460481099656,"Malawi"
"[0-5)","Male",518,14.8339060710195,"Malawi"
"[5-10)","Female",148,4.23825887743414,"Malawi"
"[5-10)","Male",671,19.2153493699885,"Malawi"
"[10-18)","Female",396,11.340206185567,"Malawi"
"[10-18)","Male",1645,47.1076746849943,"Malawi"
"[0-5)","Female",128,3.56248260506541,"Malawi"
"[0-5)","Male",533,14.8344002226552,"Malawi"
"[5-10)","Female",163,4.53659894238798,"Malawi"
"[5-10)","Male",699,19.4544948510994,"Malawi"
"[10-18)","Female",417,11.6059003618146,"Malawi"
"[10-18)","Male",1653,46.0061230169775,"Malawi"
"[0-5)","Female",135,3.8560411311054,"Malawi"
"[0-5)","Male",500,14.2816338189089,"Malawi"
"[5-10)","Female",167,4.77006569551557,"Malawi"
"[5-10)","Male",655,18.7089403027706,"Malawi"
"[10-18)","Female",427,12.1965152813482,"Malawi"
"[10-18)","Male",1617,46.1868037703513,"Malawi"
"[0-5)","Female",114,3.31395348837209,"Malawi"
"[0-5)","Male",496,14.4186046511628,"Malawi"
"[5-10)","Female",149,4.33139534883721,"Malawi"
"[5-10)","Male",645,18.75,"Malawi"
"[10-18)","Female",381,11.0755813953488,"Malawi"
"[10-18)","Male",1655,48.1104651162791,"Malawi"
"[0-5)","Female",137,3.969863807592,"Malawi"
"[0-5)","Male",469,13.5902636916836,"Malawi"
"[5-10)","Female",173,5.01303969863808,"Malawi"
"[5-10)","Male",639,18.5163720660678,"Malawi"
"[10-18)","Female",430,12.4601564763837,"Malawi"
"[10-18)","Male",1603,46.4503042596349,"Malawi"
"[0-5)","Female",130,3.78567268491555,"Malawi"
"[0-5)","Male",469,13.6575422248107,"Malawi"
"[5-10)","Female",156,4.54280722189866,"Malawi"
"[5-10)","Male",631,18.3750728013978,"Malawi"
"[10-18)","Female",395,11.5026208503203,"Malawi"
"[10-18)","Male",1653,48.136284216657,"Malawi"
"[0-5)","Female",134,3.79603399433428,"Malawi"
"[0-5)","Male",472,13.371104815864,"Malawi"
"[5-10)","Female",171,4.84419263456091,"Malawi"
"[5-10)","Male",681,19.2917847025496,"Malawi"
"[10-18)","Female",432,12.2379603399433,"Malawi"
"[10-18)","Male",1640,46.4589235127479,"Malawi"
"[0-5)","Female",6634.10217597,3.44777568258148,"Mexico"
"[0-5)","Male",18880.354218602,9.81221338272542,"Mexico"
"[5-10)","Female",11469.053017486,5.96052352632695,"Mexico"
"[5-10)","Male",32058.386307956,16.6609017774455,"Mexico"
"[10-18)","Female",34720.615012876,18.0444751905203,"Mexico"
"[10-18)","Male",88654.362832469,46.0741104404003,"Mexico"
"[0-5)","Female",6578.281251512,3.43540122660866,"Mexico"
"[0-5)","Male",18702.156652063,9.76689950554441,"Mexico"
"[5-10)","Female",11365.999003102,5.93570956059604,"Mexico"
"[5-10)","Male",31832.955651491,16.6242473847672,"Mexico"
"[10-18)","Female",34493.037397778,18.0134321497046,"Mexico"
"[10-18)","Male",88512.663562691,46.2243101727792,"Mexico"
"[0-5)","Female",6608.338672374,3.42456608811749,"Mexico"
"[0-5)","Male",18957.64472939,9.82421005785492,"Mexico"
"[5-10)","Female",11445.436472523,5.93124165554072,"Mexico"
"[5-10)","Male",32221.555164064,16.6978193146417,"Mexico"
"[10-18)","Female",34873.049075819,18.0718736092568,"Mexico"
"[10-18)","Male",88862.61781987,46.0502892745883,"Mexico"
"[0-5)","Female",6608.338672374,3.41889835497451,"Mexico"
"[0-5)","Male",18925.440349895,9.79128947339191,"Mexico"
"[5-10)","Female",11456.171265688,5.92697908451721,"Mexico"
"[5-10)","Male",32185.056867303,16.6513012473758,"Mexico"
"[10-18)","Female",34819.375109994,18.0141954259183,"Mexico"
"[10-18)","Male",89294.156505103,46.1973364138222,"Mexico"
"[0-5)","Female",6616.926506906,3.44407567579648,"Mexico"
"[0-5)","Male",18749.389741989,9.7589594019243,"Mexico"
"[5-10)","Female",11421.81992756,5.94499759741638,"Mexico"
"[5-10)","Male",31931.715748609,16.6202912154838,"Mexico"
"[10-18)","Female",34789.317689132,18.1076580955893,"Mexico"
"[10-18)","Male",88615.717577075,46.1240180137897,"Mexico"
"[0-5)","Female",6563.252541081,3.41617683213017,"Mexico"
"[0-5)","Male",18805.210666447,9.78812328185414,"Mexico"
"[5-10)","Female",11374.586837634,5.92047918110095,"Mexico"
"[5-10)","Male",32017.594093929,16.6651766756811,"Mexico"
"[10-18)","Female",34776.435937334,18.1011554880093,"Mexico"
"[10-18)","Male",88585.660156213,46.1088885412243,"Mexico"
"[0-5)","Female",6597.603879209,3.42418434658584,"Mexico"
"[0-5)","Male",18906.117722198,9.81235514351934,"Mexico"
"[5-10)","Female",11411.085134395,5.92240149759315,"Mexico"
"[5-10)","Male",32144.264653276,16.6830094490997,"Mexico"
"[10-18)","Female",34705.586302445,18.0123462292744,"Mexico"
"[10-18)","Male",88911.997868429,46.1457033339276,"Mexico"
"[0-5)","Female",6522.460327054,3.38979268483185,"Mexico"
"[0-5)","Male",18916.852515363,9.83129142398072,"Mexico"
"[5-10)","Female",11402.497299863,5.92600031242329,"Mexico"
"[5-10)","Male",32066.974142488,16.6655508692062,"Mexico"
"[10-18)","Female",34991.131800634,18.1852670103323,"Mexico"
"[10-18)","Male",88514.810521324,46.0020976992256,"Mexico"
"[0-5)","Female",6662.012638199,3.47764690060184,"Mexico"
"[0-5)","Male",18719.332321127,9.7717058737826,"Mexico"
"[5-10)","Female",11471.199976119,5.98809777309559,"Mexico"
"[5-10)","Male",31869.453948252,16.6362199782577,"Mexico"
"[10-18)","Female",34737.79068194,18.1335246057808,"Mexico"
"[10-18)","Male",88106.888381054,45.9928048684815,"Mexico"
"[0-5)","Female",6535.342078852,3.38432802632749,"Mexico"
"[0-5)","Male",19028.494364279,9.85390909899493,"Mexico"
"[5-10)","Female",11295.149368213,5.8491950547007,"Mexico"
"[5-10)","Male",32376.13618564,16.765987725696,"Mexico"
"[10-18)","Female",34314.839831239,17.7699457440185,"Mexico"
"[10-18)","Male",89556.085458329,46.3766343502624,"Mexico"
"[0-5)","Female",148,2.64521894548704,"Nigeria"
"[0-5)","Male",897,16.0321715817694,"Nigeria"
"[5-10)","Female",196,3.50312779267203,"Nigeria"
"[5-10)","Male",1224,21.8766756032172,"Nigeria"
"[10-18)","Female",428,7.6496872207328,"Nigeria"
"[10-18)","Male",2702,48.2931188561215,"Nigeria"
"[0-5)","Female",162,2.98122929701877,"Nigeria"
"[0-5)","Male",869,15.9919028340081,"Nigeria"
"[5-10)","Female",203,3.73573794626426,"Nigeria"
"[5-10)","Male",1175,21.6231137283769,"Nigeria"
"[10-18)","Female",429,7.89473684210526,"Nigeria"
"[10-18)","Male",2596,47.7732793522267,"Nigeria"
"[0-5)","Female",148,2.68797675263349,"Nigeria"
"[0-5)","Male",866,15.728296403923,"Nigeria"
"[5-10)","Female",196,3.55975299673084,"Nigeria"
"[5-10)","Male",1188,21.5764620414094,"Nigeria"
"[10-18)","Female",424,7.70069015619324,"Nigeria"
"[10-18)","Male",2684,48.7468216491101,"Nigeria"
"[0-5)","Female",149,2.7115559599636,"Nigeria"
"[0-5)","Male",877,15.9599636032757,"Nigeria"
"[5-10)","Female",197,3.58507734303913,"Nigeria"
"[5-10)","Male",1188,21.6196542311192,"Nigeria"
"[10-18)","Female",417,7.58871701546861,"Nigeria"
"[10-18)","Male",2667,48.5350318471338,"Nigeria"
"[0-5)","Female",173,2.97557619539044,"Nigeria"
"[0-5)","Male",928,15.9614723082215,"Nigeria"
"[5-10)","Female",219,3.76676986584107,"Nigeria"
"[5-10)","Male",1279,21.9986240110079,"Nigeria"
"[10-18)","Female",440,7.56793945648435,"Nigeria"
"[10-18)","Male",2775,47.7296181630547,"Nigeria"
"[0-5)","Female",146,2.61087267525036,"Nigeria"
"[0-5)","Male",893,15.9692417739628,"Nigeria"
"[5-10)","Female",203,3.63018597997139,"Nigeria"
"[5-10)","Male",1214,21.7095851216023,"Nigeria"
"[10-18)","Female",438,7.83261802575107,"Nigeria"
"[10-18)","Male",2698,48.2474964234621,"Nigeria"
"[0-5)","Female",155,2.56071369568809,"Nigeria"
"[0-5)","Male",967,15.9755493143896,"Nigeria"
"[5-10)","Female",202,3.3371881711548,"Nigeria"
"[5-10)","Male",1320,21.8073682471502,"Nigeria"
"[10-18)","Female",457,7.54997521889972,"Nigeria"
"[10-18)","Male",2952,48.7692053527177,"Nigeria"
"[0-5)","Female",152,2.74715344297849,"Nigeria"
"[0-5)","Male",890,16.0853063437556,"Nigeria"
"[5-10)","Female",197,3.56045544912344,"Nigeria"
"[5-10)","Male",1204,21.760347008856,"Nigeria"
"[10-18)","Female",415,7.50045183444786,"Nigeria"
"[10-18)","Male",2675,48.3462859208386,"Nigeria"
"[0-5)","Female",166,2.98937511255177,"Nigeria"
"[0-5)","Male",880,15.8472897532865,"Nigeria"
"[5-10)","Female",220,3.96182243832163,"Nigeria"
"[5-10)","Male",1178,21.2137583288313,"Nigeria"
"[10-18)","Female",466,8.39186025571763,"Nigeria"
"[10-18)","Male",2643,47.5958941112912,"Nigeria"
"[0-5)","Female",167,2.96204327775807,"Nigeria"
"[0-5)","Male",886,15.7147924796027,"Nigeria"
"[5-10)","Female",218,3.86661936857041,"Nigeria"
"[5-10)","Male",1205,21.3728272437034,"Nigeria"
"[10-18)","Female",465,8.24760553387726,"Nigeria"
"[10-18)","Male",2697,47.8361120964881,"Nigeria"
"[0-5)","Female",2763,3.49181073703367,"Peru"
"[0-5)","Male",10329,13.053533515317,"Peru"
"[5-10)","Female",4116,5.20169851380042,"Peru"
"[5-10)","Male",14648,18.5117783843898,"Peru"
"[10-18)","Female",11324,14.3109897886968,"Peru"
"[10-18)","Male",35948,45.4301890607623,"Peru"
"[0-5)","Female",2782,3.47441645539584,"Peru"
"[0-5)","Male",9869,12.3253112862335,"Peru"
"[5-10)","Female",4158,5.1928913089633,"Peru"
"[5-10)","Male",14516,18.1289105918497,"Peru"
"[10-18)","Female",11501,14.3635023916274,"Peru"
"[10-18)","Male",37245,46.5149679659302,"Peru"
"[0-5)","Female",2610,3.24731878468161,"Peru"
"[0-5)","Male",9815,12.2116604872222,"Peru"
"[5-10)","Female",4005,4.98295468683903,"Peru"
"[5-10)","Male",14735,18.3330430238634,"Peru"
"[10-18)","Female",11872,14.7709458282529,"Peru"
"[10-18)","Male",37337,46.4540771891408,"Peru"
"[0-5)","Female",2653,3.31840696452694,"Peru"
"[0-5)","Male",10365,12.9646770400761,"Peru"
"[5-10)","Female",4185,5.23465252414069,"Peru"
"[5-10)","Male",14513,18.1530494821634,"Peru"
"[10-18)","Female",11546,14.4418872266974,"Peru"
"[10-18)","Male",36686,45.8873267623956,"Peru"
"[0-5)","Female",2562,3.25502801458537,"Peru"
"[0-5)","Male",10463,13.2932701469972,"Peru"
"[5-10)","Female",4004,5.08709296268534,"Peru"
"[5-10)","Male",14344,18.2240912729167,"Peru"
"[10-18)","Female",11328,14.3922550153096,"Peru"
"[10-18)","Male",36008,45.7482625875059,"Peru"
"[0-5)","Female",2868,3.58751125788052,"Peru"
"[0-5)","Male",9958,12.4562193535475,"Peru"
"[5-10)","Female",4137,5.17487241068748,"Peru"
"[5-10)","Male",14753,18.4541679175423,"Peru"
"[10-18)","Female",11449,14.3212748924247,"Peru"
"[10-18)","Male",36779,46.0059541679175,"Peru"
"[0-5)","Female",2778,3.46289047892099,"Peru"
"[0-5)","Male",9989,12.4516965420957,"Peru"
"[5-10)","Female",4200,5.23547156640323,"Peru"
"[5-10)","Male",14745,18.3802448206228,"Peru"
"[10-18)","Female",11466,14.2928373762808,"Peru"
"[10-18)","Male",37044,46.1768592156765,"Peru"
"[0-5)","Female",2706,3.44406261932035,"Peru"
"[0-5)","Male",9960,12.6765941198931,"Peru"
"[5-10)","Female",4109,5.22973144966272,"Peru"
"[5-10)","Male",15162,19.2974417716686,"Peru"
"[10-18)","Female",11225,14.2866233931526,"Peru"
"[10-18)","Male",35408,45.0655466463027,"Peru"
"[0-5)","Female",2654,3.33438030027012,"Peru"
"[0-5)","Male",10206,12.8224134681827,"Peru"
"[5-10)","Female",3992,5.01539041397073,"Peru"
"[5-10)","Male",14937,18.7662541616936,"Peru"
"[10-18)","Female",11470,14.4104529178969,"Peru"
"[10-18)","Male",36336,45.6511087379861,"Peru"
"[0-5)","Female",2749,3.37627884698051,"Peru"
"[0-5)","Male",10202,12.5299369941416,"Peru"
"[5-10)","Female",4131,5.07362965328355,"Peru"
"[5-10)","Male",15389,18.9005293474656,"Peru"
"[10-18)","Female",11265,13.8354969848074,"Peru"
"[10-18)","Male",37685,46.2841281733214,"Peru"
"[0-5)","Female",987,6.04853535972546,"Philippines"
"[0-5)","Male",1428,8.75107243534747,"Philippines"
"[5-10)","Female",1597,9.7867385709033,"Philippines"
"[5-10)","Male",2252,13.8007108714303,"Philippines"
"[10-18)","Female",4305,26.3819095477387,"Philippines"
"[10-18)","Male",5749,35.2310332148548,"Philippines"
"[0-5)","Female",947,5.90215020255531,"Philippines"
"[0-5)","Male",1410,8.78778435649735,"Philippines"
"[5-10)","Female",1544,9.62293549392334,"Philippines"
"[5-10)","Male",2217,13.8173885945777,"Philippines"
"[10-18)","Female",4268,26.6001869741352,"Philippines"
"[10-18)","Male",5659,35.269554378311,"Philippines"
"[0-5)","Female",988,6.0104635600438,"Philippines"
"[0-5)","Male",1412,8.58985278014357,"Philippines"
"[5-10)","Female",1614,9.81871273877601,"Philippines"
"[5-10)","Male",2254,13.7121304294926,"Philippines"
"[10-18)","Female",4357,26.5056576225818,"Philippines"
"[10-18)","Male",5813,35.3631828689622,"Philippines"
"[0-5)","Female",962,5.88811360019586,"Philippines"
"[0-5)","Male",1434,8.77708409842086,"Philippines"
"[5-10)","Female",1581,9.67682702901212,"Philippines"
"[5-10)","Male",2250,13.7715754682336,"Philippines"
"[10-18)","Female",4363,26.7046150079569,"Philippines"
"[10-18)","Male",5748,35.1817847961807,"Philippines"
"[0-5)","Female",966,5.92020592020592,"Philippines"
"[0-5)","Male",1440,8.82515168229454,"Philippines"
"[5-10)","Female",1580,9.6831525402954,"Philippines"
"[5-10)","Male",2261,13.8567138567139,"Philippines"
"[10-18)","Female",4299,26.3467549181835,"Philippines"
"[10-18)","Male",5771,35.3680210823068,"Philippines"
"[0-5)","Female",982,6.05873642645607,"Philippines"
"[0-5)","Male",1424,8.7857847976308,"Philippines"
"[5-10)","Female",1591,9.81614017769003,"Philippines"
"[5-10)","Male",2230,13.758637709773,"Philippines"
"[10-18)","Female",4311,26.5979763079961,"Philippines"
"[10-18)","Male",5670,34.9827245804541,"Philippines"
"[0-5)","Female",976,5.9961909442772,"Philippines"
"[0-5)","Male",1433,8.80383363027585,"Philippines"
"[5-10)","Female",1588,9.75609756097561,"Philippines"
"[5-10)","Male",2246,13.7986115377527,"Philippines"
"[10-18)","Female",4303,26.4360754438779,"Philippines"
"[10-18)","Male",5731,35.2091908828408,"Philippines"
"[0-5)","Female",977,5.99349733145206,"Philippines"
"[0-5)","Male",1392,8.53935341390099,"Philippines"
"[5-10)","Female",1601,9.82148334458009,"Philippines"
"[5-10)","Male",2213,13.575854242071,"Philippines"
"[10-18)","Female",4417,27.0964971474143,"Philippines"
"[10-18)","Male",5701,34.9733145205816,"Philippines"
"[0-5)","Female",985,6.02041440009779,"Philippines"
"[0-5)","Male",1423,8.69751237699407,"Philippines"
"[5-10)","Female",1602,9.7915775319357,"Philippines"
"[5-10)","Male",2253,13.7705519222541,"Philippines"
"[10-18)","Female",4330,26.4653749770796,"Philippines"
"[10-18)","Male",5768,35.2545687916387,"Philippines"
"[0-5)","Female",990,6.02813127930342,"Philippines"
"[0-5)","Male",1418,8.63423247884065,"Philippines"
"[5-10)","Female",1623,9.88248188516105,"Philippines"
"[5-10)","Male",2252,13.7124764050417,"Philippines"
"[10-18)","Female",4392,26.7429824027279,"Philippines"
"[10-18)","Male",5748,34.9996955489253,"Philippines"
"[0-5)","Female",388.05885,2.86532951289398,"Poland"
"[0-5)","Male",1752.39207,12.9392248529634,"Poland"
"[5-10)","Female",657.65763,4.85597949027296,"Poland"
"[5-10)","Male",2506.043205,18.5039963806364,"Poland"
"[10-18)","Female",1791.197955,13.2257578042528,"Poland"
"[10-18)","Male",6447.904155,47.6097119589805,"Poland"
"[0-5)","Female",430.949565,3.18586743167749,"Poland"
"[0-5)","Male",1742.179995,12.8793598067341,"Poland"
"[5-10)","Female",698.50593,5.16382304091801,"Poland"
"[5-10)","Male",2469.279735,18.2545674165786,"Poland"
"[10-18)","Female",1842.25833,13.6192057979767,"Poland"
"[10-18)","Male",6343.74099,46.8971765061151,"Poland"
"[0-5)","Female",390.101265,2.90671130725917,"Poland"
"[0-5)","Male",1744.22241,12.9964997717242,"Poland"
"[5-10)","Female",653.5728,4.86988281844468,"Poland"
"[5-10)","Male",2479.49181,18.4751179424745,"Poland"
"[10-18)","Female",1787.113125,13.3160858316847,"Poland"
"[10-18)","Male",6366.207555,47.4357023284127,"Poland"
"[0-5)","Female",392.14368,2.97443841982959,"Poland"
"[0-5)","Male",1691.11962,12.8272656855151,"Poland"
"[5-10)","Female",667.869705,5.06584043377227,"Poland"
"[5-10)","Male",2393.71038,18.1564678543765,"Poland"
"[10-18)","Female",1864.724895,14.1440743609605,"Poland"
"[10-18)","Male",6174.220545,46.8319132455461,"Poland"
"[0-5)","Female",367.6347,2.78724063177454,"Poland"
"[0-5)","Male",1684.992375,12.7748528956333,"Poland"
"[5-10)","Female",641.31831,4.86218643542893,"Poland"
"[5-10)","Male",2422.30419,18.3648188293589,"Poland"
"[10-18)","Female",1817.74935,13.7813564571075,"Poland"
"[10-18)","Male",6255.917145,47.4295447506968,"Poland"
"[0-5)","Female",383.97402,2.86105615583625,"Poland"
"[0-5)","Male",1707.45894,12.7225688631867,"Poland"
"[5-10)","Female",657.65763,4.90031958605996,"Poland"
"[5-10)","Male",2465.194905,18.368589255821,"Poland"
"[10-18)","Female",1832.046255,13.6508902754527,"Poland"
"[10-18)","Male",6374.377215,47.4965758636433,"Poland"
"[0-5)","Female",408.483,3.05857164704083,"Poland"
"[0-5)","Male",1682.94996,12.6013151858082,"Poland"
"[5-10)","Female",698.50593,5.23015751643982,"Poland"
"[5-10)","Male",2410.0497,18.0455727175409,"Poland"
"[10-18)","Female",1915.78527,14.3447010246215,"Poland"
"[10-18)","Male",6239.577825,46.7196819085487,"Poland"
"[0-5)","Female",410.525415,3.00898203592814,"Poland"
"[0-5)","Male",1742.179995,12.7694610778443,"Poland"
"[5-10)","Female",688.293855,5.04491017964072,"Poland"
"[5-10)","Male",2495.83113,18.2934131736527,"Poland"
"[10-18)","Female",1862.68248,13.6526946107784,"Poland"
"[10-18)","Male",6443.819325,47.2305389221557,"Poland"
"[0-5)","Female",414.610245,3.08136004857316,"Poland"
"[0-5)","Male",1746.264825,12.9781420765027,"Poland"
"[5-10)","Female",694.4211,5.16089860352155,"Poland"
"[5-10)","Male",2465.194905,18.3211900425015,"Poland"
"[10-18)","Female",1860.640065,13.8281724347298,"Poland"
"[10-18)","Male",6274.29888,46.6302367941712,"Poland"
"[0-5)","Female",402.355755,3.01823195955263,"Poland"
"[0-5)","Male",1695.20445,12.7164087635974,"Poland"
"[5-10)","Female",678.08178,5.08656350543895,"Poland"
"[5-10)","Male",2436.601095,18.2779224758695,"Poland"
"[10-18)","Female",1848.385575,13.8654818446453,"Poland"
"[10-18)","Male",6270.21405,47.0353914508963,"Poland"
"[0-5)","Female",6730.15541976,5.0355864565763,"South Africa"
"[0-5)","Male",20391.161253415,15.2569218743572,"South Africa"
"[5-10)","Female",10320.67134223,7.72205537499486,"South Africa"
"[5-10)","Male",24963.1581746,18.6777471510265,"South Africa"
"[10-18)","Female",25048.384815945,18.7415147899782,"South Africa"
"[10-18)","Male",46198.33810198,34.566174353067,"South Africa"
"[0-5)","Female",6892.360962965,5.13340295267932,"South Africa"
