"category","gender","li_raw","ui_raw","li_percent","ui_percent","raw","percent","country"
"[5-10)","Female",59,89,4.91400491400491,6.97877171948535,74,5.91054313099042,"Malawi"
"[5-10)","Male",184.975,244,15.8020657470869,18.3982069767254,212,16.9329073482428,"Malawi"
"[10-18)","Female",166,227.025,13.6630712790507,18.2386776891706,200,15.9744408945687,"Malawi"
"[10-18)","Male",481,604.025,41.2185535203317,46.3863335507636,548,43.7699680511182,"Malawi"
"[0-5)","Female",2694.433084415,2885.56607671783,4.41681965346397,4.70130458146945,2784.605347001,4.55215499087463,"Mexico"
"[0-5)","Male",6344.20908654918,6591.21667727583,10.4462949390343,10.7241490375993,6464.492443963,10.5678787027938,"Mexico"
"[5-10)","Female",4411.999990815,4669.635026775,7.24412393947898,7.5915408300355,4536.523591529,7.41611680471711,"Mexico"
"[5-10)","Male",10054.207278339,10404.161535518,16.5546605114995,16.8953669276352,10234.551803511,16.7310122139548,"Mexico"
"[10-18)","Female",11855.4518974602,12390.098271043,19.442659959739,20.1607141525112,12119.581483285,19.8125789695353,"Mexico"
"[10-18)","Male",24646.9240849425,25392.2407743885,40.5389793939115,41.2757566984271,25031.390702147,40.9202583181244,"Mexico"
"[0-5)","Female",39,65,2.30240709464234,3.83468156956499,51,3,"Nigeria"
"[0-5)","Male",243.975,302,15.2069130028429,16.8526938506728,275,16.1764705882353,"Nigeria"
"[5-10)","Female",49,79,2.98395791686642,4.69976001359296,63,3.70588235294118,"Nigeria"
"[5-10)","Male",332,408,20.9043935571057,22.5845878461246,377,22.1764705882353,"Nigeria"
"[10-18)","Female",104,157,6.21369648422661,9.21216216216216,128,7.52941176470588,"Nigeria"
"[10-18)","Male",736,883,45.9820188695036,49.4868433952837,806,47.4117647058824,"Nigeria"
"[0-5)","Female",1814.95,2036,3.30930425612197,3.70153028471068,1908,3.46782988004362,"Peru"
"[0-5)","Male",6584.95,7321.375,12.0569435122082,13.3917041261089,7001,12.7244638313341,"Peru"
"[5-10)","Female",2790.975,3064.05,5.12662757252229,5.57207988185693,2930,5.32533624136678,"Peru"
"[5-10)","Male",9546.85,10541.375,17.6197784923549,19.0882935140588,10159,18.4641948382406,"Peru"
"[10-18)","Female",7779.95,8406.025,14.2937234744881,15.2749215467446,8072,14.6710287168302,"Peru"
"[10-18)","Male",23947.65,25744.15,44.3372584742527,46.2871066014462,24950,45.3471464921847,"Peru"
"[0-5)","Female",596,660,6.11904940544899,6.64439885221443,627,6.38622937461805,"Philippines"
"[0-5)","Male",792,850,8.13148651227131,8.59775299187134,820,8.35200651863923,"Philippines"
"[5-10)","Female",977.975,1073,10.0942378711722,10.7739040149533,1027,10.4603788959055,"Philippines"
"[5-10)","Male",1254.975,1334.025,12.9009308694297,13.5003656729995,1295,13.1900590751681,"Philippines"
"[10-18)","Female",2678.95,2870.05,27.4884953271213,28.8874896860342,2771,28.2236708087187,"Philippines"
"[10-18)","Male",3189.975,3369,32.6718054627283,34.1585922626468,3278,33.3876553269505,"Philippines"
"[0-5)","Female",40,52,1.18870519386774,1.54259186420519,46,1.35653199646122,"Poland"
"[0-5)","Male",502,540.025,15.0073979750955,15.7487517369185,523,15.4231790032439,"Poland"
"[5-10)","Female",92,111,2.74406067391604,3.24472741975325,102,3.00796225302271,"Poland"
"[5-10)","Male",703,752,21.1361828596356,21.7699494310999,727,21.4391035092893,"Poland"
"[10-18)","Female",298,350,8.841917237273,10.2424791870141,324,9.5547036272486,"Poland"
"[10-18)","Male",1618,1723,48.5585039405365,49.9412797158145,1669,49.2185196107343,"Poland"
"[0-5)","Female",2265.37911188,2576.043965815,4.3725412758822,4.88117100156824,2422.086162095,4.63026225889525,"South Africa"
"[0-5)","Male",8299.975168405,8954.36456537737,15.9953744359925,16.9899850806752,8621.63700832,16.481841593525,"South Africa"
"[5-10)","Female",3604.262154945,3953.55392213475,6.9538344269215,7.51197460651068,3780.213930625,7.22657276501813,"South Africa"
"[5-10)","Male",9614.04626185263,10389.402504605,18.6203425877927,19.66660295793,10007.2572418,19.1307089924844,"South Africa"
"[10-18)","Female",8819.44529363525,9471.154175275,16.9791788564115,18.0782937841431,9154.99082835,17.501445314553,"South Africa"
"[10-18)","Male",17685.8339711726,18848.9027008824,34.2641644875183,35.6810561456396,18323.727889175,35.0291690755243,"South Africa"
"[0-5)","Female",17,29,3.56375490118681,5.77700973408294,23,4.67479674796748,"Spain"
"[0-5)","Male",36,47,7.50507099391481,9.44235312150611,40,8.13008130081301,"Spain"
"[5-10)","Female",25,37,5.25251464222053,7.28346456692913,32,6.50406504065041,"Spain"
"[5-10)","Male",62,77.025,13.2921539493865,15.354703977871,70,14.2276422764228,"Spain"
"[10-18)","Female",64,87,13.4468443343825,17.2695694368831,78,15.8536585365854,"Spain"
"[10-18)","Male",232,266,48.4658415370714,53.601742632463,249,50.609756097561,"Spain"
"[0-5)","Female",2495.975,2604,5.62748462449074,5.84501325958196,2548,5.73486383074499,"USA"
"[0-5)","Male",5976,6138.025,13.5060840622188,13.7634894423652,6053,13.623677695251,"USA"
"[5-10)","Female",3568.975,3708.025,8.05689503848271,8.31276421587225,3635,8.18140895791132,"USA"
"[5-10)","Male",7462,7644,16.8690627728732,17.1260268358957,7553,16.9997749268512,"USA"
"[10-18)","Female",8612,8893.025,19.4397596940008,19.9339291353515,8747,19.687148323205,"USA"
"[10-18)","Male",15717.975,16059.025,35.5094221010728,36.0097528205048,15894,35.7731262660365,"USA"
"[0-5)","Female",347.975,424.025,6.58693795198032,7.99607600270895,385,7.26278060743256,"Zimbabwe"
"[0-5)","Male",885.975,1035,17.1560653392009,19.3296224851449,969,18.2795698924731,"Zimbabwe"
"[5-10)","Female",390,473,7.51234430151614,8.7951732859283,429,8.09281267685342,"Zimbabwe"
"[5-10)","Male",1012.975,1180.05,19.9196913385071,21.7800306139051,1110,20.9394453876627,"Zimbabwe"
"[10-18)","Female",611,730,11.7235950801285,13.709406670118,671,12.6579890586682,"Zimbabwe"
"[10-18)","Male",1609,1851.025,31.4631304254251,34.2100011659378,1737,32.76740237691,"Zimbabwe"
